Time,X,Y,Z,Magnitude,Filtered Magnitude
0.437,0.12249,-0.2341,0.22512,0.34711039238259633,0.3471483224258071
0.446,0.12323,-0.23403,0.2252,0.3473769045287841,0.3471621961097875
0.455,0.12308,-0.23403,0.22512,0.3472718556117095,0.3472096110690644
0.465,0.12361,-0.23428,0.22562,0.34795248942923224,0.34734460861359173
0.474,0.12312,-0.23413,0.22499,0.3472691915503015,0.34738137922469087
0.484,0.12297,-0.23437,0.22502,0.3473973491551137,0.3473957813988159
0.493,0.12252,-0.23381,0.22527,0.3470228225924053,0.34739772463953955
0.502,0.12237,-0.23392,0.22521,0.3470050826717096,0.34732717929886026
0.512,0.12278,-0.23351,0.22537,0.346977643948425,0.3473035171965094
0.521,0.12185,-0.23389,0.22514,0.3467563614412863,0.34721400933115637
0.53,0.1223,-0.23343,0.22528,0.34669573591262987,0.34717254368415973
0.54,0.12245,-0.23363,0.22513,0.34678595170508275,0.3471134484017896
0.549,0.12279,-0.23382,0.22511,0.3470211644842429,0.3470883792890429
0.558,0.12282,-0.23476,0.22511,0.3476658195739121,0.3470597123035109
0.568,0.12294,-0.2346,0.22545,0.3478205084522763,0.3471148439937084
0.577,0.12252,-0.23392,0.22523,0.347070986543099,0.3470822077325069
0.587,0.12258,-0.23376,0.22563,0.3472441373155204,0.3471043392048185
0.596,0.12302,-0.23375,0.22584,0.3475294066694213,0.3471567716045896
0.605,0.12328,-0.23458,0.22552,0.34797270755046295,0.34725627796479347
0.615,0.12287,-0.23433,0.22566,0.3477499409058181,0.3473556359112466
0.624,0.12262,-0.23514,0.2255,0.34810448718739606,0.3474965110387232
0.633,0.12259,-0.23455,0.22557,0.34774104661371225,0.3475920205295861
0.643,0.1227,-0.23491,0.22549,0.3479708870006225,0.3476869927812241
0.652,0.12271,-0.2342,0.22515,0.3472749726081625,0.3476479080846491
0.661,0.12271,-0.23454,0.2252,0.3475367544591507,0.3476195326853366
0.671,0.12271,-0.23416,0.22529,0.3473387882169223,0.34764631285271885
0.68,0.1226,-0.23412,0.22488,0.3470071307624672,0.34762261219741364
0.689,0.12302,-0.2342,0.22509,0.34734574777878024,0.34760424630834946
0.699,0.12274,-0.23404,0.22519,0.34720363664570103,0.34752733921787327
0.708,0.1225,-0.23361,0.22562,0.3471084362270672,0.3474631887499982
0.718,0.12269,-0.2339,0.22508,0.3470202479683282,0.3473547648280914
0.727,0.12271,-0.23426,0.22528,0.3473997266838303,0.3473206328351032
0.736,0.12174,-0.23405,0.22521,0.34687112044677343,0.3472106561797183
0.746,0.12229,-0.23411,0.22504,0.3469947230146303,0.3471826312203651
0.755,0.12148,-0.23362,0.22544,0.34663942130115555,0.34709289790456554
0.764,0.12237,-0.23323,0.22514,0.34649483315051033,0.34700850239792436
0.774,0.12246,-0.23319,0.22528,0.34659068957489325,0.34696685827916696
0.783,0.12247,-0.23377,0.22538,0.3470496480332461,0.34693724830461353
0.792,0.12204,-0.234,0.22548,0.3471181239866337,0.3469286970387068
0.802,0.122,-0.23411,0.22574,0.3473471458066123,0.3469525679966613
0.811,0.12188,-0.23403,0.22543,0.3470496509146782,0.3469555082912964
0.821,0.1223,-0.23378,0.22523,0.3468990217628179,0.34690543779919514
0.83,0.12278,-0.23408,0.22538,0.3473679881624097,0.3469551245707588
0.839,0.12261,-0.23428,0.22539,0.34744925183399084,0.3470005774526948
0.849,0.12248,-0.23447,0.22497,0.34725931549779915,0.34706256687235915
0.858,0.12193,-0.23449,0.22493,0.3470532954749169,0.34711841310479985
0.867,0.1222,-0.23432,0.22518,0.3471955281970089,0.3471788969670114
0.877,0.12169,-0.23464,0.22554,0.34746608079062913,0.3472205402427497
0.886,0.12185,-0.23442,0.22532,0.34723084727598724,0.347231812571685
0.896,0.12198,-0.23457,0.22505,0.34720268979372837,0.3472173669703967
