Time,X,Y,Z
6.564,0.12209,-0.23398,0.22533
6.573,0.12275,-0.23394,0.22505
6.582,0.1225,-0.23368,0.22527
6.592,0.12226,-0.23349,0.22462
6.601,0.12245,-0.23389,0.22506
6.611,0.12279,-0.23351,0.22494
6.62,0.12282,-0.23356,0.22484
6.629,0.12304,-0.23431,0.22475
6.639,0.12307,-0.23397,0.22465
6.648,0.12296,-0.23402,0.22473
6.657,0.12284,-0.23402,0.22465
6.667,0.12358,-0.23377,0.22481
6.676,0.12301,-0.23358,0.22475
6.685,0.12242,-0.23381,0.22516
6.695,0.1229,-0.23409,0.22478
6.704,0.12251,-0.23411,0.22457
6.714,0.12226,-0.23454,0.22438
6.723,0.12191,-0.23374,0.22479
6.732,0.12295,-0.23391,0.22457
6.742,0.12284,-0.2336,0.22472
6.751,0.12218,-0.23348,0.2249
6.76,0.12255,-0.23347,0.22475
6.77,0.12269,-0.23355,0.22449
6.779,0.12271,-0.23339,0.22471
6.789,0.12292,-0.23388,0.22474
6.798,0.1223,-0.23393,0.22524
6.807,0.12299,-0.23393,0.22462
6.817,0.12306,-0.2341,0.22447
6.826,0.12274,-0.23378,0.22446
6.835,0.12293,-0.23383,0.22463
6.845,0.12241,-0.23384,0.22489
6.854,0.12246,-0.23392,0.22475
6.864,0.12215,-0.23393,0.22491
6.873,0.12244,-0.23402,0.22475
6.882,0.12268,-0.23402,0.22466
6.892,0.12281,-0.23428,0.22473
6.901,0.12218,-0.23413,0.22491
6.91,0.12255,-0.23404,0.22492
6.92,0.12237,-0.23386,0.22476
6.929,0.1216,-0.23443,0.22491
6.939,0.12195,-0.23432,0.22459
6.948,0.1222,-0.23439,0.22455
6.957,0.12233,-0.23448,0.22472
6.967,0.12246,-0.23415,0.22448
6.976,0.12258,-0.23429,0.22463
6.985,0.12302,-0.23414,0.22498
6.995,0.12296,-0.23379,0.22485
7.004,0.12273,-0.23392,0.22475
7.014,0.12282,-0.23443,0.2244
7.023,0.1225,-0.23448,0.22496
7.032,0.12258,-0.23491,0.22459
7.042,0.12226,-0.23528,0.22506
7.051,0.12234,-0.2349,0.22485
7.06,0.1217,-0.23461,0.22492
7.07,0.12239,-0.23525,0.22501
7.079,0.12246,-0.23482,0.22434
7.089,0.1229,-0.23511,0.22478
7.098,0.12284,-0.23472,0.22441
7.107,0.12207,-0.23435,0.22462
7.117,0.12297,-0.23389,0.22473
7.126,0.12252,-0.2341,0.22474
7.135,0.12323,-0.23361,0.22507
7.145,0.12298,-0.2339,0.22528
7.154,0.12284,-0.23376,0.22488
7.163,0.12251,-0.23358,0.22475
7.173,0.12193,-0.23373,0.22491
7.182,0.12209,-0.23366,0.22501
7.192,0.12211,-0.2334,0.22569
7.201,0.12222,-0.23396,0.22542
7.21,0.12244,-0.23394,0.22481
7.22,0.12204,-0.2341,0.22508
7.229,0.12146,-0.23361,0.2246
7.238,0.12129,-0.23373,0.22447
7.248,0.12192,-0.23358,0.22454
7.257,0.12166,-0.23356,0.22472
7.267,0.12207,-0.23348,0.22465
7.276,0.12157,-0.2338,0.22448
7.285,0.12152,-0.23342,0.22496
7.295,0.12194,-0.23371,0.22493
7.304,0.12188,-0.23349,0.22476
7.313,0.12209,-0.23389,0.22491
7.323,0.12189,-0.23451,0.22459
7.332,0.12187,-0.23416,0.22489
7.341,0.12187,-0.23446,0.22475
7.351,0.12273,-0.23474,0.22474
7.36,0.12303,-0.23418,0.22491
7.37,0.12317,-0.23412,0.22459
7.379,0.12276,-0.23437,0.22489
7.388,0.12271,-0.23464,0.2245
7.398,0.12303,-0.23409,0.22471
7.407,0.12274,-0.23403,0.22423
7.416,0.12228,-0.23403,0.22443
7.426,0.12213,-0.23394,0.22437
7.435,0.12179,-0.23427,0.22445
7.445,0.12143,-0.23388,0.22479
7.454,0.12247,-0.23368,0.22424
7.463,0.12193,-0.23374,0.22452
7.473,0.12188,-0.23383,0.22455
7.482,0.12209,-0.23401,0.22472
7.491,0.12232,-0.23369,0.2244
7.501,0.12235,-0.23408,0.22437
7.51,0.12256,-0.23378,0.22462
7.52,0.1228,-0.23367,0.22422
7.529,0.12293,-0.2334,0.22443
7.538,0.12252,-0.2338,0.22445
7.548,0.12269,-0.23442,0.22505
7.557,0.12249,-0.23432,0.22485
7.566,0.1229,-0.23422,0.22441
7.576,0.12327,-0.23413,0.22471
7.585,0.12287,-0.23412,0.22473
7.595,0.12262,-0.23403,0.22465
7.604,0.12248,-0.23378,0.22532
7.613,0.12301,-0.23342,0.22446
7.623,0.12252,-0.23363,0.22463
7.632,0.12215,-0.23407,0.22464
7.641,0.12147,-0.23361,0.22473
7.651,0.12226,-0.23373,0.22457
7.66,0.12234,-0.23324,0.22455
7.669,0.123,-0.23319,0.22447
7.679,0.12252,-0.23327,0.22454
7.688,0.12215,-0.2332,0.22463
7.698,0.12222,-0.23311,0.2249
7.707,0.12212,-0.23326,0.22475
7.716,0.12211,-0.23328,0.22482
7.726,0.12211,-0.23353,0.22491
7.735,0.12211,-0.23356,0.22492
7.744,0.12168,-0.23398,0.22459
7.754,0.12153,-0.23435,0.22481
7.763,0.12162,-0.23414,0.22474
7.773,0.12195,-0.23395,0.22457
7.782,0.12166,-0.2341,0.22472
7.791,0.12131,-0.23395,0.22474
7.801,0.12095,-0.2341,0.22491
7.81,0.12156,-0.23387,0.22492
7.819,0.12162,-0.23367,0.22526
7.829,0.12152,-0.23366,0.22513
7.838,0.12184,-0.2334,0.22511
7.848,0.12176,-0.23371,0.22545
7.857,0.12229,-0.23358,0.22498
7.866,0.12256,-0.23398,0.22459
7.876,0.12259,-0.23369,0.22455
7.885,0.12227,-0.23357,0.22522
7.894,0.12213,-0.23381,0.22495
7.904,0.12179,-0.234,0.22484
7.913,0.12186,-0.23386,0.22441
7.923,0.12198,-0.23342,0.22454
7.932,0.1222,-0.23346,0.22505
7.941,0.12212,-0.23355,0.22452
7.951,0.12222,-0.23323,0.22488
7.96,0.12212,-0.23328,0.22509
7.969,0.12211,-0.23337,0.22477
7.979,0.122,-0.23337,0.22508
7.988,0.12178,-0.23404,0.22477
7.998,0.12218,-0.23394,0.22508
8.007,0.1219,-0.23402,0.22443
8.016,0.12166,-0.23436,0.22471
8.026,0.12185,-0.23414,0.2249
8.035,0.12198,-0.23404,0.22526
8.044,0.12231,-0.23352,0.22521
8.054,0.12181,-0.23339,0.22495
8.063,0.12197,-0.23363,0.22467
8.072,0.1221,-0.23348,0.22456
8.082,0.12232,-0.23389,0.22455
8.091,0.12181,-0.23393,0.22489
8.101,0.12197,-0.23385,0.22425
8.11,0.1222,-0.23392,0.22452
8.119,0.1219,-0.23393,0.22455
8.129,0.12241,-0.23402,0.22455
8.138,0.12192,-0.23402,0.22489
8.147,0.12241,-0.23436,0.22492
8.157,0.12225,-0.23498,0.22459
8.166,0.12202,-0.23496,0.22397
8.176,0.12221,-0.23487,0.22474
8.185,0.12158,-0.23436,0.22474
8.194,0.12195,-0.23431,0.22491
8.204,0.12231,-0.23405,0.22475
8.213,0.12245,-0.23445,0.22516
8.222,0.12258,-0.2339,0.22453
8.232,0.12259,-0.23418,0.22463
8.241,0.1227,-0.23379,0.22447
8.25,0.1226,-0.23425,0.22421
8.26,0.12194,-0.23388,0.22443
8.269,0.12199,-0.23451,0.22454
8.279,0.12231,-0.23382,0.22489
8.288,0.12235,-0.23375,0.22484
8.297,0.12213,-0.23391,0.22466
8.307,0.12233,-0.2341,0.22481
8.316,0.12246,-0.23395,0.22525
8.325,0.1215,-0.23427,0.22496
8.335,0.12226,-0.23463,0.22501
8.344,0.12191,-0.23434,0.22535
8.354,0.12198,-0.23439,0.2248
8.363,0.12188,-0.23423,0.22508
8.372,0.12241,-0.23438,0.22452
8.382,0.12214,-0.23423,0.2248
8.391,0.12201,-0.23438,0.22449
8.4,0.12253,-0.23431,0.22488
8.41,0.12194,-0.23422,0.22475
8.419,0.1222,-0.23379,0.22482
8.429,0.12223,-0.23409,0.225
8.438,0.12223,-0.23428,0.22443
8.447,0.12212,-0.2338,0.22471
8.457,0.1219,-0.23392,0.22473
8.466,0.12177,-0.23393,0.22423
8.475,0.12208,-0.23427,0.22477
8.485,0.12178,-0.23397,0.22516
8.494,0.12197,-0.23435,0.22495
8.503,0.12166,-0.23414,0.22543
8.513,0.12239,-0.23387,0.22498
8.522,0.12246,-0.23409,0.22476
8.532,0.12247,-0.23353,0.22524
8.541,0.12161,-0.23406,0.22512
8.55,0.12217,-0.23378,0.22478
8.56,0.12212,-0.23408,0.22491
8.569,0.12222,-0.23395,0.2245
8.578,0.12266,-0.23393,0.22421
8.588,0.1226,-0.23402,0.22418
8.597,0.12194,-0.23386,0.22435
8.607,0.12231,-0.23351,0.22487
8.616,0.12191,-0.23372,0.22475
8.625,0.12198,-0.23366,0.2244
8.635,0.12156,-0.23382,0.22454
8.644,0.12184,-0.23392,0.2243
8.653,0.12176,-0.23393,0.22486
8.663,0.12208,-0.23435,0.22492
8.672,0.12254,-0.23414,0.22459
8.682,0.12226,-0.23412,0.22472
8.691,0.12256,-0.23412,0.22507
8.7,0.12248,-0.23429,0.22511
8.71,0.12204,-0.2343,0.22486
8.719,0.1221,-0.23439,0.22458
8.728,0.122,-0.23465,0.22472
8.738,0.12199,-0.23434,0.22499
8.747,0.12188,-0.23414,0.22476
8.757,0.12176,-0.23404,0.22525
8.766,0.12251,-0.23453,0.22487
8.775,0.12183,-0.23416,0.22458
8.785,0.12176,-0.23446,0.22472
8.794,0.12143,-0.23382,0.2249
8.803,0.12215,-0.234,0.22475
8.813,0.12244,-0.23411,0.22491
8.822,0.12214,-0.2342,0.22492
8.832,0.12147,-0.23421,0.22476
8.841,0.12172,-0.23421,0.22508
8.85,0.12196,-0.23396,0.22519
8.86,0.1221,-0.23402,0.22512
8.869,0.12179,-0.23411,0.22486
8.878,0.12165,-0.23412,0.22433
8.888,0.12185,-0.23429,0.22436
8.897,0.12241,-0.2343,0.22487
8.907,0.12246,-0.23472,0.22441
8.916,0.12182,-0.23501,0.22445
8.925,0.12197,-0.23471,0.2242
8.935,0.12264,-0.23468,0.22443
8.944,0.12184,-0.23451,0.22454
8.953,0.12241,-0.23524,0.22447
8.963,0.12246,-0.23473,0.22446
8.972,0.12193,-0.23476,0.22387
8.982,0.1222,-0.23477,0.22431
8.991,0.12201,-0.23468,0.22444
9.0,0.1221,-0.23493,0.22437
9.01,0.12243,-0.23478,0.22479
9.019,0.12247,-0.23577,0.22441
9.028,0.12258,-0.23604,0.22462
9.038,0.12194,-0.23581,0.22431
9.047,0.12188,-0.23613,0.22469
9.057,0.12252,-0.23566,0.22465
9.066,0.12269,-0.23603,0.2249
9.075,0.12238,-0.23548,0.22475
9.085,0.12268,-0.23567,0.2244
9.094,0.12227,-0.23528,0.22403
9.103,0.12191,-0.23515,0.22399
9.113,0.12198,-0.23522,0.22449
9.122,0.12274,-0.23506,0.22396
9.132,0.1225,-0.23563,0.22458
9.141,0.12247,-0.23544,0.22455
9.15,0.12279,-0.2355,0.22489
9.16,0.12261,-0.23526,0.22492
9.169,0.12259,-0.23515,0.22442
9.178,0.12216,-0.23531,0.22454
9.188,0.12244,-0.23532,0.2243
9.197,0.12193,-0.23533,0.22394
9.207,0.12177,-0.23507,0.22382
9.216,0.12197,-0.23505,0.22431
9.225,0.1222,-0.23488,0.22444
9.235,0.12244,-0.23461,0.22471
9.244,0.12225,-0.23433,0.22423
9.253,0.12234,-0.23422,0.22418
9.263,0.12256,-0.23404,0.22435
9.272,0.1228,-0.23428,0.22445
9.281,0.12175,-0.23489,0.22437
9.291,0.12294,-0.23511,0.22428
9.3,0.12252,-0.23497,0.22402
9.31,0.12226,-0.23512,0.22416
9.319,0.12234,-0.23505,0.22384
9.328,0.12203,-0.23538,0.22431
9.338,0.1221,-0.23508,0.22436
9.347,0.12243,-0.23547,0.22436
9.356,0.12225,-0.23551,0.22504
9.366,0.1218,-0.23551,0.22519
9.375,0.1224,-0.23543,0.22453
9.385,0.12182,-0.23517,0.2243
9.394,0.12176,-0.23498,0.22427
9.403,0.12154,-0.23496,0.22478
9.413,0.12173,-0.23454,0.22466
9.422,0.12121,-0.23483,0.22473
9.431,0.1217,-0.23502,0.22423
9.441,0.12153,-0.23521,0.22443
9.45,0.12216,-0.2349,0.22437
9.459,0.12201,-0.2352,0.22428
9.469,0.12145,-0.23531,0.22444
9.478,0.12194,-0.23541,0.22454
9.488,0.1222,-0.23508,0.22421
9.497,0.12266,-0.23522,0.22452
9.506,0.12227,-0.23473,0.22438
9.516,0.12223,-0.23468,0.2247
9.525,0.12255,-0.23434,0.2249
9.534,0.12248,-0.23397,0.22501
9.544,0.12269,-0.23419,0.22468
9.553,0.12228,-0.23421,0.2244
9.563,0.12277,-0.23429,0.22479
9.572,0.12272,-0.23472,0.22483
9.581,0.12228,-0.23485,0.22483
9.591,0.12191,-0.23494,0.22475
9.6,0.12144,-0.23495,0.22491
9.609,0.12237,-0.23487,0.2245
9.619,0.12235,-0.23486,0.22446
9.628,0.12235,-0.23469,0.22429
9.638,0.12192,-0.23518,0.22469
9.647,0.12188,-0.23564,0.22473
9.656,0.1223,-0.23519,0.22457
9.666,0.12234,-0.23548,0.2248
9.675,0.12203,-0.23534,0.22483
9.684,0.12124,-0.23558,0.22475
9.694,0.12181,-0.23527,0.2244
9.703,0.12186,-0.23515,0.22403
9.713,0.12187,-0.23514,0.22425
9.722,0.12241,-0.23564,0.22435
9.731,0.12192,-0.23527,0.22453
9.741,0.12188,-0.23524,0.22446
9.75,0.12198,-0.2354,0.22496
9.759,0.12113,-0.23517,0.22518
9.769,0.12223,-0.23489,0.22478
9.778,0.12266,-0.23436,0.22474
9.788,0.12238,-0.23456,0.22457
9.797,0.12246,-0.23425,0.2248
9.806,0.12236,-0.23363,0.22449
9.816,0.12289,-0.23407,0.22471
9.825,0.12251,-0.23453,0.22448
9.834,0.12301,-0.23449,0.22454
9.844,0.12274,-0.23491,0.22463
9.853,0.12239,-0.23528,0.22447
9.863,0.12268,-0.23515,0.22538
9.872,0.12271,-0.23506,0.22531
9.881,0.1226,-0.23513,0.22496
9.891,0.12281,-0.2348,0.22476
9.9,0.12207,-0.23502,0.22482
9.909,0.12178,-0.23538,0.22433
9.919,0.12132,-0.23508,0.22428
t,x,y,z
