Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(бу)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2076-28-187 8:3:18.70	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.195	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.195	0.0	-0.0005	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.284	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.284	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.375	0.0005	0.0	1.0151	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.375	0.0005	0.0	1.0151	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.464	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.464	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.595	0.0	0.0005	1.0146	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.595	0.0	0.0005	1.0146	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.680	0.0005	0.0	1.0156	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.680	0.0005	0.0	1.0156	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.774	0.0	0.001	1.0156	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.774	0.0	0.001	1.0156	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.860	0.0	0.0	1.0146	0.0	0.0	0.0	0.494	1.769	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.860	0.0	0.0	1.0146	0.0	0.0	0.0	0.494	1.769	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.989	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:18.989	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.29	0.0	0.0	1.0146	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.29	0.0	0.0	1.0146	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.120	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.120	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.244	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.244	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.335	0.0005	-0.0005	1.0146	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.335	0.0005	-0.0005	1.0146	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.425	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.425	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.769	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.514	0.0005	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.514	0.0005	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.769	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.640	0.0005	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.640	0.0005	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.729	0.0005	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.729	0.0005	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.820	0.0005	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.820	0.0005	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.910	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:19.910	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.10	0.0	0.0	1.0161	0.0	0.0	0.0	0.5	1.758	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.10	0.0	0.0	1.0161	0.0	0.0	0.0	0.5	1.758	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.175	-0.0005	0.0	1.0146	0.0	0.0	0.0	0.5	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.175	-0.0005	0.0	1.0146	0.0	0.0	0.0	0.5	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.264	-0.0005	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.264	-0.0005	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.380	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.380	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.484	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.484	0.0	0.0	1.0151	0.0	0.0	0.0	0.494	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.575	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.575	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.665	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.665	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.763	-6.191	24.46	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.774	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.774	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.880	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.880	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.969	0.0	0.0	1.0161	0.0	0.0	0.0	0.5	1.758	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:20.969	0.0	0.0	1.0161	0.0	0.0	0.0	0.5	1.758	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.60	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.60	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.185	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.185	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.274	0.0	0.0	1.0161	0.0	0.0	0.0	0.5	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.274	0.0	0.0	1.0161	0.0	0.0	0.0	0.5	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.365	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.758	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.365	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.758	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.480	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.480	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.580	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.580	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.670	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.670	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.759	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.758	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.759	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.758	-6.191	24.47	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.875	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.875	0.0	0.0	1.0156	0.0	0.0	0.0	0.494	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.979	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:21.979	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.758	-6.191	24.44	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:22.19	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:22.19	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:22.110	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:22.110	0.0	-0.0005	1.0151	0.0	0.0	0.0	0.5	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:22.220	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.758	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:22.220	0.0	0.0	1.0156	0.0	0.0	0.0	0.5	1.758	-6.191	24.41	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:22.325	0.0	0.0	1.0161	0.0	0.0	0.0	0.5	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:22.325	0.0	0.0	1.0161	0.0	0.0	0.0	0.5	1.763	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:22.415	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
 2076-28-187 8:3:22.415	0.0	0.0	1.0151	0.0	0.0	0.0	0.5	1.758	-6.191	24.43	None	None	None	0.0	0.0	0.0	0.0	None	None	None	None
