timestamp,acceleration x (g),acceleration y (g),acceleration z (g),angular_velocity_x (dps),angular_velocity_y (dps),angular_velocity_z (dps),temperature (°c),longitude,latitude,time,x,y,z,magnitude,filtered magnitude,x_filtered_sg,y_filtered_sg,z_filtered_sg,magnitude_filtered_sg,x_filtered_ma,y_filtered_ma,z_filtered_ma,magnitude_filtered_ma,r2_score_sg,r2_score_ma,rmse_sg,rmse_ma,mae_sg,mae_ma
2025-02-05 05:00:35.150,0.0018,0.0004,0.0287,0.0,0.0,0.0,28.28,106.6025,35.2045,4.251,0.48787,0.44024,0.35884,0.748729,0.748983,0.488,0.4405,0.3591,0.7491,0.488,0.4406,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.160,0.0018,0.0004,0.0287,0.0,0.0,0.0,28.28,106.6025,35.2045,4.261,0.48795,0.44011,0.35976,0.749146,0.749012,0.4881,0.4405,0.3592,0.7492,0.488,0.4405,0.3592,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:35.170,0.0018,0.0004,0.0288,0.0,0.0,0.0,28.28,106.6025,35.2045,4.27,0.48795,0.4406,0.35917,0.749151,0.749029,0.4881,0.4405,0.3593,0.7492,0.4881,0.4406,0.3592,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:35.180,0.0018,0.0004,0.0289,0.0,0.0,0.0,28.28,106.6025,35.2045,4.279,0.48785,0.44065,0.35937,0.749211,0.74905,0.4881,0.4405,0.3593,0.7493,0.4881,0.4405,0.3593,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.190,0.0018,0.0004,0.029,0.0,0.0,0.0,28.28,106.6025,35.2045,4.289,0.48827,0.44082,0.35947,0.749632,0.749144,0.4882,0.4405,0.3594,0.7494,0.4881,0.4405,0.3593,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.200,0.0018,0.0004,0.029,0.0,0.0,0.0,28.28,106.6025,35.2045,4.298,0.48831,0.44034,0.35923,0.749261,0.749173,0.4882,0.4405,0.3594,0.7494,0.4881,0.4405,0.3593,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.210,0.0018,0.0004,0.0291,0.0,0.0,0.0,28.28,106.6025,35.2045,4.307,0.48853,0.44079,0.35988,0.749981,0.749237,0.4882,0.4406,0.3594,0.7494,0.4882,0.4406,0.3594,0.7494,0.5469,0.469,,,,
2025-02-05 05:00:35.220,0.0018,0.0004,0.0291,0.0,0.0,0.0,28.28,106.6025,35.2045,4.326,0.48811,0.44053,0.35948,0.749362,0.749354,0.4883,0.4407,0.3593,0.7495,0.4882,0.4406,0.3593,0.7494,0.5469,0.469,,,,
2025-02-05 05:00:35.230,0.0019,0.0004,0.0292,0.0,0.0,0.0,28.28,106.6025,35.2045,4.335,0.48829,0.44064,0.35881,0.749223,0.749354,0.4883,0.4407,0.3592,0.7495,0.4882,0.4407,0.3593,0.7494,0.5469,0.469,,,,
2025-02-05 05:00:35.240,0.0019,0.0005,0.0293,0.0,0.0,0.0,28.28,106.6025,35.2045,4.344,0.48831,0.44057,0.35899,0.749281,0.749409,0.4883,0.4407,0.3592,0.7495,0.4883,0.4407,0.3593,0.7495,0.5469,0.469,,,,
2025-02-05 05:00:35.250,0.0019,0.0005,0.0293,0.0,0.0,0.0,28.28,106.6025,35.2045,4.354,0.48842,0.44057,0.35952,0.749607,0.749455,0.4883,0.4407,0.3592,0.7495,0.4883,0.4407,0.3593,0.7495,0.5469,0.469,,,,
2025-02-05 05:00:35.260,0.0019,0.0005,0.0294,0.0,0.0,0.0,28.28,106.6025,35.2045,4.363,0.48789,0.44073,0.3589,0.749059,0.749446,0.4883,0.4407,0.3593,0.7495,0.4883,0.4407,0.3593,0.7495,0.5469,0.469,,,,
2025-02-05 05:00:35.270,0.0019,0.0005,0.0294,0.0,0.0,0.0,28.28,106.6025,35.2045,4.372,0.48827,0.441,0.35917,0.749594,0.749484,0.4883,0.4407,0.3593,0.7495,0.4882,0.4407,0.3593,0.7495,0.5469,0.469,,,,
2025-02-05 05:00:35.280,0.0019,0.0005,0.0295,0.0,0.0,0.0,28.28,106.6025,35.2045,4.382,0.48853,0.44094,0.35954,0.749906,0.749511,0.4883,0.4407,0.3593,0.7495,0.4883,0.4407,0.3593,0.7495,0.5469,0.469,,,,
2025-02-05 05:00:35.290,0.0019,0.0005,0.0296,0.0,0.0,0.0,28.28,106.6025,35.2045,4.391,0.48844,0.44069,0.3594,0.749633,0.749549,0.4883,0.4408,0.3593,0.7495,0.4882,0.4408,0.3593,0.7495,0.5469,0.469,,,,
2025-02-05 05:00:35.300,0.002,0.0005,0.0296,0.0,0.0,0.0,28.28,106.6025,35.2045,4.4,0.48822,0.44033,0.35947,0.749312,0.749482,0.4882,0.4409,0.3594,0.7495,0.4882,0.4408,0.3593,0.7495,0.5469,0.469,,,,
2025-02-05 05:00:35.310,0.002,0.0005,0.0297,0.0,0.0,0.0,28.28,106.6025,35.2045,4.409,0.48787,0.44113,0.35957,0.749602,0.749458,0.488,0.4409,0.3594,0.7495,0.488,0.4409,0.3593,0.7494,0.5469,0.469,,,,
2025-02-05 05:00:35.320,0.002,0.0005,0.0297,0.0,0.0,0.0,28.28,106.6025,35.2045,4.419,0.48827,0.44079,0.35941,0.749586,0.74948,0.488,0.441,0.3595,0.7495,0.488,0.441,0.3594,0.7495,0.5469,0.469,,,,
2025-02-05 05:00:35.330,0.002,0.0005,0.0298,0.0,0.0,0.0,28.28,106.6025,35.2045,4.428,0.48788,0.44101,0.35905,0.749289,0.749487,0.4879,0.441,0.3595,0.7495,0.4879,0.4409,0.3595,0.7495,0.5469,0.469,,,,
2025-02-05 05:00:35.340,0.002,0.0005,0.0298,0.0,0.0,0.0,28.28,106.6025,35.2045,4.437,0.48773,0.44119,0.35927,0.749402,0.749499,0.4878,0.441,0.3595,0.7494,0.4879,0.4409,0.3595,0.7495,0.5469,0.469,,,,
2025-02-05 05:00:35.350,0.002,0.0006,0.0299,0.0,0.0,0.0,28.28,106.6025,35.2045,4.456,0.48706,0.44116,0.35955,0.749083,0.749495,0.4877,0.441,0.3594,0.7493,0.4878,0.4409,0.3594,0.7494,0.5469,0.469,,,,
2025-02-05 05:00:35.360,0.002,0.0006,0.0299,0.0,0.0,0.0,28.28,106.6025,35.2045,4.465,0.48765,0.44129,0.35974,0.749635,0.749499,0.4876,0.441,0.3595,0.7493,0.4878,0.441,0.3594,0.7494,0.5469,0.469,,,,
2025-02-05 05:00:35.370,0.0021,0.0006,0.03,0.0,0.0,0.0,28.28,106.6025,35.2045,4.475,0.48771,0.44072,0.35993,0.74943,0.749452,0.4876,0.441,0.3594,0.7493,0.4877,0.441,0.3594,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.380,0.0021,0.0006,0.03,0.0,0.0,0.0,28.28,106.6025,35.2045,4.484,0.48825,0.44083,0.35944,0.749611,0.74945,0.4876,0.441,0.3595,0.7493,0.4877,0.441,0.3594,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.390,0.0021,0.0006,0.0301,0.0,0.0,0.0,28.28,106.6025,35.2045,4.493,0.48755,0.44084,0.35897,0.748935,0.749412,0.4877,0.4409,0.3594,0.7493,0.4877,0.441,0.3594,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.400,0.0021,0.0006,0.0301,0.0,0.0,0.0,28.28,106.6025,35.2045,4.502,0.48759,0.44093,0.35926,0.749154,0.749367,0.4878,0.4408,0.3594,0.7493,0.4878,0.4409,0.3594,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.410,0.0021,0.0006,0.0302,0.0,0.0,0.0,28.28,106.6025,35.2045,4.512,0.48738,0.44085,0.35921,0.748946,0.749303,0.488,0.4408,0.3593,0.7494,0.4879,0.4409,0.3593,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.420,0.0021,0.0006,0.0302,0.0,0.0,0.0,28.28,106.6025,35.2045,4.521,0.488,0.44084,0.35954,0.749502,0.749324,0.488,0.4408,0.3592,0.7493,0.4879,0.4408,0.3593,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.430,0.0021,0.0006,0.0302,0.0,0.0,0.0,28.28,106.6025,35.2045,4.53,0.48785,0.44109,0.35915,0.749364,0.749321,0.4879,0.4408,0.3591,0.7492,0.4879,0.4409,0.3591,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:35.440,0.0022,0.0006,0.0303,0.0,0.0,0.0,28.28,106.6025,35.2045,4.54,0.48859,0.44053,0.3592,0.749541,0.74932,0.4878,0.4409,0.359,0.7492,0.4877,0.4409,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.450,0.0022,0.0006,0.0303,0.0,0.0,0.0,28.28,106.6025,35.2045,4.549,0.48834,0.44065,0.35878,0.749247,0.749336,0.4877,0.4409,0.359,0.7491,0.4877,0.4409,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.460,0.0022,0.0006,0.0304,0.0,0.0,0.0,28.28,106.6025,35.2045,4.558,0.48789,0.44091,0.35916,0.749289,0.749302,0.4877,0.4409,0.359,0.7491,0.4877,0.4409,0.359,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.470,0.0022,0.0006,0.0304,0.0,0.0,0.0,28.28,106.6025,35.2045,4.568,0.48709,0.4411,0.35861,0.748617,0.749221,0.4876,0.441,0.3589,0.749,0.4877,0.4409,0.359,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.480,0.0022,0.0007,0.0304,0.0,0.0,0.0,28.28,106.6025,35.2045,4.577,0.48668,0.44104,0.35881,0.748411,0.749101,0.4876,0.441,0.3589,0.7491,0.4877,0.441,0.359,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.490,0.0022,0.0007,0.0305,0.0,0.0,0.0,28.28,106.6025,35.2045,4.595,0.48731,0.44106,0.35901,0.748928,0.749065,0.4875,0.4411,0.3589,0.749,0.4877,0.441,0.359,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.500,0.0023,0.0007,0.0305,0.0,0.0,0.0,28.28,106.6025,35.2045,4.605,0.48778,0.4412,0.35901,0.749316,0.749102,0.4875,0.4411,0.359,0.749,0.4876,0.441,0.359,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.510,0.0023,0.0007,0.0305,0.0,0.0,0.0,28.28,106.6025,35.2045,4.614,0.48729,0.44096,0.35902,0.748861,0.749038,0.4874,0.4412,0.359,0.7491,0.4875,0.4411,0.359,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.520,0.0023,0.0007,0.0306,0.0,0.0,0.0,28.28,106.6025,35.2045,4.623,0.4881,0.44119,0.35902,0.749524,0.749054,0.4875,0.4411,0.3591,0.7491,0.4875,0.4411,0.359,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.530,0.0023,0.0007,0.0306,0.0,0.0,0.0,28.28,106.6025,35.2045,4.633,0.48786,0.44138,0.35927,0.749599,0.749059,0.4877,0.4411,0.3591,0.7492,0.4876,0.441,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.540,0.0023,0.0007,0.0306,0.0,0.0,0.0,28.28,106.6025,35.2045,4.642,0.48805,0.4409,0.35938,0.749493,0.749084,0.4878,0.441,0.3592,0.7493,0.4877,0.441,0.3591,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:35.550,0.0023,0.0007,0.0307,0.0,0.0,0.0,28.28,106.6025,35.2045,4.651,0.48721,0.44077,0.35905,0.748711,0.749026,0.4879,0.441,0.3592,0.7494,0.4878,0.441,0.3591,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:35.560,0.0024,0.0007,0.0307,0.0,0.0,0.0,28.28,106.6025,35.2045,4.66,0.48756,0.44109,0.35902,0.749113,0.749076,0.4879,0.4409,0.3592,0.7493,0.4878,0.4409,0.3592,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:35.570,0.0024,0.0007,0.0307,0.0,0.0,0.0,28.28,106.6025,35.2045,4.67,0.48824,0.44078,0.35902,0.749374,0.749172,0.4878,0.4409,0.3592,0.7492,0.4878,0.4409,0.3592,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:35.580,0.0024,0.0007,0.0307,0.0,0.0,0.0,28.28,106.6025,35.2045,4.679,0.48766,0.4405,0.3591,0.748869,0.749179,0.4877,0.4408,0.3592,0.7491,0.4877,0.4408,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.590,0.0024,0.0007,0.0308,0.0,0.0,0.0,28.28,106.6025,35.2045,4.688,0.48803,0.44106,0.35936,0.749564,0.749242,0.4876,0.4407,0.3591,0.7489,0.4876,0.4407,0.3591,0.749,0.5469,0.469,,,,
2025-02-05 05:00:35.600,0.0024,0.0007,0.0308,0.0,0.0,0.0,28.28,106.6025,35.2045,4.698,0.48764,0.44087,0.35955,0.74929,0.74924,0.4876,0.4406,0.359,0.7489,0.4876,0.4407,0.359,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:35.610,0.0024,0.0007,0.0308,0.0,0.0,0.0,28.28,106.6025,35.2045,4.716,0.48749,0.44033,0.35887,0.748548,0.749157,0.4876,0.4406,0.359,0.7489,0.4877,0.4406,0.359,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:35.620,0.0025,0.0007,0.0308,0.0,0.0,0.0,28.28,106.6025,35.2045,4.726,0.48726,0.44037,0.3585,0.748245,0.749021,0.4877,0.4406,0.359,0.7488,0.4877,0.4405,0.359,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:35.630,0.0025,0.0008,0.0308,0.0,0.0,0.0,28.28,106.6025,35.2045,4.735,0.48692,0.44071,0.35896,0.748444,0.748916,0.4876,0.4404,0.3589,0.7487,0.4877,0.4405,0.359,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:35.640,0.0025,0.0008,0.0309,0.0,0.0,0.0,28.28,106.6025,35.2045,4.744,0.48796,0.44025,0.35901,0.748875,0.748933,0.4876,0.4404,0.359,0.7487,0.4877,0.4405,0.359,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:35.650,0.0025,0.0008,0.0309,0.0,0.0,0.0,28.28,106.6025,35.2045,4.753,0.48839,0.44045,0.35868,0.749114,0.748933,0.4877,0.4403,0.359,0.7487,0.4877,0.4403,0.359,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:35.660,0.0025,0.0008,0.0309,0.0,0.0,0.0,28.28,106.6025,35.2045,4.763,0.48778,0.44014,0.35915,0.74876,0.748871,0.4878,0.4402,0.359,0.7487,0.4877,0.4403,0.359,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:35.670,0.0025,0.0008,0.0309,0.0,0.0,0.0,28.28,106.6025,35.2045,4.772,0.48772,0.44027,0.3592,0.748821,0.748866,0.4879,0.4402,0.359,0.7488,0.4878,0.4403,0.359,0.7488,0.5469,0.469,,,,
2025-02-05 05:00:35.680,0.0026,0.0008,0.0309,0.0,0.0,0.0,28.28,106.6025,35.2045,4.781,0.48782,0.44012,0.35912,0.74876,0.748786,0.4879,0.4402,0.3592,0.7489,0.4878,0.4403,0.3591,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:35.690,0.0026,0.0008,0.0309,0.0,0.0,0.0,28.28,106.6025,35.2045,4.791,0.48816,0.43994,0.35919,0.748909,0.748748,0.4879,0.4402,0.3592,0.7489,0.4879,0.4403,0.3592,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:35.700,0.0026,0.0008,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.8,0.48798,0.44017,0.35954,0.749095,0.748757,0.4879,0.4403,0.3592,0.7489,0.4878,0.4404,0.3592,0.7489,0.5469,0.469,,,,
2025-02-05 05:00:35.710,0.0026,0.0008,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.809,0.48785,0.44061,0.3589,0.748962,0.748798,0.4878,0.4404,0.3593,0.749,0.4878,0.4404,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:35.720,0.0026,0.0008,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.819,0.48762,0.44024,0.35951,0.748887,0.748863,0.4878,0.4405,0.3593,0.749,0.4879,0.4405,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.730,0.0026,0.0008,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.828,0.48781,0.44062,0.35923,0.7491,0.748928,0.4879,0.4406,0.3593,0.7492,0.4879,0.4405,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.740,0.0027,0.0008,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.837,0.48708,0.44099,0.35921,0.748833,0.748924,0.4879,0.4408,0.3592,0.7493,0.4879,0.4406,0.3592,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:35.750,0.0027,0.0008,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.856,0.48833,0.44095,0.35919,0.749614,0.749003,0.488,0.4409,0.3592,0.7493,0.4879,0.4408,0.3592,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:35.760,0.0027,0.0008,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.865,0.48853,0.44085,0.3592,0.74969,0.74909,0.488,0.441,0.3591,0.7494,0.4879,0.4408,0.3591,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.770,0.0027,0.0008,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.874,0.48812,0.44093,0.35903,0.749388,0.749153,0.4881,0.441,0.359,0.7494,0.488,0.4408,0.3591,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.780,0.0027,0.0008,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.884,0.48797,0.4411,0.3591,0.749424,0.749204,0.4881,0.441,0.359,0.7494,0.4879,0.4409,0.3591,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.790,0.0027,0.0008,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.893,0.48817,0.44112,0.35894,0.74949,0.749244,0.488,0.441,0.359,0.7493,0.4879,0.4409,0.3591,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.800,0.0028,0.0008,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.902,0.48798,0.44104,0.35884,0.749271,0.749274,0.4879,0.4409,0.359,0.7492,0.4879,0.4409,0.3591,0.7493,0.5469,0.469,,,,
2025-02-05 05:00:35.810,0.0028,0.0009,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.911,0.48796,0.44053,0.359,0.749034,0.749289,0.4879,0.4408,0.3591,0.7492,0.4878,0.4408,0.3591,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:35.820,0.0028,0.0009,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.921,0.48752,0.44081,0.35901,0.748917,0.749271,0.4877,0.4408,0.3591,0.7491,0.4878,0.4408,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.830,0.0028,0.0009,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.93,0.48759,0.44067,0.3591,0.748924,0.74928,0.4876,0.4407,0.3592,0.749,0.4878,0.4407,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.840,0.0028,0.0009,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.939,0.48716,0.44066,0.35961,0.748883,0.749264,0.4876,0.4406,0.3593,0.749,0.4877,0.4407,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.850,0.0028,0.0009,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.949,0.48744,0.44049,0.35916,0.748749,0.749177,0.4877,0.4405,0.3594,0.749,0.4877,0.4406,0.3593,0.749,0.5469,0.469,,,,
2025-02-05 05:00:35.860,0.0029,0.0009,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.958,0.4879,0.44056,0.35962,0.74931,0.749139,0.4877,0.4404,0.3594,0.749,0.4877,0.4405,0.3593,0.749,0.5469,0.469,,,,
2025-02-05 05:00:35.870,0.0029,0.0009,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.967,0.48827,0.4404,0.35958,0.749438,0.749144,0.4877,0.4404,0.3594,0.749,0.4878,0.4405,0.3593,0.749,0.5469,0.469,,,,
2025-02-05 05:00:35.880,0.0029,0.0009,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.986,0.48749,0.44039,0.35937,0.748824,0.749026,0.4878,0.4403,0.3593,0.749,0.4878,0.4404,0.3593,0.749,0.5469,0.469,,,,
2025-02-05 05:00:35.890,0.0029,0.0009,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,4.995,0.48791,0.44021,0.35939,0.749001,0.748999,0.4879,0.4403,0.3593,0.749,0.4878,0.4404,0.3593,0.749,0.5469,0.469,,,,
2025-02-05 05:00:35.900,0.0029,0.0009,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,5.005,0.48817,0.4402,0.35905,0.749001,0.748996,0.488,0.4404,0.3592,0.7491,0.4879,0.4404,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.910,0.0029,0.0009,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,5.014,0.48808,0.44011,0.35902,0.748875,0.748992,0.4881,0.4404,0.3592,0.7491,0.488,0.4405,0.3593,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:35.920,0.003,0.0009,0.031,0.0,0.0,0.0,28.28,106.6025,35.2045,5.023,0.48786,0.44044,0.35885,0.748845,0.748984,0.488,0.4405,0.3592,0.7491,0.488,0.4405,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.930,0.003,0.0009,0.0309,0.0,0.0,0.0,28.28,106.6025,35.2045,5.032,0.48795,0.44072,0.359,0.74914,0.74901,0.488,0.4405,0.3592,0.7491,0.4879,0.4405,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.940,0.003,0.0009,0.0309,0.0,0.0,0.0,28.28,106.6025,35.2045,5.042,0.48828,0.44083,0.35935,0.749587,0.749093,0.488,0.4406,0.3591,0.7492,0.488,0.4406,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.950,0.003,0.0009,0.0309,0.0,0.0,0.0,28.28,106.6025,35.2045,5.051,0.48809,0.44093,0.35939,0.749541,0.749116,0.488,0.4408,0.3591,0.7492,0.488,0.4406,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.960,0.003,0.0009,0.0309,0.0,0.0,0.0,28.28,106.6025,35.2045,5.06,0.48765,0.4406,0.35939,0.749061,0.749079,0.4879,0.4408,0.3591,0.7492,0.4879,0.4407,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.970,0.003,0.0009,0.0309,0.0,0.0,0.0,28.28,106.6025,35.2045,5.07,0.48782,0.44082,0.35914,0.749181,0.749106,0.4878,0.4408,0.3591,0.7491,0.4879,0.4408,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.980,0.003,0.0009,0.0309,0.0,0.0,0.0,28.28,106.6025,35.2045,5.079,0.48783,0.44076,0.35903,0.749099,0.749133,0.4878,0.4409,0.3591,0.7492,0.4878,0.4408,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:35.990,0.0031,0.0009,0.0308,0.0,0.0,0.0,28.28,106.6025,35.2045,5.088,0.48805,0.44083,0.35876,0.749155,0.749149,0.4878,0.4408,0.3591,0.7491,0.4878,0.4407,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:36.000,0.0031,0.0009,0.0308,0.0,0.0,0.0,28.28,106.6025,35.2045,5.097,0.48743,0.44101,0.35874,0.748847,0.749133,0.4877,0.4408,0.359,0.7491,0.4878,0.4407,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:36.010,0.0031,0.0009,0.0308,0.0,0.0,0.0,28.28,106.6025,35.2045,5.107,0.48758,0.44078,0.3589,0.748886,0.749134,0.4877,0.4407,0.3591,0.749,0.4877,0.4407,0.3591,0.749,0.5469,0.469,,,,
2025-02-05 05:00:36.020,0.0031,0.0009,0.0308,0.0,0.0,0.0,28.28,106.6025,35.2045,5.125,0.48772,0.44023,0.35921,0.748802,0.749126,0.4877,0.4406,0.3591,0.749,0.4878,0.4406,0.3591,0.749,0.5469,0.469,,,,
2025-02-05 05:00:36.030,0.0031,0.0009,0.0308,0.0,0.0,0.0,28.28,106.6025,35.2045,5.135,0.48793,0.44062,0.35937,0.749245,0.749092,0.4878,0.4405,0.3592,0.749,0.4878,0.4405,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:36.040,0.0031,0.0009,0.0307,0.0,0.0,0.0,28.28,106.6025,35.2045,5.144,0.48806,0.44082,0.35939,0.749457,0.749083,0.4878,0.4404,0.3593,0.749,0.4878,0.4405,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:36.050,0.0031,0.0009,0.0307,0.0,0.0,0.0,28.28,106.6025,35.2045,5.153,0.48743,0.44017,0.35947,0.748703,0.749047,0.4878,0.4404,0.3594,0.749,0.4878,0.4405,0.3593,0.749,0.5469,0.469,,,,
2025-02-05 05:00:36.060,0.0032,0.0009,0.0307,0.0,0.0,0.0,28.28,106.6025,35.2045,5.163,0.4879,0.44036,0.3594,0.749087,0.749038,0.4879,0.4404,0.3594,0.7491,0.4878,0.4405,0.3593,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:36.070,0.0032,0.0009,0.0306,0.0,0.0,0.0,28.28,106.6025,35.2045,5.172,0.48784,0.43988,0.35956,0.748843,0.749012,0.4879,0.4404,0.3594,0.7491,0.4879,0.4405,0.3593,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:36.080,0.0032,0.001,0.0306,0.0,0.0,0.0,28.28,106.6025,35.2045,5.181,0.48816,0.44033,0.35941,0.749244,0.749021,0.488,0.4404,0.3593,0.7491,0.4879,0.4405,0.3593,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:36.090,0.0032,0.001,0.0306,0.0,0.0,0.0,28.28,106.6025,35.2045,5.19,0.48808,0.44046,0.35939,0.749258,0.749062,0.4879,0.4405,0.3592,0.7491,0.4879,0.4405,0.3592,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:36.100,0.0032,0.001,0.0306,0.0,0.0,0.0,28.28,106.6025,35.2045,5.2,0.48764,0.44114,0.3588,0.749089,0.749083,0.4879,0.4406,0.3591,0.749,0.4878,0.4405,0.3592,0.749,0.5469,0.469,,,,
2025-02-05 05:00:36.110,0.0032,0.001,0.0305,0.0,0.0,0.0,28.28,106.6025,35.2045,5.209,0.48803,0.44087,0.35891,0.749237,0.749097,0.4878,0.4407,0.359,0.7491,0.4878,0.4406,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:36.120,0.0032,0.001,0.0305,0.0,0.0,0.0,28.28,106.6025,35.2045,5.218,0.48807,0.44068,0.35892,0.749156,0.749132,0.4879,0.4408,0.359,0.7492,0.4878,0.4407,0.3591,0.7491,0.5469,0.469,,,,
2025-02-05 05:00:36.130,0.0032,0.001,0.0305,0.0,0.0,0.0,28.28,106.6025,35.2045,5.228,0.48754,0.44074,0.35884,0.748808,0.749088,0.4877,0.4409,0.359,0.7491,0.4878,0.4408,0.3591,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:36.140,0.0033,0.001,0.0304,0.0,0.0,0.0,28.28,106.6025,35.2045,5.246,0.48772,0.44086,0.35886,0.749005,0.749102,0.4876,0.441,0.359,0.7491,0.4877,0.4409,0.3591,0.7492,0.5469,0.469,,,,
2025-02-05 05:00:36.150,0.0033,0.001,0.0304,0.0,0.0,0.0,28.28,106.6025,35.2045,5.255,0.48739,0.44101,0.35917,0.749027,0.749096,0.4875,0.441,0.3591,0.7491,0.4876,0.441,0.3591,0.7491,0.5469,0.469,,,,
