Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp
0.293000,0.399560,0.419830,0.151040,0.598931,0.599144,2025-01-26 19:39:20.583
0.303000,0.399360,0.419690,0.151220,0.598745,0.599106,2025-01-26 19:39:20.610
0.312000,0.399560,0.419590,0.151240,0.598813,0.599065,2025-01-26 19:39:20.610
0.321000,0.399150,0.419660,0.151580,0.598675,0.599020,2025-01-26 19:39:20.610
0.331000,0.399000,0.419340,0.151020,0.598209,0.598908,2025-01-26 19:39:20.638
0.340000,0.399410,0.419470,0.151470,0.598687,0.598857,2025-01-26 19:39:20.638
0.349000,0.398810,0.419650,0.151260,0.598360,0.598752,2025-01-26 19:39:20.638
0.358000,0.399720,0.420340,0.151330,0.599469,0.598812,2025-01-26 19:39:20.666
0.368000,0.398840,0.419570,0.151580,0.598405,0.598710,2025-01-26 19:39:20.666
0.377000,0.399720,0.420000,0.151610,0.599301,0.598760,2025-01-26 19:39:20.666
0.386000,0.399590,0.419950,0.151610,0.599179,0.598784,2025-01-26 19:39:20.694
0.395000,0.399470,0.420200,0.151530,0.599254,0.598835,2025-01-26 19:39:20.694
0.405000,0.399030,0.419970,0.151350,0.598754,0.598829,2025-01-26 19:39:20.694
0.414000,0.399310,0.420040,0.151500,0.599028,0.598865,2025-01-26 19:39:20.721
0.423000,0.399440,0.420130,0.151770,0.599246,0.598968,2025-01-26 19:39:20.721
0.433000,0.399350,0.419720,0.151540,0.598840,0.598984,2025-01-26 19:39:20.721
0.442000,0.399230,0.420260,0.151440,0.599114,0.599059,2025-01-26 19:39:20.749
0.451000,0.399330,0.419810,0.151760,0.598946,0.599007,2025-01-26 19:39:20.749
0.460000,0.400200,0.419940,0.151630,0.599584,0.599125,2025-01-26 19:39:20.749
0.470000,0.400290,0.419280,0.151530,0.599157,0.599110,2025-01-26 19:39:20.777
0.479000,0.400190,0.419970,0.151520,0.599571,0.599149,2025-01-26 19:39:20.777
0.488000,0.399210,0.419870,0.151520,0.598847,0.599109,2025-01-26 19:39:20.777
0.497000,0.399430,0.419690,0.151860,0.598954,0.599129,2025-01-26 19:39:20.805
0.507000,0.399350,0.419670,0.151470,0.598788,0.599105,2025-01-26 19:39:20.805
0.516000,0.399340,0.420090,0.151680,0.599128,0.599093,2025-01-26 19:39:20.805
0.525000,0.399450,0.419630,0.151540,0.598844,0.599093,2025-01-26 19:39:20.833
0.534000,0.399460,0.419330,0.151520,0.598635,0.599045,2025-01-26 19:39:20.833
0.544000,0.399670,0.419470,0.151770,0.598937,0.599044,2025-01-26 19:39:20.833
0.553000,0.399590,0.419650,0.151630,0.598974,0.598983,2025-01-26 19:39:20.860
0.562000,0.399260,0.419420,0.152040,0.598697,0.598937,2025-01-26 19:39:20.860
0.572000,0.399120,0.419230,0.151990,0.598458,0.598826,2025-01-26 19:39:20.860
0.581000,0.399420,0.418790,0.151570,0.598243,0.598766,2025-01-26 19:39:20.888
0.590000,0.399130,0.419080,0.151860,0.598326,0.598703,2025-01-26 19:39:20.888
0.599000,0.399530,0.419030,0.151300,0.598416,0.598666,2025-01-26 19:39:20.888
0.609000,0.398710,0.419100,0.151250,0.597906,0.598544,2025-01-26 19:39:20.916
0.618000,0.399170,0.420280,0.151490,0.599100,0.598569,2025-01-26 19:39:20.916
0.627000,0.398460,0.419560,0.151520,0.598130,0.598519,2025-01-26 19:39:20.916
0.636000,0.399140,0.420250,0.151940,0.599173,0.598542,2025-01-26 19:39:20.944
0.646000,0.399430,0.420060,0.152490,0.599373,0.598582,2025-01-26 19:39:20.944
0.655000,0.399130,0.420040,0.152210,0.599088,0.598621,2025-01-26 19:39:20.944
0.664000,0.399100,0.419540,0.151670,0.598580,0.598634,2025-01-26 19:39:20.972
0.673000,0.399960,0.419320,0.151960,0.599074,0.598717,2025-01-26 19:39:20.972
0.683000,0.399730,0.419470,0.151980,0.599030,0.598787,2025-01-26 19:39:20.972
0.692000,0.399380,0.419730,0.151730,0.598915,0.598837,2025-01-26 19:39:20.999
0.701000,0.399130,0.419680,0.151960,0.598772,0.598924,2025-01-26 19:39:20.999
0.711000,0.399320,0.419920,0.151820,0.599031,0.598917,2025-01-26 19:39:20.999
0.720000,0.399340,0.419360,0.151460,0.598561,0.598960,2025-01-26 19:39:21.027
0.729000,0.399020,0.419890,0.151930,0.598838,0.598926,2025-01-26 19:39:21.027
0.738000,0.399090,0.420530,0.151650,0.599263,0.598915,2025-01-26 19:39:21.027
0.748000,0.398990,0.419920,0.151620,0.598761,0.598883,2025-01-26 19:39:21.055
0.757000,0.399630,0.420030,0.151360,0.599199,0.598944,2025-01-26 19:39:21.055
0.766000,0.399800,0.420120,0.151340,0.599370,0.598974,2025-01-26 19:39:21.055
0.775000,0.399820,0.420050,0.151840,0.599461,0.599017,2025-01-26 19:39:21.083
0.785000,0.399060,0.419960,0.151300,0.598755,0.599001,2025-01-26 19:39:21.083
0.794000,0.399960,0.420620,0.151580,0.599888,0.599113,2025-01-26 19:39:21.083
0.803000,0.399510,0.420430,0.151440,0.599419,0.599152,2025-01-26 19:39:21.111
0.813000,0.399360,0.420000,0.151600,0.599058,0.599201,2025-01-26 19:39:21.111
0.822000,0.399130,0.419450,0.151610,0.598522,0.599170,2025-01-26 19:39:21.111
0.831000,0.399640,0.420400,0.151610,0.599528,0.599196,2025-01-26 19:39:21.138
0.840000,0.399260,0.420330,0.151780,0.599269,0.599247,2025-01-26 19:39:21.138
0.850000,0.398790,0.420240,0.151380,0.598791,0.599206,2025-01-26 19:39:21.138
0.859000,0.398850,0.420060,0.151340,0.598695,0.599139,2025-01-26 19:39:21.166
0.868000,0.398750,0.420380,0.150910,0.598744,0.599067,2025-01-26 19:39:21.166
0.877000,0.399390,0.420330,0.151540,0.599295,0.599121,2025-01-26 19:39:21.166
