Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Temperature (°C),Longitude,Latitude
2024-12-14 2:9:44.505,-0.002,0.001,1.0029,25.18,0.0,0.0
2024-12-14 2:9:44.515,0.001,0.001,1.0088,25.06,0.0,0.0
2024-12-14 2:9:44.525,0.0005,-0.001,1.0049,25.06,0.0,0.0
2024-12-14 2:9:44.535,0.0015,0.0024,1.0054,25.06,0.0,0.0
2024-12-14 2:9:44.545,0.0,0.0005,1.0044,25.25,0.0,0.0
2024-12-14 2:9:44.555,0.0,0.0,1.0024,25.0,0.0,0.0
2024-12-14 2:9:44.565,0.0005,0.0,1.0059,25.18,0.0,0.0
2024-12-14 2:9:44.554,0.0024,-0.001,1.0034,25.18,0.0,0.0
2024-12-14 2:9:44.564,0.0,0.0,1.0073,25.06,0.0,0.0
2024-12-14 2:9:44.574,0.002,0.0,0.9995,25.12,0.0,0.0
2024-12-14 2:9:44.584,0.0,-0.0005,1.0054,25.18,0.0,0.0
2024-12-14 2:9:44.605,0.002,-0.0005,1.0068,25.25,0.0,0.0
2024-12-14 2:9:44.615,-0.0029,0.0,1.0054,25.12,0.0,0.0
2024-12-14 2:9:44.625,-0.0005,0.001,1.0039,25.06,0.0,0.0
2024-12-14 2:9:44.649,0.0,-0.0005,1.0044,25.25,0.0,0.0
2024-12-14 2:9:44.659,-0.001,-0.002,1.0029,25.25,0.0,0.0
2024-12-14 2:9:44.669,0.0,-0.001,1.0063,25.12,0.0,0.0
2024-12-14 2:9:44.679,-0.0015,0.0005,1.0039,25.12,0.0,0.0
2024-12-14 2:9:44.689,0.0,0.0,1.0039,25.06,0.0,0.0
2024-12-14 2:9:44.699,0.0,0.0,1.0063,25.18,0.0,0.0
2024-12-14 2:9:44.709,0.0,0.001,1.0049,25.06,0.0,0.0
2024-12-14 2:9:44.719,-0.001,-0.002,1.0029,25.18,0.0,0.0
2024-12-14 2:9:44.705,-0.0024,0.0015,1.0034,25.12,0.0,0.0
2024-12-14 2:9:44.715,0.0015,-0.001,1.0059,25.25,0.0,0.0
2024-12-14 2:9:44.725,0.001,0.001,1.0059,25.18,0.0,0.0
2024-12-14 2:9:44.750,0.0005,-0.002,1.0049,25.12,0.0,0.0
2024-12-14 2:9:44.760,0.0,0.0005,1.0039,25.18,0.0,0.0
2024-12-14 2:9:44.770,0.0,-0.001,1.0049,25.06,0.0,0.0
2024-12-14 2:9:44.780,-0.001,0.0015,1.0054,25.18,0.0,0.0
2024-12-14 2:9:44.790,-0.0005,0.0005,1.0039,25.12,0.0,0.0
2024-12-14 2:9:44.800,0.0,0.001,1.0044,25.18,0.0,0.0
2024-12-14 2:9:44.810,0.0,0.0005,1.0044,25.12,0.0,0.0
2024-12-14 2:9:44.820,0.001,-0.0005,1.0044,25.12,0.0,0.0
2024-12-14 2:9:44.804,0.0,-0.001,1.0063,25.0,0.0,0.0
2024-12-14 2:9:44.814,-0.0029,0.0015,1.0059,25.06,0.0,0.0
2024-12-14 2:9:44.824,-0.002,0.0,1.0039,24.81,0.0,0.0
2024-12-14 2:9:44.850,0.0005,0.0005,1.0034,25.12,0.0,0.0
2024-12-14 2:9:44.860,0.001,0.0,1.0054,25.25,0.0,0.0
2024-12-14 2:9:44.870,-0.0005,-0.0005,1.0049,25.06,0.0,0.0
2024-12-14 2:9:44.880,0.0,-0.001,1.0049,25.12,0.0,0.0
2024-12-14 2:9:44.904,-0.0005,-0.002,1.0063,25.06,0.0,0.0
2024-12-14 2:9:44.914,-0.0005,-0.001,1.0073,25.12,0.0,0.0
2024-12-14 2:9:44.924,-0.0005,-0.0005,1.0054,25.12,0.0,0.0
2024-12-14 2:9:44.934,-0.0005,-0.0005,1.0083,25.06,0.0,0.0
2024-12-14 2:9:44.944,0.0,0.002,1.0044,25.12,0.0,0.0
2024-12-14 2:9:44.954,0.0,-0.0005,1.0059,25.06,0.0,0.0
2024-12-14 2:9:44.964,0.0005,-0.001,1.0049,25.12,0.0,0.0
2024-12-14 2:9:44.950,-0.0005,-0.002,1.001,25.12,0.0,0.0
2024-12-14 2:9:44.960,-0.0029,-0.001,1.0078,25.12,0.0,0.0
2024-12-14 2:9:44.970,-0.0015,-0.002,1.0059,25.18,0.0,0.0
2024-12-14 2:9:44.980,0.0005,-0.0015,1.0059,25.12,0.0,0.0
2024-12-14 2:9:45.5,-0.001,-0.001,1.0073,25.0,0.0,0.0
2024-12-14 2:9:45.15,0.0,-0.0005,1.0068,25.25,0.0,0.0
2024-12-14 2:9:45.25,0.0005,0.0005,1.0054,25.18,0.0,0.0
2024-12-14 2:9:45.35,-0.001,-0.0024,1.0029,25.12,0.0,0.0
2024-12-14 2:9:45.54,-0.0005,-0.001,1.0059,25.06,0.0,0.0
2024-12-14 2:9:45.64,0.0,0.0005,1.0049,25.31,0.0,0.0
2024-12-14 2:9:45.74,-0.0015,0.0015,1.0093,25.31,0.0,0.0
2024-12-14 2:9:45.84,0.001,0.0005,1.0063,25.12,0.0,0.0
2024-12-14 2:9:45.94,0.0005,0.0,1.0059,25.25,0.0,0.0
2024-12-14 2:9:45.104,0.0,0.001,1.0054,25.12,0.0,0.0
2024-12-14 2:9:45.114,-0.0005,0.0,1.0088,25.06,0.0,0.0
2024-12-14 2:9:45.124,-0.0005,0.0,1.0044,25.06,0.0,0.0
2024-12-14 2:9:45.134,0.0,-0.0005,1.0063,25.06,0.0,0.0
2024-12-14 2:9:45.144,0.0015,0.0,1.0059,25.25,0.0,0.0
2024-12-14 2:9:45.154,0.0,-0.001,1.0088,25.18,0.0,0.0
2024-12-14 2:9:45.164,-0.001,0.0015,1.0059,25.5,0.0,0.0
2024-12-14 2:9:45.174,0.0,-0.0024,1.0039,25.06,0.0,0.0
2024-12-14 2:9:45.184,0.0,-0.0015,1.0049,25.25,0.0,0.0
2024-12-14 2:9:45.194,0.0,-0.002,1.0024,25.25,0.0,0.0
2024-12-14 2:9:45.204,0.002,-0.001,1.0049,25.06,0.0,0.0
2024-12-14 2:9:45.154,0.0,0.0,1.0083,25.25,0.0,0.0
2024-12-14 2:9:45.164,0.0,-0.0024,1.0073,25.12,0.0,0.0
2024-12-14 2:9:45.205,0.0,-0.0005,1.0083,25.0,0.0,0.0
2024-12-14 2:9:45.215,-0.0015,0.0005,1.0044,25.18,0.0,0.0
2024-12-14 2:9:45.225,0.0,0.002,1.0039,25.18,0.0,0.0
2024-12-14 2:9:45.235,0.002,0.001,1.0059,25.18,0.0,0.0
2024-12-14 2:9:45.255,0.0005,-0.002,1.0068,25.25,0.0,0.0
2024-12-14 2:9:45.265,0.002,0.002,1.0039,25.12,0.0,0.0
2024-12-14 2:9:45.275,0.0024,-0.001,1.0068,25.31,0.0,0.0
2024-12-14 2:9:45.299,-0.0015,0.0,1.0015,25.25,0.0,0.0
2024-12-14 2:9:45.309,-0.002,0.001,1.0063,25.18,0.0,0.0
2024-12-14 2:9:45.319,0.0,0.0,1.0068,25.31,0.0,0.0
2024-12-14 2:9:45.329,0.001,0.0005,1.0054,25.18,0.0,0.0
2024-12-14 2:9:45.339,0.0,0.0,1.0044,25.18,0.0,0.0
2024-12-14 2:9:45.349,-0.002,0.0,1.0088,25.12,0.0,0.0
2024-12-14 2:9:45.359,0.0,-0.0005,1.0039,25.25,0.0,0.0
2024-12-14 2:9:45.369,0.0,0.0,1.0073,24.87,0.0,0.0
2024-12-14 2:9:45.355,0.0,-0.001,1.0049,25.18,0.0,0.0
2024-12-14 2:9:45.365,-0.002,0.0,1.0054,25.31,0.0,0.0
2024-12-14 2:9:45.375,-0.0005,0.0005,1.0029,25.06,0.0,0.0
2024-12-14 2:9:45.399,0.0,0.0,1.0044,25.06,0.0,0.0
2024-12-14 2:9:45.409,0.002,-0.0005,1.0039,25.31,0.0,0.0
2024-12-14 2:9:45.419,0.0,0.001,1.0063,25.12,0.0,0.0
2024-12-14 2:9:45.429,0.0,-0.001,1.0054,25.12,0.0,0.0
2024-12-14 2:9:45.450,0.001,0.0,1.0054,25.25,0.0,0.0
2024-12-14 2:9:45.460,0.0,-0.0029,1.0049,25.25,0.0,0.0
2024-12-14 2:9:45.470,0.0,-0.002,1.0098,25.18,0.0,0.0
2024-12-14 2:9:45.480,-0.0005,-0.0015,1.0073,25.12,0.0,0.0
2024-12-14 2:9:45.490,0.002,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:9:45.500,0.0015,-0.0005,1.0029,25.25,0.0,0.0
2024-12-14 2:9:45.510,0.0,-0.0005,1.0078,25.12,0.0,0.0
2024-12-14 2:9:45.500,0.0,-0.0015,1.0049,25.31,0.0,0.0
2024-12-14 2:9:45.510,0.0005,0.001,1.0063,25.12,0.0,0.0
2024-12-14 2:9:45.520,0.0,0.0,1.0044,25.18,0.0,0.0
2024-12-14 2:9:45.530,-0.0005,-0.0005,1.0073,25.06,0.0,0.0
2024-12-14 2:9:45.549,0.0015,0.0015,1.0059,25.06,0.0,0.0
2024-12-14 2:9:45.559,0.001,0.0,1.0034,25.12,0.0,0.0
2024-12-14 2:9:45.569,-0.0005,0.0,1.0044,25.37,0.0,0.0
2024-12-14 2:9:45.579,0.0,0.0015,1.0063,25.18,0.0,0.0
2024-12-14 2:9:45.605,0.0,0.0,1.0049,25.06,0.0,0.0
2024-12-14 2:9:45.615,0.0,0.0005,1.0088,25.18,0.0,0.0
2024-12-14 2:9:45.625,0.002,-0.001,1.0054,25.12,0.0,0.0
2024-12-14 2:9:45.635,0.0005,0.0015,1.0054,25.37,0.0,0.0
2024-12-14 2:9:45.645,0.0,-0.001,1.0059,25.12,0.0,0.0
2024-12-14 2:9:45.655,-0.0005,0.0,1.0054,24.87,0.0,0.0
2024-12-14 2:9:45.665,-0.0005,-0.0024,1.0059,25.18,0.0,0.0
2024-12-14 2:9:45.649,-0.0005,-0.0005,1.0049,25.0,0.0,0.0
2024-12-14 2:9:45.659,0.002,-0.0005,1.0063,25.06,0.0,0.0
2024-12-14 2:9:45.669,-0.001,0.0,1.0073,25.06,0.0,0.0
2024-12-14 2:9:45.679,0.0,0.0,1.0088,25.12,0.0,0.0
2024-12-14 2:9:45.705,0.0,-0.002,1.0049,25.06,0.0,0.0
2024-12-14 2:9:45.715,0.002,0.0005,1.0044,25.25,0.0,0.0
2024-12-14 2:9:45.725,0.0015,0.0,1.0068,25.06,0.0,0.0
2024-12-14 2:9:45.750,-0.001,0.001,1.0068,25.25,0.0,0.0
2024-12-14 2:9:45.760,0.0,0.0015,1.0054,25.12,0.0,0.0
2024-12-14 2:9:45.770,0.001,0.0,1.0034,25.18,0.0,0.0
2024-12-14 2:9:45.780,-0.0005,0.0024,1.0039,24.87,0.0,0.0
2024-12-14 2:9:45.790,0.0,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:9:45.800,0.0015,-0.001,1.0068,25.18,0.0,0.0
2024-12-14 2:9:45.810,0.0005,-0.0005,1.0093,25.06,0.0,0.0
2024-12-14 2:9:45.820,0.0,0.0005,1.0073,25.18,0.0,0.0
2024-12-14 2:9:45.804,-0.0005,0.0,1.0054,25.12,0.0,0.0
2024-12-14 2:9:45.814,0.0,-0.0005,1.0063,25.12,0.0,0.0
2024-12-14 2:9:45.824,0.0,0.0,1.0063,25.18,0.0,0.0
2024-12-14 2:9:45.850,0.0,-0.0005,1.0044,25.12,0.0,0.0
2024-12-14 2:9:45.860,-0.002,0.0,1.0049,24.81,0.0,0.0
2024-12-14 2:9:45.870,0.0,0.0015,1.0068,25.25,0.0,0.0
2024-12-14 2:9:45.880,0.0,0.0,1.0059,25.12,0.0,0.0
2024-12-14 2:9:45.890,0.001,0.0024,1.0049,25.25,0.0,0.0
2024-12-14 2:9:45.900,-0.0005,0.0,1.0015,25.18,0.0,0.0
2024-12-14 2:9:45.910,0.001,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:9:45.920,0.0,0.001,1.0063,25.06,0.0,0.0
2024-12-14 2:9:45.904,0.0,0.0005,1.0063,25.12,0.0,0.0
2024-12-14 2:9:45.914,-0.0005,0.0,1.0029,24.87,0.0,0.0
2024-12-14 2:9:45.924,-0.0005,0.0,1.0039,25.18,0.0,0.0
2024-12-14 2:9:45.950,0.0005,0.0,1.0059,25.25,0.0,0.0
2024-12-14 2:9:45.960,-0.001,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:9:45.970,0.0,-0.0005,1.0078,25.12,0.0,0.0
2024-12-14 2:9:45.980,0.0,0.0,1.0093,25.12,0.0,0.0
2024-12-14 2:9:46.0,0.0,0.0,1.0083,25.25,0.0,0.0
2024-12-14 2:9:46.10,-0.0005,0.0005,1.0063,25.12,0.0,0.0
2024-12-14 2:9:46.20,0.0005,0.0005,1.0054,25.25,0.0,0.0
2024-12-14 2:9:46.30,-0.0005,0.002,1.0049,25.25,0.0,0.0
2024-12-14 2:9:46.40,-0.001,0.0005,1.002,25.18,0.0,0.0
2024-12-14 2:9:46.50,0.0005,0.0,1.0059,25.18,0.0,0.0
2024-12-14 2:9:46.60,0.0005,0.0,1.0083,25.25,0.0,0.0
2024-12-14 2:9:46.49,0.0015,0.0,1.0088,25.18,0.0,0.0
2024-12-14 2:9:46.59,-0.001,0.001,1.0059,25.25,0.0,0.0
2024-12-14 2:9:46.69,0.0,-0.0015,1.0063,25.37,0.0,0.0
2024-12-14 2:9:46.79,0.0,-0.0015,1.0049,25.0,0.0,0.0
2024-12-14 2:9:46.89,0.0015,-0.0005,1.0049,25.06,0.0,0.0
2024-12-14 2:9:46.99,-0.0029,-0.001,1.0049,25.18,0.0,0.0
2024-12-14 2:9:46.109,0.001,0.0,1.0049,25.18,0.0,0.0
2024-12-14 2:9:46.119,0.0005,0.0,1.0039,25.18,0.0,0.0
2024-12-14 2:9:46.129,0.0,-0.0005,1.002,25.31,0.0,0.0
2024-12-14 2:9:46.139,0.002,0.001,1.0073,25.18,0.0,0.0
2024-12-14 2:9:46.149,-0.0015,0.001,1.0034,25.0,0.0,0.0
2024-12-14 2:9:46.149,-0.0015,0.0005,1.0063,25.12,0.0,0.0
2024-12-14 2:9:46.159,-0.0005,0.0024,1.0044,25.12,0.0,0.0
2024-12-14 2:9:46.169,0.0,0.002,1.0054,25.37,0.0,0.0
2024-12-14 2:9:46.179,-0.0015,0.002,1.0059,25.18,0.0,0.0
2024-12-14 2:9:46.200,0.0,-0.0015,1.0073,25.06,0.0,0.0
2024-12-14 2:9:46.210,0.0,0.0029,1.0044,25.12,0.0,0.0
2024-12-14 2:9:46.220,-0.001,-0.0005,1.0015,25.12,0.0,0.0
2024-12-14 2:9:46.230,0.0,-0.0005,1.0034,25.06,0.0,0.0
2024-12-14 2:9:46.255,0.0,-0.0029,1.0078,25.18,0.0,0.0
2024-12-14 2:9:46.265,0.001,-0.001,1.0039,25.0,0.0,0.0
2024-12-14 2:9:46.275,-0.0005,-0.001,1.0063,25.06,0.0,0.0
2024-12-14 2:9:46.285,0.001,-0.0005,1.0039,25.06,0.0,0.0
2024-12-14 2:9:46.295,0.0,0.001,1.0044,25.12,0.0,0.0
2024-12-14 2:9:46.305,0.0024,0.001,1.0034,25.25,0.0,0.0
2024-12-14 2:9:46.315,0.0015,-0.0015,1.0063,25.18,0.0,0.0
2024-12-14 2:9:46.299,0.0,0.001,1.0049,25.31,0.0,0.0
2024-12-14 2:9:46.309,-0.0015,-0.0015,1.0039,25.25,0.0,0.0
2024-12-14 2:9:46.319,0.0005,-0.001,1.0063,25.12,0.0,0.0
2024-12-14 2:9:46.329,0.0005,0.002,1.0088,25.12,0.0,0.0
2024-12-14 2:9:46.355,0.0,0.0,1.0049,25.18,0.0,0.0
2024-12-14 2:9:46.365,-0.0005,0.0,1.0049,25.25,0.0,0.0
2024-12-14 2:9:46.375,0.0,0.0,1.0068,25.12,0.0,0.0
2024-12-14 2:9:46.399,-0.0024,0.0,1.0029,25.06,0.0,0.0
2024-12-14 2:9:46.409,0.002,0.0,1.0034,25.06,0.0,0.0
2024-12-14 2:9:46.419,0.0,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:9:46.429,0.0015,0.0,1.0029,25.12,0.0,0.0
2024-12-14 2:9:46.439,-0.0015,-0.0015,1.0049,25.12,0.0,0.0
2024-12-14 2:9:46.449,0.0,0.001,1.0054,24.87,0.0,0.0
2024-12-14 2:9:46.459,-0.0005,-0.001,1.0063,25.12,0.0,0.0
2024-12-14 2:9:46.469,0.0,-0.0005,1.0063,25.18,0.0,0.0
2024-12-14 2:9:46.455,0.0005,0.0,1.0068,24.87,0.0,0.0
2024-12-14 2:9:46.465,-0.001,0.0,1.0054,25.25,0.0,0.0
2024-12-14 2:9:46.475,-0.0005,-0.0005,1.0063,25.18,0.0,0.0
2024-12-14 2:9:46.500,-0.001,-0.0024,1.0059,25.0,0.0,0.0
2024-12-14 2:9:46.510,0.001,0.001,1.0049,25.0,0.0,0.0
2024-12-14 2:9:46.520,-0.001,0.002,1.0034,25.0,0.0,0.0
2024-12-14 2:9:46.530,0.0,0.0,1.0073,25.18,0.0,0.0
2024-12-14 2:9:46.549,0.0,-0.0029,1.0059,25.06,0.0,0.0
2024-12-14 2:9:46.559,0.0,0.0,1.0044,25.25,0.0,0.0
2024-12-14 2:9:46.569,0.001,0.0,1.0068,25.25,0.0,0.0
2024-12-14 2:9:46.579,0.0,-0.0015,1.0049,25.25,0.0,0.0
2024-12-14 2:9:46.589,0.0005,-0.0024,1.0029,25.31,0.0,0.0
2024-12-14 2:9:46.599,-0.0005,0.0015,1.0054,24.81,0.0,0.0
2024-12-14 2:9:46.609,-0.0005,-0.001,1.0029,25.06,0.0,0.0
2024-12-14 2:9:46.600,0.0,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:9:46.610,-0.001,-0.0005,1.0054,25.25,0.0,0.0
2024-12-14 2:9:46.620,-0.002,0.002,1.0073,25.0,0.0,0.0
2024-12-14 2:9:46.630,0.0,-0.002,1.0049,25.06,0.0,0.0
2024-12-14 2:9:46.649,0.0,0.0024,1.0054,25.12,0.0,0.0
2024-12-14 2:9:46.659,0.0005,0.0,1.0063,25.06,0.0,0.0
2024-12-14 2:9:46.669,0.001,0.0,1.0029,25.31,0.0,0.0
2024-12-14 2:9:46.679,0.001,0.0,1.0015,24.87,0.0,0.0
2024-12-14 2:9:46.705,-0.001,0.0,1.0034,25.31,0.0,0.0
2024-12-14 2:9:46.715,0.0,-0.001,1.0044,25.18,0.0,0.0
2024-12-14 2:9:46.725,0.0,-0.0024,1.0054,25.25,0.0,0.0
2024-12-14 2:9:46.735,0.0,-0.001,1.0024,25.06,0.0,0.0
2024-12-14 2:9:46.745,-0.0024,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:9:46.755,-0.002,0.001,1.0054,25.25,0.0,0.0
2024-12-14 2:9:46.765,0.0005,0.0,1.0078,24.87,0.0,0.0
2024-12-14 2:9:46.750,0.0,-0.0024,1.0083,25.06,0.0,0.0
2024-12-14 2:9:46.760,0.0,0.0005,1.0083,25.18,0.0,0.0
2024-12-14 2:9:46.770,0.001,-0.002,1.0054,25.12,0.0,0.0
2024-12-14 2:9:46.780,0.0005,-0.001,1.0059,25.12,0.0,0.0
2024-12-14 2:9:46.804,0.001,-0.001,1.0039,25.18,0.0,0.0
2024-12-14 2:9:46.814,-0.001,-0.0005,1.0068,25.06,0.0,0.0
2024-12-14 2:9:46.824,0.0,0.0024,1.0049,25.06,0.0,0.0
2024-12-14 2:9:46.834,0.0,0.0015,1.0054,25.12,0.0,0.0
2024-12-14 2:9:46.844,0.0005,0.0005,1.0039,25.25,0.0,0.0
2024-12-14 2:9:46.854,0.0015,0.0005,1.0068,25.25,0.0,0.0
2024-12-14 2:9:46.864,0.001,0.0,1.0068,25.25,0.0,0.0
2024-12-14 2:9:46.850,-0.0005,0.0005,1.0029,25.06,0.0,0.0
2024-12-14 2:9:46.860,0.0015,0.0,1.002,25.06,0.0,0.0
2024-12-14 2:9:46.870,0.0005,0.001,1.0059,25.18,0.0,0.0
2024-12-14 2:9:46.880,-0.0005,-0.0015,1.002,25.12,0.0,0.0
2024-12-14 2:9:46.904,-0.001,0.0,1.0054,25.0,0.0,0.0
2024-12-14 2:9:46.914,0.0,-0.0015,1.0059,25.31,0.0,0.0
2024-12-14 2:9:46.924,0.0,0.0,1.0088,25.31,0.0,0.0
2024-12-14 2:9:46.934,0.0,0.0005,1.0068,25.06,0.0,0.0
2024-12-14 2:9:46.955,0.0,-0.0005,1.0044,25.12,0.0,0.0
2024-12-14 2:9:46.965,0.0005,0.001,1.0098,25.18,0.0,0.0
2024-12-14 2:9:46.975,0.0,0.0005,1.0049,25.37,0.0,0.0
2024-12-14 2:9:46.985,0.0015,0.001,1.0083,25.18,0.0,0.0
2024-12-14 2:9:46.995,0.002,0.0005,1.0083,25.12,0.0,0.0
2024-12-14 2:9:47.5,0.0005,-0.0005,1.0068,25.18,0.0,0.0
2024-12-14 2:9:47.15,0.0,0.0015,1.0083,25.12,0.0,0.0
2024-12-14 2:9:47.5,0.001,0.001,1.0073,25.18,0.0,0.0
2024-12-14 2:9:47.15,0.0,0.0015,1.0059,25.12,0.0,0.0
2024-12-14 2:9:47.25,-0.001,-0.0015,1.0068,25.0,0.0,0.0
2024-12-14 2:9:47.35,0.0,0.0005,1.0059,25.12,0.0,0.0
2024-12-14 2:9:47.54,0.0005,-0.002,1.0049,25.12,0.0,0.0
2024-12-14 2:9:47.64,0.0005,0.0,1.0059,25.06,0.0,0.0
2024-12-14 2:9:47.74,0.0,-0.0015,1.0049,25.12,0.0,0.0
2024-12-14 2:9:47.84,-0.001,-0.001,1.0044,25.25,0.0,0.0
2024-12-14 2:9:47.94,-0.001,-0.001,1.0024,25.18,0.0,0.0
2024-12-14 2:9:47.104,-0.0005,-0.001,1.001,25.18,0.0,0.0
2024-12-14 2:9:47.114,-0.0015,0.0005,1.0078,25.18,0.0,0.0
2024-12-14 2:9:47.124,-0.0015,0.0,1.0063,25.06,0.0,0.0
2024-12-14 2:9:47.134,0.0,0.0,1.0078,25.06,0.0,0.0
2024-12-14 2:9:47.144,0.0,0.0,1.0054,25.12,0.0,0.0
2024-12-14 2:9:47.154,-0.001,0.0005,1.0059,25.31,0.0,0.0
2024-12-14 2:9:47.164,0.0,0.0,1.0093,25.06,0.0,0.0
2024-12-14 2:9:47.174,-0.0015,0.002,1.0068,25.06,0.0,0.0
2024-12-14 2:9:47.184,-0.001,0.0,1.0054,25.25,0.0,0.0
2024-12-14 2:9:47.194,-0.002,0.0029,1.0103,24.87,0.0,0.0
2024-12-14 2:9:47.204,-0.001,0.0024,1.0068,25.06,0.0,0.0
2024-12-14 2:9:47.154,0.001,-0.001,1.0068,25.12,0.0,0.0
2024-12-14 2:9:47.200,-0.0005,0.0005,1.0054,25.06,0.0,0.0
2024-12-14 2:9:47.210,0.0,0.0,1.0059,25.06,0.0,0.0
2024-12-14 2:9:47.220,0.0015,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:9:47.230,-0.0005,0.001,1.0034,25.06,0.0,0.0
2024-12-14 2:9:47.240,-0.0005,-0.0024,1.0034,25.12,0.0,0.0
2024-12-14 2:9:47.255,-0.001,-0.0005,1.0112,25.25,0.0,0.0
2024-12-14 2:9:47.265,0.001,0.001,1.0049,25.06,0.0,0.0
2024-12-14 2:9:47.275,0.0,-0.0005,1.0088,24.87,0.0,0.0
2024-12-14 2:9:47.299,0.001,0.0034,1.0073,25.18,0.0,0.0
2024-12-14 2:9:47.309,0.0005,0.0,1.0068,25.18,0.0,0.0
2024-12-14 2:9:47.319,0.0,-0.0005,1.0078,25.18,0.0,0.0
2024-12-14 2:9:47.329,-0.001,0.0029,1.0044,25.31,0.0,0.0
2024-12-14 2:9:47.355,0.0,-0.0005,1.0034,25.25,0.0,0.0
2024-12-14 2:9:47.365,-0.001,0.0005,1.0034,25.12,0.0,0.0
2024-12-14 2:9:47.375,0.0,-0.0015,1.0068,25.18,0.0,0.0
2024-12-14 2:9:47.385,-0.001,0.0,1.0044,25.18,0.0,0.0
2024-12-14 2:9:47.395,0.0,-0.001,1.0049,25.0,0.0,0.0
2024-12-14 2:9:47.405,-0.0005,-0.0005,1.0039,25.18,0.0,0.0
2024-12-14 2:9:47.415,0.0005,0.0,1.0029,25.25,0.0,0.0
2024-12-14 2:9:47.399,0.0,-0.002,1.0029,25.12,0.0,0.0
2024-12-14 2:9:47.409,0.0,-0.0024,1.0063,25.06,0.0,0.0
2024-12-14 2:9:47.419,0.0,0.0,1.0039,25.31,0.0,0.0
2024-12-14 2:9:47.429,0.001,-0.0005,1.0063,25.06,0.0,0.0
2024-12-14 2:9:47.455,0.0005,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:9:47.465,0.0,0.002,1.0044,25.0,0.0,0.0
2024-12-14 2:9:47.475,-0.0015,0.001,1.0083,25.18,0.0,0.0
2024-12-14 2:9:47.485,-0.0005,-0.0005,1.0039,25.06,0.0,0.0
2024-12-14 2:9:47.505,-0.0015,0.001,1.0059,25.31,0.0,0.0
2024-12-14 2:9:47.515,0.0,0.0015,1.0034,25.18,0.0,0.0
2024-12-14 2:9:47.525,-0.001,0.0,1.0054,25.12,0.0,0.0
2024-12-14 2:9:47.535,0.0,0.001,1.0059,25.12,0.0,0.0
2024-12-14 2:9:47.545,-0.001,0.001,1.0049,25.12,0.0,0.0
2024-12-14 2:9:47.555,0.0,0.0,1.0015,25.06,0.0,0.0
2024-12-14 2:9:47.565,-0.0015,-0.001,1.0068,25.06,0.0,0.0
2024-12-14 2:9:47.554,0.0,0.002,1.0059,25.18,0.0,0.0
2024-12-14 2:9:47.564,0.0,-0.0024,1.0063,25.12,0.0,0.0
2024-12-14 2:9:47.574,-0.0015,0.0,1.0034,25.0,0.0,0.0
2024-12-14 2:9:47.584,0.0,-0.0005,1.0073,25.25,0.0,0.0
2024-12-14 2:9:47.605,0.0,-0.0005,1.0024,25.0,0.0,0.0
2024-12-14 2:9:47.615,0.0,0.0,1.0078,25.06,0.0,0.0
2024-12-14 2:9:47.625,0.0,0.0015,1.0044,25.12,0.0,0.0
2024-12-14 2:9:47.649,0.0005,0.0005,1.0083,25.25,0.0,0.0
2024-12-14 2:9:47.659,-0.001,0.001,1.0034,25.12,0.0,0.0
2024-12-14 2:9:47.669,-0.0005,0.0,1.0059,25.12,0.0,0.0
2024-12-14 2:9:47.679,-0.0005,0.0015,1.0063,25.06,0.0,0.0
2024-12-14 2:9:47.689,0.0,0.0005,1.0054,25.06,0.0,0.0
2024-12-14 2:9:47.699,0.0005,-0.0005,1.0015,25.18,0.0,0.0
2024-12-14 2:9:47.709,0.0,-0.002,1.0063,25.18,0.0,0.0
2024-12-14 2:9:47.719,0.0005,0.0,1.0049,25.12,0.0,0.0
2024-12-14 2:9:47.705,0.0,0.0005,1.0073,25.12,0.0,0.0
2024-12-14 2:9:47.715,-0.0005,-0.0024,1.0044,25.18,0.0,0.0
2024-12-14 2:9:47.725,0.0,-0.0005,1.0063,25.12,0.0,0.0
2024-12-14 2:9:47.750,0.0,-0.0015,1.0044,25.25,0.0,0.0
2024-12-14 2:9:47.760,-0.0005,0.002,1.002,25.12,0.0,0.0
2024-12-14 2:9:47.770,0.0,-0.001,1.0044,25.06,0.0,0.0
2024-12-14 2:9:47.780,0.0,-0.0005,1.0054,25.12,0.0,0.0
2024-12-14 2:9:47.790,0.0,0.0005,1.0034,25.25,0.0,0.0
2024-12-14 2:9:47.800,0.0005,0.0,1.0078,25.06,0.0,0.0
2024-12-14 2:9:47.810,0.0,-0.001,1.0054,25.25,0.0,0.0
2024-12-14 2:9:47.820,0.0,-0.0005,1.0083,25.18,0.0,0.0
2024-12-14 2:9:47.804,0.001,0.0,1.0068,25.37,0.0,0.0
2024-12-14 2:9:47.814,0.0,0.0005,1.0059,25.18,0.0,0.0
