Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Temperature (°C),Longitude,Latitude
2076-28-187 8:1:23.729,-0.1299,0.0786,0.5288,23.1,0.0,0.0
2076-28-187 8:1:23.739,-0.0947,0.0713,0.5093,22.98,0.0,0.0
2076-28-187 8:1:23.765,-0.0298,0.0273,0.4932,23.23,0.0,0.0
2076-28-187 8:1:23.775,0.001,0.0493,0.4932,23.1,0.0,0.0
2076-28-187 8:1:23.785,0.0347,0.084,0.4692,22.98,0.0,0.0
2076-28-187 8:1:23.795,0.0259,0.0547,0.4229,23.1,0.0,0.0
2076-28-187 8:1:23.805,0.0654,0.0552,0.5112,22.98,0.0,0.0
2076-28-187 8:1:23.815,0.0513,0.0503,0.4883,23.23,0.0,0.0
2076-28-187 8:1:23.825,0.0479,0.0215,0.4727,23.23,0.0,0.0
2076-28-187 8:1:23.810,0.0547,-0.0303,0.4478,23.23,0.0,0.0
2076-28-187 8:1:23.820,0.0654,-0.0381,0.4263,23.17,0.0,0.0
2076-28-187 8:1:23.830,0.1167,-0.0312,0.416,22.98,0.0,0.0
2076-28-187 8:1:23.840,0.106,-0.0376,0.4087,23.17,0.0,0.0
2076-28-187 8:1:23.864,0.123,-0.0127,0.4258,22.91,0.0,0.0
2076-28-187 8:1:23.874,0.1382,-0.0068,0.4209,23.1,0.0,0.0
2076-28-187 8:1:23.884,0.1509,-0.0054,0.4067,23.17,0.0,0.0
2076-28-187 8:1:23.894,0.1548,-0.0088,0.4014,23.1,0.0,0.0
2076-28-187 8:1:23.914,0.1694,-0.0371,0.4038,23.1,0.0,0.0
2076-28-187 8:1:23.924,0.1841,-0.042,0.4229,23.1,0.0,0.0
2076-28-187 8:1:23.934,0.1934,-0.0439,0.4385,23.1,0.0,0.0
2076-28-187 8:1:23.944,0.188,-0.0435,0.4214,23.1,0.0,0.0
2076-28-187 8:1:23.954,0.1914,-0.0444,0.4253,22.91,0.0,0.0
2076-28-187 8:1:23.964,0.2217,-0.0532,0.4614,23.23,0.0,0.0
2076-28-187 8:1:23.974,0.207,-0.0386,0.4478,23.1,0.0,0.0
2076-28-187 8:1:23.964,0.2251,-0.0342,0.4697,23.17,0.0,0.0
2076-28-187 8:1:23.974,0.2544,-0.0205,0.4902,23.29,0.0,0.0
2076-28-187 8:1:23.984,0.248,-0.04,0.4683,23.23,0.0,0.0
2076-28-187 8:1:23.994,0.2715,-0.0278,0.478,23.17,0.0,0.0
2076-28-187 8:1:24.4,0.2456,0.0298,0.4814,22.98,0.0,0.0
2076-28-187 8:1:24.14,0.311,0.0024,0.5151,23.17,0.0,0.0
2076-28-187 8:1:24.24,0.3379,0.0146,0.5049,23.1,0.0,0.0
2076-28-187 8:1:24.10,0.3506,0.0337,0.4927,23.23,0.0,0.0
2076-28-187 8:1:24.20,0.3643,0.0435,0.4692,23.1,0.0,0.0
2076-28-187 8:1:24.30,0.3677,0.0713,0.4492,23.23,0.0,0.0
2076-28-187 8:1:24.40,0.3882,0.0542,0.439,23.1,0.0,0.0
2076-28-187 8:1:24.65,0.3662,0.0811,0.4556,23.17,0.0,0.0
2076-28-187 8:1:24.75,0.3667,0.084,0.4751,22.98,0.0,0.0
2076-28-187 8:1:24.85,0.375,0.0674,0.4556,22.85,0.0,0.0
2076-28-187 8:1:24.95,0.3638,0.0771,0.4556,22.85,0.0,0.0
2076-28-187 8:1:24.114,0.334,0.0649,0.4448,22.91,0.0,0.0
2076-28-187 8:1:24.124,0.3047,0.0522,0.4443,22.98,0.0,0.0
2076-28-187 8:1:24.134,0.2925,0.022,0.4697,22.91,0.0,0.0
2076-28-187 8:1:24.159,0.2451,0.0107,0.4341,23.23,0.0,0.0
2076-28-187 8:1:24.169,0.1772,-0.0259,0.4238,23.17,0.0,0.0
2076-28-187 8:1:24.179,0.1924,0.0063,0.4629,23.1,0.0,0.0
2076-28-187 8:1:24.189,0.1343,0.0044,0.4531,22.91,0.0,0.0
2076-28-187 8:1:24.199,0.1196,0.0117,0.4121,23.23,0.0,0.0
2076-28-187 8:1:24.209,0.0581,-0.0137,0.415,22.98,0.0,0.0
2076-28-187 8:1:24.219,0.0195,-0.0166,0.4282,22.98,0.0,0.0
2076-28-187 8:1:24.229,0.0,-0.02,0.4585,23.17,0.0,0.0
2076-28-187 8:1:24.214,-0.0317,-0.0098,0.46,22.98,0.0,0.0
2076-28-187 8:1:24.224,-0.0488,0.0215,0.4585,23.29,0.0,0.0
2076-28-187 8:1:24.234,-0.0742,0.0425,0.4614,23.23,0.0,0.0
2076-28-187 8:1:24.260,-0.0684,-0.0005,0.4639,22.91,0.0,0.0
2076-28-187 8:1:24.270,-0.0581,-0.0054,0.4355,23.29,0.0,0.0
2076-28-187 8:1:24.280,-0.0508,-0.0547,0.4751,23.1,0.0,0.0
2076-28-187 8:1:24.290,-0.0615,-0.0767,0.4766,23.29,0.0,0.0
2076-28-187 8:1:24.315,-0.103,-0.0781,0.4517,23.23,0.0,0.0
2076-28-187 8:1:24.325,-0.1382,-0.0576,0.4429,23.1,0.0,0.0
2076-28-187 8:1:24.335,-0.126,-0.04,0.4072,23.17,0.0,0.0
2076-28-187 8:1:24.345,-0.1812,0.0337,0.458,23.1,0.0,0.0
2076-28-187 8:1:24.355,-0.1992,-0.0483,0.4092,23.23,0.0,0.0
2076-28-187 8:1:24.365,-0.2144,-0.02,0.4434,22.98,0.0,0.0
2076-28-187 8:1:24.375,-0.2246,-0.0498,0.4971,23.23,0.0,0.0
2076-28-187 8:1:24.359,-0.1904,-0.0396,0.6875,23.23,0.0,0.0
2076-28-187 8:1:24.369,-0.1729,-0.0146,0.5234,22.98,0.0,0.0
2076-28-187 8:1:24.379,-0.1772,0.0547,0.4741,23.1,0.0,0.0
2076-28-187 8:1:24.389,-0.252,0.0151,0.4541,23.23,0.0,0.0
2076-28-187 8:1:24.409,-0.7812,0.0,0.3589,22.98,0.0,0.0
2076-28-187 8:1:24.419,-0.2056,0.063,0.4673,23.1,0.0,0.0
2076-28-187 8:1:24.429,-0.0972,0.1035,0.4785,22.98,0.0,0.0
2076-28-187 8:1:24.439,-0.125,0.1372,0.3887,23.17,0.0,0.0
2076-28-187 8:1:24.449,-0.1396,0.0332,0.4844,22.85,0.0,0.0
2076-28-187 8:1:24.459,-0.207,0.0508,0.5146,23.17,0.0,0.0
2076-28-187 8:1:24.469,-0.1504,0.0586,0.4751,22.98,0.0,0.0
2076-28-187 8:1:24.459,-0.1807,0.063,0.4863,23.1,0.0,0.0
2076-28-187 8:1:24.469,-0.1758,0.0542,0.4819,22.91,0.0,0.0
2076-28-187 8:1:24.479,-0.1602,0.0361,0.5112,22.85,0.0,0.0
2076-28-187 8:1:24.489,-0.1597,0.0186,0.5049,22.98,0.0,0.0
2076-28-187 8:1:24.510,-0.1436,-0.0083,0.4912,22.85,0.0,0.0
2076-28-187 8:1:24.520,-0.1104,-0.0112,0.4922,22.91,0.0,0.0
2076-28-187 8:1:24.530,-0.1074,-0.019,0.5083,22.98,0.0,0.0
2076-28-187 8:1:24.540,-0.1177,-0.0249,0.4409,23.23,0.0,0.0
2076-28-187 8:1:24.565,-0.1035,-0.0405,0.4414,23.23,0.0,0.0
2076-28-187 8:1:24.575,-0.1211,-0.0342,0.4219,23.17,0.0,0.0
2076-28-187 8:1:24.585,-0.1172,-0.0571,0.4087,23.23,0.0,0.0
2076-28-187 8:1:24.595,-0.1357,-0.0664,0.377,23.17,0.0,0.0
2076-28-187 8:1:24.605,-0.1162,-0.0508,0.3979,23.1,0.0,0.0
2076-28-187 8:1:24.615,-0.0708,-0.0312,0.374,23.17,0.0,0.0
2076-28-187 8:1:24.625,0.0137,0.002,0.4009,23.23,0.0,0.0
2076-28-187 8:1:24.609,0.0693,0.0039,0.3799,23.23,0.0,0.0
2076-28-187 8:1:24.619,0.0801,0.0308,0.3677,23.17,0.0,0.0
2076-28-187 8:1:24.629,0.0488,0.0786,0.3057,23.17,0.0,0.0
2076-28-187 8:1:24.639,0.1113,0.1025,0.3262,22.85,0.0,0.0
2076-28-187 8:1:24.664,0.1211,0.04,0.2437,22.98,0.0,0.0
2076-28-187 8:1:24.674,0.1387,0.041,0.2119,23.17,0.0,0.0
2076-28-187 8:1:24.684,0.1846,0.019,0.2261,23.23,0.0,0.0
2076-28-187 8:1:24.709,0.252,0.0205,0.2383,23.17,0.0,0.0
2076-28-187 8:1:24.719,0.2935,0.0181,0.2373,22.98,0.0,0.0
2076-28-187 8:1:24.729,0.2983,-0.0933,0.2197,23.23,0.0,0.0
2076-28-187 8:1:24.739,0.3267,0.0029,0.2124,23.23,0.0,0.0
2076-28-187 8:1:24.749,0.3394,-0.0571,0.252,23.1,0.0,0.0
2076-28-187 8:1:24.759,0.3423,-0.0391,0.333,23.17,0.0,0.0
2076-28-187 8:1:24.769,0.3354,0.0264,0.3232,23.17,0.0,0.0
2076-28-187 8:1:24.779,0.3398,-0.001,0.2969,23.1,0.0,0.0
2076-28-187 8:1:24.765,0.4053,-0.0259,0.2739,23.23,0.0,0.0
2076-28-187 8:1:24.775,0.397,0.0005,0.2993,23.1,0.0,0.0
2076-28-187 8:1:24.785,0.3823,-0.0083,0.353,22.91,0.0,0.0
2076-28-187 8:1:24.810,0.4199,0.0405,0.3613,23.1,0.0,0.0
2076-28-187 8:1:24.820,0.416,0.0557,0.3579,23.23,0.0,0.0
2076-28-187 8:1:24.830,0.4028,0.0469,0.3599,23.29,0.0,0.0
2076-28-187 8:1:24.840,0.3848,0.0576,0.3662,23.23,0.0,0.0
2076-28-187 8:1:24.859,0.3496,0.0635,0.3271,23.1,0.0,0.0
2076-28-187 8:1:24.869,0.374,0.063,0.3511,23.23,0.0,0.0
2076-28-187 8:1:24.879,0.3545,0.0942,0.3569,22.98,0.0,0.0
2076-28-187 8:1:24.889,0.3335,0.0635,0.3872,23.29,0.0,0.0
2076-28-187 8:1:24.899,0.3247,0.0742,0.3872,23.23,0.0,0.0
2076-28-187 8:1:24.909,0.3462,0.0654,0.3848,22.91,0.0,0.0
2076-28-187 8:1:24.919,0.3311,0.0508,0.3838,23.1,0.0,0.0
2076-28-187 8:1:24.909,0.3096,0.062,0.3721,23.17,0.0,0.0
2076-28-187 8:1:24.919,0.3047,0.041,0.3589,22.98,0.0,0.0
2076-28-187 8:1:24.929,0.2759,0.0298,0.3364,22.98,0.0,0.0
2076-28-187 8:1:24.939,0.3296,-0.0498,0.3882,23.1,0.0,0.0
2076-28-187 8:1:24.959,0.231,0.0054,0.3423,23.1,0.0,0.0
2076-28-187 8:1:24.969,0.1797,0.0205,0.3223,23.29,0.0,0.0
2076-28-187 8:1:24.979,0.1494,-0.04,0.3389,23.17,0.0,0.0
2076-28-187 8:1:24.989,0.0444,0.0259,0.3667,22.98,0.0,0.0
2076-28-187 8:1:24.999,0.0151,-0.0273,0.3501,23.23,0.0,0.0
2076-28-187 8:1:25.9,0.0322,-0.0137,0.3608,23.23,0.0,0.0
2076-28-187 8:1:25.19,0.0322,0.0107,0.3618,23.17,0.0,0.0
2076-28-187 8:1:25.29,0.0356,0.0098,0.3804,23.1,0.0,0.0
2076-28-187 8:1:25.39,0.0225,0.0278,0.3667,23.23,0.0,0.0
2076-28-187 8:1:25.49,-0.0132,-0.019,0.3599,23.29,0.0,0.0
2076-28-187 8:1:25.59,-0.0273,-0.0566,0.3711,23.1,0.0,0.0
2076-28-187 8:1:25.10,-0.0747,-0.1089,0.3618,23.29,0.0,0.0
2076-28-187 8:1:25.20,-0.1182,-0.085,0.3657,23.23,0.0,0.0
2076-28-187 8:1:25.30,-0.1934,-0.0894,0.3477,23.23,0.0,0.0
2076-28-187 8:1:25.40,-0.2563,-0.1045,0.3311,22.98,0.0,0.0
2076-28-187 8:1:25.65,-0.2939,-0.1504,0.4141,23.23,0.0,0.0
2076-28-187 8:1:25.75,-0.3345,-0.1489,0.4116,23.17,0.0,0.0
2076-28-187 8:1:25.85,-0.3418,-0.145,0.3916,23.17,0.0,0.0
2076-28-187 8:1:25.95,-0.3628,-0.1328,0.4082,23.17,0.0,0.0
2076-28-187 8:1:25.105,-0.3052,-0.106,0.5342,22.98,0.0,0.0
2076-28-187 8:1:25.115,-0.1997,-0.085,0.437,22.98,0.0,0.0
2076-28-187 8:1:25.125,-0.3247,-0.0024,0.3599,23.17,0.0,0.0
2076-28-187 8:1:25.109,-0.4023,-0.04,0.3696,22.98,0.0,0.0
2076-28-187 8:1:25.119,-0.3882,-0.0171,0.4424,23.29,0.0,0.0
2076-28-187 8:1:25.129,-0.6274,-0.04,0.5752,22.91,0.0,0.0
2076-28-187 8:1:25.139,-0.2979,-0.0552,0.397,22.98,0.0,0.0
2076-28-187 8:1:25.164,-0.2651,0.1055,0.3594,22.98,0.0,0.0
2076-28-187 8:1:25.174,-0.1699,0.1196,0.3511,23.29,0.0,0.0
2076-28-187 8:1:25.184,-0.1919,0.1084,0.355,22.98,0.0,0.0
2076-28-187 8:1:25.209,-0.1616,0.0801,0.3882,23.17,0.0,0.0
2076-28-187 8:1:25.219,-0.1382,0.1172,0.3394,23.23,0.0,0.0
2076-28-187 8:1:25.229,-0.1777,0.0957,0.3154,23.17,0.0,0.0
2076-28-187 8:1:25.239,-0.1519,0.0615,0.3496,23.1,0.0,0.0
2076-28-187 8:1:25.249,-0.1064,0.0547,0.377,23.17,0.0,0.0
2076-28-187 8:1:25.259,-0.1113,0.0566,0.3589,23.17,0.0,0.0
2076-28-187 8:1:25.269,-0.1133,0.0312,0.353,23.1,0.0,0.0
2076-28-187 8:1:25.279,-0.0825,0.0083,0.3423,23.17,0.0,0.0
2076-28-187 8:1:25.265,-0.0459,0.0044,0.334,23.1,0.0,0.0
2076-28-187 8:1:25.275,0.0034,0.022,0.3545,23.35,0.0,0.0
2076-28-187 8:1:25.285,-0.0142,0.0176,0.3262,22.98,0.0,0.0
2076-28-187 8:1:25.310,-0.0332,0.0542,0.2817,23.29,0.0,0.0
2076-28-187 8:1:25.320,0.0435,0.0586,0.293,23.17,0.0,0.0
2076-28-187 8:1:25.330,0.085,0.0229,0.25,23.29,0.0,0.0
2076-28-187 8:1:25.340,0.1055,-0.0308,0.2529,23.29,0.0,0.0
2076-28-187 8:1:25.359,0.1108,-0.0391,0.249,23.29,0.0,0.0
2076-28-187 8:1:25.369,0.0762,-0.0366,0.2114,23.23,0.0,0.0
2076-28-187 8:1:25.379,0.0698,-0.0059,0.1816,23.17,0.0,0.0
2076-28-187 8:1:25.389,0.0723,-0.022,0.1938,23.23,0.0,0.0
2076-28-187 8:1:25.399,0.0938,-0.0332,0.1616,22.98,0.0,0.0
2076-28-187 8:1:25.409,0.1572,0.0054,0.1514,23.35,0.0,0.0
2076-28-187 8:1:25.419,0.2075,0.0073,0.1689,22.98,0.0,0.0
2076-28-187 8:1:25.409,0.2158,-0.0063,0.1929,23.17,0.0,0.0
2076-28-187 8:1:25.419,0.2607,-0.0825,0.2271,22.98,0.0,0.0
2076-28-187 8:1:25.429,0.2856,-0.0312,0.2554,23.29,0.0,0.0
2076-28-187 8:1:25.439,0.2944,0.0234,0.3081,22.91,0.0,0.0
2076-28-187 8:1:25.459,0.2646,0.0215,0.2842,22.91,0.0,0.0
2076-28-187 8:1:25.469,0.2754,0.0068,0.2925,23.23,0.0,0.0
2076-28-187 8:1:25.479,0.2627,0.0454,0.3203,23.1,0.0,0.0
2076-28-187 8:1:25.489,0.2656,0.0527,0.3438,22.98,0.0,0.0
2076-28-187 8:1:25.499,0.2446,0.0723,0.3384,23.17,0.0,0.0
2076-28-187 8:1:25.509,0.2979,0.0576,0.3477,23.17,0.0,0.0
2076-28-187 8:1:25.519,0.2808,0.0732,0.3345,22.91,0.0,0.0
2076-28-187 8:1:25.510,0.2905,0.084,0.3525,23.17,0.0,0.0
2076-28-187 8:1:25.520,0.291,0.0928,0.3413,22.98,0.0,0.0
2076-28-187 8:1:25.530,0.3228,0.0806,0.3008,23.17,0.0,0.0
2076-28-187 8:1:25.540,0.3745,0.0771,0.2949,22.98,0.0,0.0
2076-28-187 8:1:25.560,0.4155,0.0952,0.2925,23.17,0.0,0.0
2076-28-187 8:1:25.570,0.4146,0.127,0.2681,23.17,0.0,0.0
2076-28-187 8:1:25.580,0.4443,0.1348,0.2588,23.1,0.0,0.0
2076-28-187 8:1:25.590,0.4941,0.1216,0.2544,22.98,0.0,0.0
2076-28-187 8:1:25.614,0.5068,0.0996,0.2456,23.29,0.0,0.0
2076-28-187 8:1:25.624,0.4897,0.1177,0.2144,23.23,0.0,0.0
2076-28-187 8:1:25.634,0.5059,0.0786,0.269,23.17,0.0,0.0
2076-28-187 8:1:25.644,0.4092,0.1099,0.2119,23.1,0.0,0.0
2076-28-187 8:1:25.654,0.3599,0.1143,0.21,22.98,0.0,0.0
2076-28-187 8:1:25.664,0.3643,0.0854,0.2705,22.98,0.0,0.0
2076-28-187 8:1:25.674,0.3394,0.0728,0.2852,23.17,0.0,0.0
2076-28-187 8:1:25.659,0.3242,0.0527,0.2891,23.23,0.0,0.0
2076-28-187 8:1:25.669,0.3022,0.0386,0.312,23.17,0.0,0.0
2076-28-187 8:1:25.679,0.2168,0.0513,0.2783,22.98,0.0,0.0
2076-28-187 8:1:25.689,0.1548,0.0093,0.2915,23.17,0.0,0.0
2076-28-187 8:1:25.714,0.0562,0.0171,0.2783,22.98,0.0,0.0
2076-28-187 8:1:25.724,0.0151,-0.0034,0.3188,23.23,0.0,0.0
2076-28-187 8:1:25.734,-0.0225,-0.0347,0.3276,23.17,0.0,0.0
2076-28-187 8:1:25.744,-0.0845,-0.0254,0.3193,22.91,0.0,0.0
2076-28-187 8:1:25.765,-0.1333,-0.0425,0.2788,23.1,0.0,0.0
2076-28-187 8:1:25.775,-0.0991,-0.0615,0.3579,23.1,0.0,0.0
2076-28-187 8:1:25.785,-0.1348,-0.0854,0.3315,23.23,0.0,0.0
2076-28-187 8:1:25.795,-0.2124,-0.0376,0.2969,23.1,0.0,0.0
2076-28-187 8:1:25.805,-0.2129,-0.0747,0.3188,22.98,0.0,0.0
2076-28-187 8:1:25.815,-0.2861,-0.0522,0.3105,23.1,0.0,0.0
2076-28-187 8:1:25.825,-0.2183,-0.0854,0.4395,23.17,0.0,0.0
2076-28-187 8:1:25.815,-0.269,-0.1392,0.3794,23.17,0.0,0.0
2076-28-187 8:1:25.825,-0.3081,-0.1309,0.394,23.1,0.0,0.0
2076-28-187 8:1:25.835,-0.3638,-0.1851,0.3315,22.91,0.0,0.0
2076-28-187 8:1:25.845,-0.3911,-0.2944,0.7651,23.17,0.0,0.0
2076-28-187 8:1:25.864,-0.9346,-0.3608,1.0034,23.23,0.0,0.0
2076-28-187 8:1:25.874,-0.9292,0.1763,0.043,23.17,0.0,0.0
2076-28-187 8:1:25.884,-0.1211,0.2417,0.3633,23.1,0.0,0.0
2076-28-187 8:1:25.894,0.1069,-0.083,0.1851,23.23,0.0,0.0
2076-28-187 8:1:25.904,0.0757,0.0337,0.2876,23.1,0.0,0.0
2076-28-187 8:1:25.914,-0.1499,-0.1211,0.3154,23.23,0.0,0.0
2076-28-187 8:1:25.924,-0.2529,-0.0137,0.248,23.17,0.0,0.0
2076-28-187 8:1:25.914,-0.2026,-0.0308,0.27,22.98,0.0,0.0
2076-28-187 8:1:25.924,-0.2002,-0.0771,0.3076,23.23,0.0,0.0
2076-28-187 8:1:25.934,-0.1938,0.0103,0.3452,23.23,0.0,0.0
2076-28-187 8:1:25.944,-0.1602,0.0381,0.3276,23.23,0.0,0.0
2076-28-187 8:1:25.954,-0.1597,0.0127,0.2764,23.23,0.0,0.0
2076-28-187 8:1:25.964,-0.1372,-0.0029,0.2656,22.98,0.0,0.0
2076-28-187 8:1:25.974,-0.1309,0.0049,0.2773,23.17,0.0,0.0
2076-28-187 8:1:25.984,-0.1289,-0.0137,0.3062,22.98,0.0,0.0
2076-28-187 8:1:25.994,-0.1074,-0.0283,0.3257,23.1,0.0,0.0
2076-28-187 8:1:26.4,-0.1235,0.0015,0.3066,23.29,0.0,0.0
2076-28-187 8:1:26.14,-0.1196,0.0181,0.3276,23.1,0.0,0.0
2076-28-187 8:1:26.65,-0.0801,0.0249,0.3677,23.17,0.0,0.0
2076-28-187 8:1:26.75,-0.0972,0.0186,0.3477,23.23,0.0,0.0
2076-28-187 8:1:26.85,-0.0864,0.0298,0.2842,23.1,0.0,0.0
2076-28-187 8:1:26.95,-0.0571,0.0298,0.2988,23.17,0.0,0.0
2076-28-187 8:1:26.114,0.0151,0.0566,0.3159,23.23,0.0,0.0
2076-28-187 8:1:26.124,0.0479,0.0508,0.3115,23.17,0.0,0.0
2076-28-187 8:1:26.134,0.0791,0.0381,0.2993,23.1,0.0,0.0
2076-28-187 8:1:26.159,0.1152,0.0435,0.2827,23.1,0.0,0.0
2076-28-187 8:1:26.169,0.1431,0.064,0.2485,23.17,0.0,0.0
2076-28-187 8:1:26.179,0.1421,0.0767,0.2563,23.1,0.0,0.0
2076-28-187 8:1:26.189,0.147,0.041,0.2603,22.98,0.0,0.0
2076-28-187 8:1:26.214,0.1836,0.0244,0.2617,23.1,0.0,0.0
2076-28-187 8:1:26.224,0.1797,0.0439,0.2622,22.98,0.0,0.0
2076-28-187 8:1:26.234,0.1636,0.0166,0.2422,23.17,0.0,0.0
2076-28-187 8:1:26.244,0.1914,0.0024,0.2358,23.1,0.0,0.0
2076-28-187 8:1:26.254,0.228,0.0225,0.2837,23.29,0.0,0.0
2076-28-187 8:1:26.264,0.2427,0.0186,0.2651,22.91,0.0,0.0
2076-28-187 8:1:26.274,0.2441,-0.0107,0.2651,23.23,0.0,0.0
2076-28-187 8:1:26.260,0.2383,0.0347,0.2388,23.17,0.0,0.0
2076-28-187 8:1:26.270,0.2388,-0.0244,0.1963,23.1,0.0,0.0
2076-28-187 8:1:26.280,0.2598,0.0151,0.2339,22.85,0.0,0.0
2076-28-187 8:1:26.290,0.2402,-0.0283,0.1606,23.23,0.0,0.0
2076-28-187 8:1:26.315,0.2598,-0.0215,0.209,23.17,0.0,0.0
2076-28-187 8:1:26.325,0.2749,-0.019,0.2329,22.98,0.0,0.0
2076-28-187 8:1:26.335,0.2324,0.0059,0.188,23.23,0.0,0.0
2076-28-187 8:1:26.345,0.2603,0.0356,0.1914,23.1,0.0,0.0
2076-28-187 8:1:26.364,0.3213,0.0386,0.1929,23.23,0.0,0.0
2076-28-187 8:1:26.374,0.3657,0.0459,0.2266,22.98,0.0,0.0
2076-28-187 8:1:26.384,0.3857,0.082,0.2471,22.98,0.0,0.0
2076-28-187 8:1:26.394,0.397,0.0952,0.2603,22.98,0.0,0.0
2076-28-187 8:1:26.404,0.3916,0.0889,0.2563,23.1,0.0,0.0
2076-28-187 8:1:26.414,0.3848,0.0791,0.2627,23.1,0.0,0.0
2076-28-187 8:1:26.424,0.4131,0.0747,0.2959,22.85,0.0,0.0
2076-28-187 8:1:26.414,0.396,0.0474,0.2798,23.23,0.0,0.0
2076-28-187 8:1:26.424,0.3838,0.0308,0.2607,22.79,0.0,0.0
2076-28-187 8:1:26.434,0.3687,0.0449,0.251,23.23,0.0,0.0
2076-28-187 8:1:26.459,0.3262,0.1006,0.2412,23.17,0.0,0.0
2076-28-187 8:1:26.469,0.334,0.0464,0.2573,23.17,0.0,0.0
2076-28-187 8:1:26.479,0.3208,0.0391,0.2842,23.23,0.0,0.0
2076-28-187 8:1:26.489,0.2827,0.0269,0.2954,23.17,0.0,0.0
2076-28-187 8:1:26.499,0.252,0.0029,0.3003,23.23,0.0,0.0
2076-28-187 8:1:26.509,0.1914,0.0117,0.2583,22.91,0.0,0.0
2076-28-187 8:1:26.519,0.1304,0.0234,0.2095,22.85,0.0,0.0
2076-28-187 8:1:26.529,0.0986,0.0024,0.2222,23.17,0.0,0.0
2076-28-187 8:1:26.515,0.0713,0.0098,0.2373,23.23,0.0,0.0
2076-28-187 8:1:26.525,0.0415,0.0,0.2349,23.17,0.0,0.0
2076-28-187 8:1:26.535,0.0308,-0.0112,0.251,22.98,0.0,0.0
2076-28-187 8:1:26.560,0.0142,-0.0557,0.2866,22.98,0.0,0.0
2076-28-187 8:1:26.570,0.0107,-0.0234,0.2778,23.17,0.0,0.0
2076-28-187 8:1:26.580,-0.0132,-0.0161,0.2661,22.98,0.0,0.0
2076-28-187 8:1:26.590,-0.0464,-0.0176,0.2505,23.17,0.0,0.0
2076-28-187 8:1:26.609,0.001,-0.0127,0.2563,23.23,0.0,0.0
2076-28-187 8:1:26.619,0.0068,-0.0078,0.272,22.91,0.0,0.0
2076-28-187 8:1:26.629,-0.0269,-0.002,0.2588,22.98,0.0,0.0
2076-28-187 8:1:26.639,-0.0781,0.0117,0.2598,22.91,0.0,0.0
2076-28-187 8:1:26.649,-0.1284,0.0122,0.2603,23.17,0.0,0.0
2076-28-187 8:1:26.659,-0.1362,0.0107,0.2925,22.98,0.0,0.0
2076-28-187 8:1:26.669,-0.1274,0.0249,0.3037,22.98,0.0,0.0
2076-28-187 8:1:26.659,-0.1792,0.0688,0.2798,23.1,0.0,0.0
2076-28-187 8:1:26.669,-0.0815,-0.0078,0.373,23.23,0.0,0.0
2076-28-187 8:1:26.679,-0.103,-0.0386,0.2852,23.1,0.0,0.0
2076-28-187 8:1:26.689,-0.1313,-0.0215,0.251,23.1,0.0,0.0
2076-28-187 8:1:26.709,-0.1514,-0.063,0.2222,22.98,0.0,0.0
2076-28-187 8:1:26.719,-0.1572,-0.0586,0.1943,23.17,0.0,0.0
2076-28-187 8:1:26.729,-0.188,-0.0308,0.1514,23.23,0.0,0.0
2076-28-187 8:1:26.739,-0.2085,0.0254,0.1162,23.17,0.0,0.0
2076-28-187 8:1:26.765,-0.1343,-0.04,0.0996,23.1,0.0,0.0
2076-28-187 8:1:26.775,-0.1294,-0.0278,0.1289,23.23,0.0,0.0
2076-28-187 8:1:26.785,-0.1113,-0.0396,0.1206,22.98,0.0,0.0
2076-28-187 8:1:26.795,-0.0928,-0.0718,0.0923,23.17,0.0,0.0
2076-28-187 8:1:26.805,-0.084,-0.04,0.0366,22.91,0.0,0.0
2076-28-187 8:1:26.815,-0.0811,-0.0308,-0.0015,23.1,0.0,0.0
2076-28-187 8:1:26.825,-0.0659,-0.0293,-0.0161,23.23,0.0,0.0
2076-28-187 8:1:26.810,-0.0386,-0.0327,-0.0396,23.17,0.0,0.0
2076-28-187 8:1:26.820,-0.0308,-0.021,-0.0479,22.98,0.0,0.0
2076-28-187 8:1:26.830,-0.0259,-0.0396,-0.0693,22.91,0.0,0.0
2076-28-187 8:1:26.840,-0.0259,-0.0454,-0.0464,23.1,0.0,0.0
2076-28-187 8:1:26.864,0.0029,-0.0737,0.0117,23.29,0.0,0.0
2076-28-187 8:1:26.874,-0.0083,-0.0469,-0.0405,23.23,0.0,0.0
2076-28-187 8:1:26.884,-0.0137,-0.0439,-0.0464,22.98,0.0,0.0
2076-28-187 8:1:26.909,-0.0156,-0.0303,-0.0352,23.1,0.0,0.0
2076-28-187 8:1:26.919,0.0151,-0.0283,-0.0259,23.1,0.0,0.0
2076-28-187 8:1:26.929,0.0791,-0.0913,0.061,23.23,0.0,0.0
2076-28-187 8:1:26.939,-0.0005,-0.0674,0.0161,23.29,0.0,0.0
2076-28-187 8:1:26.949,0.0039,0.001,-0.043,23.29,0.0,0.0
2076-28-187 8:1:26.959,0.0415,-0.0181,-0.0303,23.17,0.0,0.0
2076-28-187 8:1:26.969,0.0522,-0.0234,-0.0132,23.17,0.0,0.0
2076-28-187 8:1:26.979,0.0679,0.0005,0.0073,23.23,0.0,0.0
2076-28-187 8:1:26.964,0.0894,0.041,-0.0156,23.23,0.0,0.0
2076-28-187 8:1:26.974,0.0854,0.0576,-0.0039,23.17,0.0,0.0
