Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular_velocity_X (dps),Angular_velocity_Y (dps),Angular_velocity_Z (dps),Temperature (°C),Longitude,Latitude,Record Time
2025-2-5 4:0:29.575,0.5864,0.0166,0.0137,-0.061,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:26.492
2025-2-5 4:0:29.585,0.5845,0.0146,0.0151,0.0,0.061,0.1221,27.96,0.0,0.0,2025-02-05 04:00:26.502
2025-2-5 4:0:29.595,0.585,0.0156,0.0137,0.0,0.1221,0.1831,27.96,0.0,0.0,2025-02-05 04:00:26.512
2025-2-5 4:0:29.605,0.5864,0.0161,0.0161,-0.061,0.0,0.1221,27.77,0.0,0.0,2025-02-05 04:00:26.522
2025-2-5 4:0:29.615,0.5874,0.0142,0.0127,0.061,-0.061,-0.1831,28.02,0.0,0.0,2025-02-05 04:00:26.532
2025-2-5 4:0:29.625,0.5854,0.0132,0.0146,0.1221,-0.061,-0.1221,27.96,0.0,0.0,2025-02-05 04:00:26.542
2025-2-5 4:0:29.635,0.583,0.0151,0.0137,0.0,-0.061,-0.2441,27.77,0.0,0.0,2025-02-05 04:00:26.552
2025-2-5 4:0:29.645,0.5869,0.0161,0.0151,0.061,0.0,-0.1831,28.02,0.0,0.0,2025-02-05 04:00:26.562
2025-2-5 4:0:29.655,0.5845,0.0166,0.0132,0.0,-0.2441,-0.3052,27.83,0.0,0.0,2025-02-05 04:00:26.572
2025-2-5 4:0:29.665,0.5815,0.0142,0.0137,0.0,-0.2441,-0.4272,27.52,0.0,0.0,2025-02-05 04:00:26.582
2025-2-5 4:0:29.675,0.5835,0.0146,0.0132,0.0,-0.3052,-0.4272,27.96,0.0,0.0,2025-02-05 04:00:26.591
2025-2-5 4:0:29.685,0.5859,0.0161,0.0151,0.0,-0.3052,-0.4883,28.09,0.0,0.0,2025-02-05 04:00:26.602
2025-2-5 4:0:29.695,0.5815,0.0137,0.0146,-0.061,0.1221,0.1221,27.83,0.0,0.0,2025-02-05 04:00:26.612
2025-2-5 4:0:29.705,0.5864,0.0132,0.0142,0.0,0.061,0.0,27.96,0.0,0.0,2025-02-05 04:00:26.622
2025-2-5 4:0:29.715,0.5859,0.0137,0.0132,-0.061,-0.1831,-0.1221,28.02,0.0,0.0,2025-02-05 04:00:26.631
2025-2-5 4:0:29.725,0.582,0.0117,0.0112,-0.3662,-0.1221,0.0,27.77,0.0,0.0,2025-02-05 04:00:26.641
2025-2-5 4:0:29.735,0.5825,0.0156,0.0137,0.0,-0.1831,-0.061,28.02,0.0,0.0,2025-02-05 04:00:26.651
2025-2-5 4:0:29.745,0.5825,0.0156,0.0132,-0.2441,0.0,-0.1221,27.96,0.0,0.0,2025-02-05 04:00:26.661
2025-2-5 4:0:29.755,0.5874,0.0151,0.0137,0.0,-0.1831,-0.1221,27.96,0.0,0.0,2025-02-05 04:00:26.671
2025-2-5 4:0:29.765,0.5835,0.0156,0.0117,0.0,-0.1831,0.0,27.96,0.0,0.0,2025-02-05 04:00:26.681
2025-2-5 4:0:29.775,0.585,0.0171,0.0117,0.061,0.061,0.2441,28.02,0.0,0.0,2025-02-05 04:00:26.691
2025-2-5 4:0:29.785,0.584,0.0151,0.0132,0.0,0.061,0.1831,27.96,0.0,0.0,2025-02-05 04:00:26.701
2025-2-5 4:0:29.795,0.5835,0.0146,0.0156,0.0,0.1831,0.2441,28.15,0.0,0.0,2025-02-05 04:00:26.711
2025-2-5 4:0:29.805,0.584,0.0166,0.0151,0.1221,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:26.721
2025-2-5 4:0:29.815,0.585,0.0166,0.0112,0.061,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:26.731
2025-2-5 4:0:29.825,0.584,0.0156,0.0171,0.1221,-0.061,0.0,27.83,0.0,0.0,2025-02-05 04:00:26.741
2025-2-5 4:0:29.835,0.585,0.0146,0.0151,0.061,0.0,-0.2441,28.02,0.0,0.0,2025-02-05 04:00:26.751
2025-2-5 4:0:29.845,0.5864,0.0156,0.0122,0.0,-0.1831,0.0,27.83,0.0,0.0,2025-02-05 04:00:26.761
2025-2-5 4:0:29.855,0.5835,0.0151,0.0122,-0.061,-0.1221,-0.1831,27.96,0.0,0.0,2025-02-05 04:00:26.771
2025-2-5 4:0:29.865,0.5845,0.0127,0.0142,0.061,0.061,0.1221,27.96,0.0,0.0,2025-02-05 04:00:26.781
2025-2-5 4:0:29.875,0.583,0.0161,0.0117,0.0,0.0,0.061,28.02,0.0,0.0,2025-02-05 04:00:26.791
2025-2-5 4:0:29.885,0.5835,0.0166,0.0142,0.061,0.0,0.1221,27.77,0.0,0.0,2025-02-05 04:00:26.801
2025-2-5 4:0:29.895,0.5835,0.0166,0.0122,0.0,0.0,-0.1831,27.83,0.0,0.0,2025-02-05 04:00:26.811
2025-2-5 4:0:29.905,0.584,0.0171,0.0122,0.061,0.0,-0.061,27.96,0.0,0.0,2025-02-05 04:00:26.821
2025-2-5 4:0:29.915,0.5859,0.0146,0.0117,0.1221,0.061,0.0,27.83,0.0,0.0,2025-02-05 04:00:26.831
2025-2-5 4:0:29.925,0.5854,0.0122,0.0142,0.0,-0.1221,-0.3052,27.83,0.0,0.0,2025-02-05 04:00:26.840
2025-2-5 4:0:29.935,0.5854,0.0151,0.0142,0.0,0.061,0.0,27.71,0.0,0.0,2025-02-05 04:00:26.850
2025-2-5 4:0:29.945,0.5869,0.0156,0.0112,0.061,0.061,0.0,28.02,0.0,0.0,2025-02-05 04:00:26.860
2025-2-5 4:0:29.955,0.585,0.0142,0.0156,-0.061,-0.061,0.0,28.02,0.0,0.0,2025-02-05 04:00:26.870
2025-2-5 4:0:29.965,0.5859,0.0137,0.0127,0.1831,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:26.880
2025-2-5 4:0:29.975,0.5854,0.0156,0.0122,0.0,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:26.890
2025-2-5 4:0:29.985,0.5845,0.0151,0.0166,0.0,0.0,0.0,28.09,0.0,0.0,2025-02-05 04:00:26.900
2025-2-5 4:0:29.995,0.5845,0.0132,0.0098,0.061,0.061,0.061,27.83,0.0,0.0,2025-02-05 04:00:26.910
2025-2-5 4:0:30.5,0.5859,0.0137,0.0132,-0.061,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:26.920
2025-2-5 4:0:30.15,0.583,0.0171,0.0132,0.0,-0.1221,0.0,27.71,0.0,0.0,2025-02-05 04:00:26.931
2025-2-5 4:0:30.25,0.5854,0.0142,0.0117,0.1221,0.0,-0.061,27.96,0.0,0.0,2025-02-05 04:00:26.940
2025-2-5 4:0:30.35,0.5835,0.0161,0.0151,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:26.950
2025-2-5 4:0:30.45,0.584,0.0127,0.0146,0.0,0.061,0.0,27.96,0.0,0.0,2025-02-05 04:00:26.960
2025-2-5 4:0:30.55,0.585,0.0151,0.0132,0.1221,-0.1221,-0.061,27.96,0.0,0.0,2025-02-05 04:00:26.970
2025-2-5 4:0:30.65,0.5864,0.0146,0.0142,0.0,-0.2441,0.0,27.83,0.0,0.0,2025-02-05 04:00:26.980
2025-2-5 4:0:30.75,0.5864,0.0151,0.0122,0.061,0.0,-0.061,28.02,0.0,0.0,2025-02-05 04:00:26.990
2025-2-5 4:0:30.85,0.5825,0.0166,0.0151,-0.061,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.000
2025-2-5 4:0:30.95,0.5854,0.0117,0.0156,0.1221,0.1221,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.010
2025-2-5 4:0:30.105,0.5845,0.0156,0.0117,0.0,0.0,-0.1831,27.96,0.0,0.0,2025-02-05 04:00:27.020
2025-2-5 4:0:30.115,0.584,0.0151,0.0122,0.061,0.061,0.061,27.83,0.0,0.0,2025-02-05 04:00:27.030
2025-2-5 4:0:30.125,0.582,0.0137,0.0117,-0.061,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:27.040
2025-2-5 4:0:30.135,0.5854,0.0166,0.0132,0.0,0.0,-0.061,27.77,0.0,0.0,2025-02-05 04:00:27.050
2025-2-5 4:0:30.145,0.5854,0.0142,0.0112,-0.1221,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:27.060
2025-2-5 4:0:30.155,0.5859,0.0151,0.0117,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.069
2025-2-5 4:0:30.165,0.5845,0.0127,0.0112,-0.061,0.061,0.1831,28.09,0.0,0.0,2025-02-05 04:00:27.079
2025-2-5 4:0:30.175,0.584,0.0132,0.0151,0.0,0.061,-0.1831,27.96,0.0,0.0,2025-02-05 04:00:27.089
2025-2-5 4:0:30.185,0.585,0.0127,0.0137,0.0,-0.061,-0.061,27.58,0.0,0.0,2025-02-05 04:00:27.099
2025-2-5 4:0:30.195,0.5859,0.0127,0.0117,0.0,-0.061,-0.061,28.15,0.0,0.0,2025-02-05 04:00:27.110
2025-2-5 4:0:30.205,0.5854,0.0142,0.0132,0.0,-0.1831,-0.061,27.71,0.0,0.0,2025-02-05 04:00:27.120
2025-2-5 4:0:30.215,0.584,0.0146,0.0098,-0.1221,-0.061,0.0,27.71,0.0,0.0,2025-02-05 04:00:27.130
2025-2-5 4:0:30.225,0.5835,0.0117,0.0146,0.0,-0.061,-0.1221,27.96,0.0,0.0,2025-02-05 04:00:27.140
2025-2-5 4:0:30.235,0.5859,0.0151,0.0156,0.1221,0.0,-0.061,27.96,0.0,0.0,2025-02-05 04:00:27.150
2025-2-5 4:0:30.245,0.5854,0.0142,0.0156,0.0,-0.2441,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.159
2025-2-5 4:0:30.255,0.5845,0.0181,0.0098,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.170
2025-2-5 4:0:30.265,0.5835,0.0137,0.0142,0.0,-0.061,-0.1831,28.02,0.0,0.0,2025-02-05 04:00:27.179
2025-2-5 4:0:30.275,0.5859,0.0132,0.0127,0.061,-0.061,-0.1831,27.77,0.0,0.0,2025-02-05 04:00:27.189
2025-2-5 4:0:30.285,0.5854,0.0171,0.0122,0.0,-0.061,0.061,27.96,0.0,0.0,2025-02-05 04:00:27.199
2025-2-5 4:0:30.295,0.5859,0.0146,0.0146,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.209
2025-2-5 4:0:30.305,0.5835,0.0137,0.0156,0.0,0.061,-0.1831,27.96,0.0,0.0,2025-02-05 04:00:27.219
2025-2-5 4:0:30.315,0.585,0.0156,0.0117,0.0,-0.061,0.061,27.96,0.0,0.0,2025-02-05 04:00:27.229
2025-2-5 4:0:30.325,0.585,0.0156,0.0122,0.0,0.0,-0.061,27.77,0.0,0.0,2025-02-05 04:00:27.239
2025-2-5 4:0:30.335,0.5845,0.0151,0.0132,0.0,0.0,-0.1831,27.83,0.0,0.0,2025-02-05 04:00:27.248
2025-2-5 4:0:30.345,0.5854,0.0156,0.0151,-0.1221,0.0,-0.1831,27.71,0.0,0.0,2025-02-05 04:00:27.258
2025-2-5 4:0:30.355,0.5864,0.0156,0.0176,0.0,0.061,-0.061,27.96,0.0,0.0,2025-02-05 04:00:27.268
2025-2-5 4:0:30.365,0.585,0.0146,0.0142,0.0,-0.1221,-0.061,27.71,0.0,0.0,2025-02-05 04:00:27.278
2025-2-5 4:0:30.375,0.585,0.0161,0.0151,0.0,-0.061,0.1221,27.71,0.0,0.0,2025-02-05 04:00:27.289
2025-2-5 4:0:30.385,0.585,0.0151,0.0146,0.0,-0.1221,-0.2441,27.83,0.0,0.0,2025-02-05 04:00:27.299
2025-2-5 4:0:30.395,0.5854,0.0166,0.0146,0.0,0.0,-0.1831,28.02,0.0,0.0,2025-02-05 04:00:27.309
2025-2-5 4:0:30.405,0.5845,0.0156,0.0132,0.0,0.0,-0.061,27.96,0.0,0.0,2025-02-05 04:00:27.319
2025-2-5 4:0:30.415,0.585,0.0146,0.0142,0.0,0.061,-0.1831,28.02,0.0,0.0,2025-02-05 04:00:27.329
2025-2-5 4:0:30.425,0.5854,0.0151,0.0122,0.061,0.1221,0.0,27.83,0.0,0.0,2025-02-05 04:00:27.339
2025-2-5 4:0:30.435,0.5835,0.0151,0.0132,-0.061,-0.061,0.0,27.71,0.0,0.0,2025-02-05 04:00:27.349
2025-2-5 4:0:30.445,0.5859,0.0161,0.0146,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:27.359
2025-2-5 4:0:30.455,0.584,0.0142,0.0127,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.369
2025-2-5 4:0:30.465,0.5854,0.0156,0.0137,0.0,0.061,0.0,27.71,0.0,0.0,2025-02-05 04:00:27.379
2025-2-5 4:0:30.475,0.5869,0.0171,0.0156,-0.061,-0.1221,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.389
2025-2-5 4:0:30.485,0.5854,0.0156,0.0142,-0.061,-0.1221,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.399
2025-2-5 4:0:30.495,0.5845,0.0137,0.0156,0.061,-0.061,0.0,27.83,0.0,0.0,2025-02-05 04:00:27.408
2025-2-5 4:0:30.505,0.584,0.0137,0.0151,0.0,0.061,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.419
2025-2-5 4:0:30.515,0.5854,0.0161,0.0142,-0.061,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:27.428
2025-2-5 4:0:30.525,0.5864,0.0161,0.0132,0.061,0.061,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.438
2025-2-5 4:0:30.535,0.5859,0.0137,0.0132,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:27.448
2025-2-5 4:0:30.545,0.585,0.0146,0.0137,0.0,0.1221,0.0,27.71,0.0,0.0,2025-02-05 04:00:27.458
2025-2-5 4:0:30.555,0.5845,0.0142,0.0137,0.0,-0.1221,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.468
2025-2-5 4:0:30.565,0.5845,0.0156,0.0107,0.061,0.0,0.0,28.15,0.0,0.0,2025-02-05 04:00:27.477
2025-2-5 4:0:30.575,0.583,0.0161,0.0142,0.0,0.0,0.0,28.09,0.0,0.0,2025-02-05 04:00:27.487
2025-2-5 4:0:30.585,0.5864,0.0156,0.0161,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.497
2025-2-5 4:0:30.595,0.5854,0.0156,0.0132,0.061,-0.061,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.508
2025-2-5 4:0:30.605,0.585,0.0117,0.0098,-0.1221,-0.1221,0.0,27.71,0.0,0.0,2025-02-05 04:00:27.518
2025-2-5 4:0:30.615,0.5845,0.0166,0.0112,-0.061,0.061,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.528
2025-2-5 4:0:30.625,0.584,0.0151,0.0142,0.0,-0.1221,0.0,27.83,0.0,0.0,2025-02-05 04:00:27.538
2025-2-5 4:0:30.635,0.5854,0.0151,0.0156,0.0,0.061,0.0,27.71,0.0,0.0,2025-02-05 04:00:27.548
2025-2-5 4:0:30.645,0.5859,0.0146,0.0156,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:27.558
2025-2-5 4:0:30.655,0.582,0.0156,0.0088,0.0,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:27.568
2025-2-5 4:0:30.665,0.5859,0.0161,0.0161,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:27.578
2025-2-5 4:0:30.675,0.5854,0.0151,0.0132,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.588
2025-2-5 4:0:30.685,0.585,0.0166,0.0161,0.0,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:27.598
2025-2-5 4:0:30.695,0.5835,0.0142,0.0098,-0.1221,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:27.608
2025-2-5 4:0:30.705,0.584,0.0156,0.0132,0.061,-0.061,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.618
2025-2-5 4:0:30.715,0.5869,0.0137,0.0142,0.1221,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:27.628
2025-2-5 4:0:30.725,0.584,0.0142,0.0161,0.061,-0.1221,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.638
2025-2-5 4:0:30.735,0.5864,0.0156,0.0132,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:27.647
2025-2-5 4:0:30.745,0.5825,0.0156,0.0117,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.657
2025-2-5 4:0:30.755,0.5845,0.0156,0.0122,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.667
2025-2-5 4:0:30.765,0.584,0.0137,0.0098,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.677
2025-2-5 4:0:30.775,0.584,0.0161,0.0103,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:27.687
2025-2-5 4:0:30.785,0.5835,0.0151,0.0142,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:27.697
2025-2-5 4:0:30.795,0.5854,0.0156,0.0137,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:27.707
2025-2-5 4:0:30.805,0.5854,0.0127,0.0151,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.717
2025-2-5 4:0:30.815,0.583,0.0151,0.0156,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:27.727
2025-2-5 4:0:30.825,0.5874,0.0151,0.0107,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:27.737
2025-2-5 4:0:30.835,0.585,0.0171,0.0151,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.747
2025-2-5 4:0:30.845,0.5869,0.0151,0.0171,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.757
2025-2-5 4:0:30.855,0.584,0.0166,0.0127,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:27.767
2025-2-5 4:0:30.865,0.5835,0.0151,0.0137,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.777
2025-2-5 4:0:30.875,0.584,0.0156,0.0103,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:27.787
2025-2-5 4:0:30.885,0.583,0.0171,0.0127,0.0,0.0,0.0,28.15,0.0,0.0,2025-02-05 04:00:27.796
2025-2-5 4:0:30.895,0.5845,0.0137,0.0122,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:27.807
2025-2-5 4:0:30.905,0.5869,0.0161,0.0146,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.817
2025-2-5 4:0:30.915,0.584,0.0166,0.0151,0.0,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:27.827
2025-2-5 4:0:30.925,0.5854,0.0146,0.0137,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:27.836
2025-2-5 4:0:30.935,0.584,0.0146,0.0132,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.846
2025-2-5 4:0:30.945,0.5835,0.0146,0.0103,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:27.856
2025-2-5 4:0:30.955,0.585,0.0166,0.0142,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:27.866
2025-2-5 4:0:30.965,0.585,0.0137,0.0132,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.876
2025-2-5 4:0:30.975,0.585,0.0171,0.0112,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:27.886
2025-2-5 4:0:30.985,0.5859,0.0142,0.0132,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.896
2025-2-5 4:0:30.995,0.5854,0.0161,0.0083,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.906
2025-2-5 4:0:31.5,0.5835,0.0151,0.0132,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.917
2025-2-5 4:0:31.15,0.5854,0.0151,0.0161,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:27.926
2025-2-5 4:0:31.25,0.584,0.0146,0.0151,0.0,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:27.936
2025-2-5 4:0:31.35,0.582,0.019,0.0117,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.946
2025-2-5 4:0:31.45,0.585,0.0146,0.0112,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.956
2025-2-5 4:0:31.55,0.584,0.0122,0.0156,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:27.966
2025-2-5 4:0:31.65,0.5854,0.0137,0.0127,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:27.976
2025-2-5 4:0:31.75,0.5864,0.0151,0.0107,0.0,0.0,0.0,28.09,0.0,0.0,2025-02-05 04:00:27.986
2025-2-5 4:0:31.85,0.5835,0.0166,0.0166,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:27.996
2025-2-5 4:0:31.95,0.5845,0.0151,0.0122,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:28.006
2025-2-5 4:0:31.105,0.584,0.0156,0.0127,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:28.016
2025-2-5 4:0:31.115,0.5859,0.0156,0.0112,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:28.026
2025-2-5 4:0:31.125,0.5869,0.0142,0.0107,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:28.036
2025-2-5 4:0:31.135,0.5845,0.0161,0.0127,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:28.046
2025-2-5 4:0:31.145,0.584,0.0156,0.0146,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:28.055
2025-2-5 4:0:31.155,0.5854,0.0171,0.0161,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:28.065
2025-2-5 4:0:31.165,0.5845,0.0112,0.0176,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:28.075
2025-2-5 4:0:31.175,0.5854,0.0137,0.0137,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:28.085
2025-2-5 4:0:31.185,0.5835,0.0161,0.0132,0.0,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:28.095
2025-2-5 4:0:31.195,0.5864,0.0146,0.0122,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:28.105
2025-2-5 4:0:31.205,0.585,0.0137,0.0107,0.0,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:28.115
2025-2-5 4:0:31.215,0.5854,0.0156,0.0156,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:28.125
2025-2-5 4:0:31.225,0.585,0.0146,0.0132,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:28.136
2025-2-5 4:0:31.235,0.584,0.0161,0.0117,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:28.146
2025-2-5 4:0:31.245,0.5845,0.0127,0.0151,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:28.156
2025-2-5 4:0:31.255,0.5854,0.0151,0.0127,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:28.166
2025-2-5 4:0:31.265,0.5845,0.0146,0.0122,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:28.175
2025-2-5 4:0:31.275,0.584,0.0146,0.0156,0.0,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:28.185
2025-2-5 4:0:31.285,0.5854,0.0156,0.0122,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:28.195
2025-2-5 4:0:31.295,0.584,0.0151,0.0161,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:28.205
2025-2-5 4:0:31.305,0.5845,0.0137,0.0151,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:28.215
2025-2-5 4:0:31.315,0.5845,0.0166,0.0137,0.0,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:28.225
2025-2-5 4:0:31.325,0.585,0.0181,0.0156,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:28.235
2025-2-5 4:0:31.335,0.5854,0.0161,0.0132,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:28.245
2025-2-5 4:0:31.345,0.5864,0.0176,0.0151,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:28.255
2025-2-5 4:0:31.355,0.584,0.0161,0.0103,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:28.265
2025-2-5 4:0:31.365,0.5835,0.0137,0.0156,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:28.274
2025-2-5 4:0:31.375,0.5859,0.0127,0.0151,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:28.284
2025-2-5 4:0:31.385,0.5854,0.0171,0.0142,0.0,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:28.294
2025-2-5 4:0:31.395,0.5835,0.0161,0.0142,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:28.304
2025-2-5 4:0:31.405,0.583,0.0181,0.0127,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:28.315
2025-2-5 4:0:31.415,0.5825,0.0156,0.0146,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:28.325
2025-2-5 4:0:31.425,0.5835,0.0161,0.0137,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:28.335
2025-2-5 4:0:31.435,0.5869,0.0156,0.0132,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:28.345
2025-2-5 4:0:31.445,0.5864,0.0142,0.0161,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:28.355
2025-2-5 4:0:31.455,0.583,0.0156,0.0142,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:28.365
2025-2-5 4:0:31.465,0.5869,0.0151,0.0146,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:28.375
2025-2-5 4:0:31.475,0.585,0.0156,0.0137,0.0,0.0,0.0,27.83,0.0,0.0,2025-02-05 04:00:28.385
2025-2-5 4:0:31.485,0.5811,0.0137,0.0146,0.0,0.0,0.0,28.02,0.0,0.0,2025-02-05 04:00:28.395
2025-2-5 4:0:31.495,0.585,0.0132,0.0146,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:28.405
2025-2-5 4:0:31.505,0.585,0.0161,0.0127,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:28.414
2025-2-5 4:0:31.515,0.5854,0.0166,0.0146,0.0,0.0,0.0,27.71,0.0,0.0,2025-02-05 04:00:28.425
2025-2-5 4:0:31.525,0.582,0.0151,0.0146,0.0,0.0,0.0,27.96,0.0,0.0,2025-02-05 04:00:28.434
2025-2-5 4:0:31.535,0.585,0.0117,0.0137,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:28.444
2025-2-5 4:0:31.545,0.5845,0.0142,0.0137,0.0,0.0,0.0,27.77,0.0,0.0,2025-02-05 04:00:28.454
2025-2-5 4:0:31.555,0.585,0.0166,0.0151,0.0,0.0,0.0,27.52,0.0,0.0,2025-02-05 04:00:28.463
