Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Temperature (°C),Longitude,Latitude
2024-12-14 2:1:2.360,0.0015,0.001,1.0049,25.25,0.0,0.0
2024-12-14 2:1:2.370,0.0015,0.0,1.0034,25.06,0.0,0.0
2024-12-14 2:1:2.380,0.002,0.0015,1.0054,25.18,0.0,0.0
2024-12-14 2:1:2.404,0.002,0.0,1.0059,25.18,0.0,0.0
2024-12-14 2:1:2.414,0.002,0.0,1.0029,25.12,0.0,0.0
2024-12-14 2:1:2.424,-0.001,-0.0005,1.0029,24.87,0.0,0.0
2024-12-14 2:1:2.434,0.0005,0.0,1.0049,25.06,0.0,0.0
2024-12-14 2:1:2.455,-0.0015,0.0,1.0054,25.25,0.0,0.0
2024-12-14 2:1:2.465,0.0015,-0.001,1.0088,25.25,0.0,0.0
2024-12-14 2:1:2.475,0.001,-0.002,1.0044,25.18,0.0,0.0
2024-12-14 2:1:2.485,-0.002,0.0005,1.0063,25.0,0.0,0.0
2024-12-14 2:1:2.495,-0.001,0.0005,1.0098,25.31,0.0,0.0
2024-12-14 2:1:2.505,-0.0005,-0.0005,1.0073,25.0,0.0,0.0
2024-12-14 2:1:2.515,-0.001,0.002,1.0054,25.12,0.0,0.0
2024-12-14 2:1:2.505,0.0,0.001,1.0034,25.0,0.0,0.0
2024-12-14 2:1:2.515,-0.0024,0.001,1.0093,24.87,0.0,0.0
2024-12-14 2:1:2.525,0.0015,-0.001,1.0049,25.06,0.0,0.0
2024-12-14 2:1:2.535,0.0,0.002,1.0044,25.12,0.0,0.0
2024-12-14 2:1:2.554,0.0,-0.0015,1.0029,25.12,0.0,0.0
2024-12-14 2:1:2.564,0.001,0.002,1.0063,25.06,0.0,0.0
2024-12-14 2:1:2.574,-0.001,0.001,1.0029,25.31,0.0,0.0
2024-12-14 2:1:2.584,0.0,0.0,1.0059,25.18,0.0,0.0
2024-12-14 2:1:2.594,0.0005,-0.0015,1.0054,25.25,0.0,0.0
2024-12-14 2:1:2.604,0.001,-0.0015,1.0039,25.06,0.0,0.0
2024-12-14 2:1:2.614,0.002,-0.0034,1.0034,25.0,0.0,0.0
2024-12-14 2:1:2.605,0.0005,-0.002,1.0063,25.12,0.0,0.0
2024-12-14 2:1:2.615,0.002,0.001,1.0083,25.12,0.0,0.0
2024-12-14 2:1:2.625,0.0,0.0,1.0078,25.18,0.0,0.0
2024-12-14 2:1:2.635,0.001,0.0005,1.0083,25.0,0.0,0.0
2024-12-14 2:1:2.654,-0.001,0.0,1.0024,25.12,0.0,0.0
2024-12-14 2:1:2.664,0.0,0.0,1.0059,24.87,0.0,0.0
2024-12-14 2:1:2.674,-0.002,0.0,1.0059,25.12,0.0,0.0
2024-12-14 2:1:2.700,0.0,0.0034,1.0083,25.12,0.0,0.0
2024-12-14 2:1:2.710,-0.001,0.0005,1.0107,25.18,0.0,0.0
2024-12-14 2:1:2.720,0.0,0.0005,1.0063,25.06,0.0,0.0
2024-12-14 2:1:2.730,0.001,0.0005,1.0073,25.18,0.0,0.0
2024-12-14 2:1:2.740,0.0,0.0024,1.0083,25.25,0.0,0.0
2024-12-14 2:1:2.750,0.0,-0.0015,1.0083,25.06,0.0,0.0
2024-12-14 2:1:2.760,0.0,-0.0029,1.0073,25.18,0.0,0.0
2024-12-14 2:1:2.770,0.0005,-0.001,1.0039,25.31,0.0,0.0
2024-12-14 2:1:2.755,0.0,0.0,1.0093,25.12,0.0,0.0
2024-12-14 2:1:2.765,-0.0005,0.0005,1.0063,25.06,0.0,0.0
2024-12-14 2:1:2.775,-0.0029,-0.0015,1.0049,25.06,0.0,0.0
2024-12-14 2:1:2.799,0.0,0.002,1.0054,25.12,0.0,0.0
2024-12-14 2:1:2.809,0.0015,-0.0015,1.0073,25.06,0.0,0.0
2024-12-14 2:1:2.819,0.0049,-0.0005,1.0068,25.18,0.0,0.0
2024-12-14 2:1:2.829,0.0,-0.0015,1.0093,25.0,0.0,0.0
2024-12-14 2:1:2.855,0.001,0.001,1.0059,25.12,0.0,0.0
2024-12-14 2:1:2.865,0.0015,0.001,1.0054,25.37,0.0,0.0
2024-12-14 2:1:2.875,0.0,0.001,1.0068,25.12,0.0,0.0
2024-12-14 2:1:2.885,-0.0015,0.0039,1.0054,25.12,0.0,0.0
2024-12-14 2:1:2.895,0.0015,0.0005,1.0024,25.12,0.0,0.0
2024-12-14 2:1:2.905,-0.002,-0.0015,1.0034,25.06,0.0,0.0
2024-12-14 2:1:2.915,0.0,0.001,1.0059,25.31,0.0,0.0
2024-12-14 2:1:2.899,0.001,-0.0015,1.0054,25.0,0.0,0.0
2024-12-14 2:1:2.909,0.0,-0.0015,1.0049,25.25,0.0,0.0
2024-12-14 2:1:2.919,-0.0005,0.0,1.0059,25.25,0.0,0.0
2024-12-14 2:1:2.929,0.001,0.0029,1.0039,25.06,0.0,0.0
2024-12-14 2:1:2.955,0.0005,0.0005,1.0039,25.18,0.0,0.0
2024-12-14 2:1:2.965,0.001,0.0029,1.0063,25.0,0.0,0.0
2024-12-14 2:1:2.975,-0.001,0.0,1.0088,25.06,0.0,0.0
2024-12-14 2:1:2.985,0.0,-0.0005,1.0054,25.06,0.0,0.0
2024-12-14 2:1:2.995,-0.0015,0.0005,1.0073,25.12,0.0,0.0
2024-12-14 2:1:3.5,-0.0005,0.0,1.0059,25.25,0.0,0.0
2024-12-14 2:1:3.15,0.001,-0.001,1.0063,25.18,0.0,0.0
2024-12-14 2:1:3.0,0.0,-0.0005,1.0044,25.25,0.0,0.0
2024-12-14 2:1:3.10,0.0015,-0.0005,1.0029,25.06,0.0,0.0
2024-12-14 2:1:3.20,0.0015,0.0,1.0044,25.06,0.0,0.0
2024-12-14 2:1:3.30,0.0,-0.001,1.0059,25.18,0.0,0.0
2024-12-14 2:1:3.40,0.001,0.0,1.0059,25.06,0.0,0.0
2024-12-14 2:1:3.50,0.0005,-0.0005,1.0112,25.25,0.0,0.0
2024-12-14 2:1:3.60,0.001,-0.0005,1.0039,25.25,0.0,0.0
2024-12-14 2:1:3.70,0.0,-0.0029,1.0049,25.18,0.0,0.0
2024-12-14 2:1:3.80,0.0,0.0015,1.0034,25.06,0.0,0.0
2024-12-14 2:1:3.90,-0.0024,0.0005,1.0078,25.25,0.0,0.0
2024-12-14 2:1:3.100,0.001,-0.0005,1.0039,25.06,0.0,0.0
2024-12-14 2:1:3.149,0.0,0.0005,1.0068,25.25,0.0,0.0
2024-12-14 2:1:3.159,-0.0005,0.0,1.0054,25.0,0.0,0.0
2024-12-14 2:1:3.169,-0.002,-0.0015,1.0059,24.87,0.0,0.0
2024-12-14 2:1:3.179,-0.001,0.0,1.0039,25.06,0.0,0.0
2024-12-14 2:1:3.200,-0.0005,0.002,1.0063,25.12,0.0,0.0
2024-12-14 2:1:3.210,0.0005,0.0024,1.0049,25.18,0.0,0.0
2024-12-14 2:1:3.220,-0.0029,0.0005,1.0059,25.12,0.0,0.0
2024-12-14 2:1:3.230,-0.0015,-0.0005,1.0078,25.25,0.0,0.0
2024-12-14 2:1:3.255,-0.0015,0.001,1.0073,25.12,0.0,0.0
2024-12-14 2:1:3.265,0.0,0.0,1.0078,24.87,0.0,0.0
2024-12-14 2:1:3.275,-0.001,0.0,1.0078,25.12,0.0,0.0
2024-12-14 2:1:3.299,0.002,0.0,1.0059,25.0,0.0,0.0
2024-12-14 2:1:3.309,-0.0005,0.001,1.0049,25.18,0.0,0.0
2024-12-14 2:1:3.319,0.0015,0.0,1.0059,25.25,0.0,0.0
2024-12-14 2:1:3.329,0.0015,0.0005,1.0107,25.06,0.0,0.0
2024-12-14 2:1:3.339,0.002,-0.0024,1.0068,25.18,0.0,0.0
2024-12-14 2:1:3.349,0.0015,-0.0034,1.0073,25.18,0.0,0.0
2024-12-14 2:1:3.359,0.001,0.0005,1.0044,24.87,0.0,0.0
2024-12-14 2:1:3.369,0.0,-0.001,1.0073,25.18,0.0,0.0
2024-12-14 2:1:3.355,0.001,0.0005,1.0083,25.18,0.0,0.0
2024-12-14 2:1:3.365,0.0005,-0.001,1.0059,25.18,0.0,0.0
2024-12-14 2:1:3.375,0.0,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:1:3.399,-0.0029,0.0039,1.0068,25.06,0.0,0.0
2024-12-14 2:1:3.409,0.0,0.0015,1.0098,25.12,0.0,0.0
2024-12-14 2:1:3.419,-0.001,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:1:3.429,-0.0015,0.001,1.0088,25.06,0.0,0.0
2024-12-14 2:1:3.450,0.0,-0.002,1.0093,25.12,0.0,0.0
2024-12-14 2:1:3.460,-0.001,-0.0024,1.0073,25.06,0.0,0.0
2024-12-14 2:1:3.470,0.0,-0.001,1.0054,25.25,0.0,0.0
2024-12-14 2:1:3.480,-0.0005,-0.001,1.0078,25.25,0.0,0.0
2024-12-14 2:1:3.490,0.001,0.0,1.0024,25.12,0.0,0.0
2024-12-14 2:1:3.500,0.0,0.0015,1.0034,25.37,0.0,0.0
2024-12-14 2:1:3.510,0.001,0.001,1.0059,25.06,0.0,0.0
2024-12-14 2:1:3.500,0.0005,-0.0005,1.0039,25.18,0.0,0.0
2024-12-14 2:1:3.510,-0.0005,0.0,1.0063,25.0,0.0,0.0
2024-12-14 2:1:3.520,0.0,0.0,1.0024,25.12,0.0,0.0
2024-12-14 2:1:3.530,-0.001,0.0,1.0078,25.12,0.0,0.0
2024-12-14 2:1:3.549,-0.001,0.0005,1.0078,25.06,0.0,0.0
2024-12-14 2:1:3.559,-0.001,0.0,1.0054,25.18,0.0,0.0
2024-12-14 2:1:3.569,-0.001,0.0,1.0044,25.12,0.0,0.0
2024-12-14 2:1:3.579,0.0005,0.0,1.0083,25.12,0.0,0.0
2024-12-14 2:1:3.589,0.0,-0.0005,1.0044,25.25,0.0,0.0
2024-12-14 2:1:3.599,0.0,-0.0005,1.0054,25.0,0.0,0.0
2024-12-14 2:1:3.609,-0.0015,0.0,1.0078,25.06,0.0,0.0
2024-12-14 2:1:3.600,0.0,0.002,1.0063,25.31,0.0,0.0
2024-12-14 2:1:3.610,0.001,-0.002,1.0034,25.06,0.0,0.0
2024-12-14 2:1:3.620,0.0015,0.0015,1.0024,25.12,0.0,0.0
2024-12-14 2:1:3.630,0.001,0.0005,1.0049,25.12,0.0,0.0
2024-12-14 2:1:3.649,0.0015,0.0005,1.0049,25.25,0.0,0.0
2024-12-14 2:1:3.659,0.0005,0.0015,1.0054,25.12,0.0,0.0
2024-12-14 2:1:3.669,0.0,0.001,1.002,25.12,0.0,0.0
2024-12-14 2:1:3.679,-0.0005,0.0,1.0078,25.18,0.0,0.0
2024-12-14 2:1:3.705,-0.001,0.0,1.0029,25.06,0.0,0.0
2024-12-14 2:1:3.715,-0.0015,0.0024,1.0098,25.06,0.0,0.0
2024-12-14 2:1:3.725,0.0005,0.0029,1.0044,24.87,0.0,0.0
2024-12-14 2:1:3.735,0.0,-0.0015,1.0083,25.06,0.0,0.0
2024-12-14 2:1:3.745,0.0,-0.001,1.002,25.12,0.0,0.0
2024-12-14 2:1:3.755,0.0005,0.0005,1.0068,25.25,0.0,0.0
2024-12-14 2:1:3.765,0.0,-0.0015,1.0054,25.12,0.0,0.0
2024-12-14 2:1:3.750,0.0,0.0,1.0054,25.12,0.0,0.0
2024-12-14 2:1:3.760,0.0,-0.0015,1.0059,25.18,0.0,0.0
2024-12-14 2:1:3.770,-0.002,-0.0005,1.0049,25.12,0.0,0.0
2024-12-14 2:1:3.780,0.0005,0.001,1.0029,25.25,0.0,0.0
2024-12-14 2:1:3.804,0.001,-0.0005,1.0049,25.06,0.0,0.0
2024-12-14 2:1:3.814,-0.001,0.002,1.0054,25.0,0.0,0.0
2024-12-14 2:1:3.824,-0.0005,0.0,1.0049,25.06,0.0,0.0
2024-12-14 2:1:3.850,-0.0024,0.0005,1.0073,24.87,0.0,0.0
2024-12-14 2:1:3.860,0.0005,0.001,1.0044,25.12,0.0,0.0
2024-12-14 2:1:3.870,-0.0015,0.0,1.0078,25.06,0.0,0.0
2024-12-14 2:1:3.880,-0.001,0.0,1.0059,25.06,0.0,0.0
2024-12-14 2:1:3.890,-0.0005,0.0005,1.0034,25.0,0.0,0.0
2024-12-14 2:1:3.900,0.0,0.0,1.0049,25.12,0.0,0.0
2024-12-14 2:1:3.910,-0.0005,-0.0005,1.0083,25.25,0.0,0.0
2024-12-14 2:1:3.920,-0.0024,-0.0024,1.0078,25.06,0.0,0.0
2024-12-14 2:1:3.904,0.0005,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:1:3.914,0.0,0.0,1.0063,25.06,0.0,0.0
2024-12-14 2:1:3.924,-0.0005,0.002,1.0054,25.18,0.0,0.0
2024-12-14 2:1:3.950,0.0015,-0.0015,1.0015,25.18,0.0,0.0
2024-12-14 2:1:3.960,0.002,0.002,1.0063,25.25,0.0,0.0
2024-12-14 2:1:3.970,0.0015,0.0,0.9995,24.87,0.0,0.0
2024-12-14 2:1:3.980,0.0024,-0.0024,1.0049,25.18,0.0,0.0
2024-12-14 2:1:4.0,0.001,0.002,1.0024,25.06,0.0,0.0
2024-12-14 2:1:4.10,0.0015,-0.0005,1.0034,25.12,0.0,0.0
2024-12-14 2:1:4.20,0.001,0.0,1.0034,25.12,0.0,0.0
2024-12-14 2:1:4.30,0.0,0.0024,1.0024,25.12,0.0,0.0
2024-12-14 2:1:4.40,-0.001,-0.0015,1.0054,25.06,0.0,0.0
2024-12-14 2:1:4.50,-0.001,0.0,1.0088,25.06,0.0,0.0
2024-12-14 2:1:4.60,-0.0034,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:1:4.49,-0.0015,0.0,1.0083,25.12,0.0,0.0
2024-12-14 2:1:4.59,-0.002,0.0024,1.0068,25.0,0.0,0.0
2024-12-14 2:1:4.69,-0.0015,0.0,1.0044,25.12,0.0,0.0
2024-12-14 2:1:4.79,-0.0015,0.0,1.0044,25.06,0.0,0.0
2024-12-14 2:1:4.89,0.0,0.0,1.0073,25.06,0.0,0.0
2024-12-14 2:1:4.99,0.001,0.0005,1.0059,25.06,0.0,0.0
2024-12-14 2:1:4.109,0.0005,-0.002,1.0093,25.06,0.0,0.0
2024-12-14 2:1:4.119,0.001,-0.0005,1.0015,25.06,0.0,0.0
2024-12-14 2:1:4.105,-0.001,0.0,1.0059,25.06,0.0,0.0
2024-12-14 2:1:4.115,0.0029,0.0,1.0059,25.18,0.0,0.0
2024-12-14 2:1:4.125,0.002,0.001,1.0063,25.12,0.0,0.0
2024-12-14 2:1:4.149,0.001,-0.0024,1.0054,25.25,0.0,0.0
2024-12-14 2:1:4.159,0.002,0.0,1.0034,25.12,0.0,0.0
2024-12-14 2:1:4.169,0.0,-0.0005,1.001,25.12,0.0,0.0
2024-12-14 2:1:4.179,0.0,0.0,1.0078,25.06,0.0,0.0
2024-12-14 2:1:4.200,0.0,0.0005,1.0078,25.18,0.0,0.0
2024-12-14 2:1:4.210,-0.002,-0.002,1.0049,25.12,0.0,0.0
2024-12-14 2:1:4.220,-0.0024,-0.002,1.0049,25.12,0.0,0.0
2024-12-14 2:1:4.230,0.0005,-0.0005,1.0083,25.25,0.0,0.0
2024-12-14 2:1:4.255,0.0,0.001,1.0068,25.06,0.0,0.0
2024-12-14 2:1:4.265,-0.0024,0.002,1.0098,25.12,0.0,0.0
2024-12-14 2:1:4.275,0.0,0.0015,1.0068,25.37,0.0,0.0
2024-12-14 2:1:4.285,0.001,0.0,1.0078,25.06,0.0,0.0
2024-12-14 2:1:4.295,0.0,-0.0029,1.0024,25.06,0.0,0.0
2024-12-14 2:1:4.305,-0.0005,0.001,1.0088,25.0,0.0,0.0
2024-12-14 2:1:4.315,0.0,0.0,1.0073,25.18,0.0,0.0
2024-12-14 2:1:4.299,0.0,-0.001,1.0054,25.18,0.0,0.0
2024-12-14 2:1:4.309,-0.0005,0.0005,1.0059,25.18,0.0,0.0
2024-12-14 2:1:4.319,-0.0015,-0.0015,1.0093,25.18,0.0,0.0
2024-12-14 2:1:4.329,0.0024,0.0,1.0054,25.18,0.0,0.0
2024-12-14 2:1:4.355,0.001,0.0029,1.0078,25.06,0.0,0.0
2024-12-14 2:1:4.365,0.0,0.002,1.0054,25.12,0.0,0.0
2024-12-14 2:1:4.375,-0.0005,-0.001,1.0073,25.12,0.0,0.0
2024-12-14 2:1:4.385,0.0024,-0.0005,1.0034,25.06,0.0,0.0
2024-12-14 2:1:4.404,0.0015,0.0,1.0068,25.25,0.0,0.0
2024-12-14 2:1:4.414,-0.001,0.001,1.0073,25.12,0.0,0.0
2024-12-14 2:1:4.424,0.0005,-0.002,1.0063,25.25,0.0,0.0
2024-12-14 2:1:4.434,0.0005,0.0,1.0068,25.37,0.0,0.0
2024-12-14 2:1:4.444,0.0029,-0.001,1.0054,25.06,0.0,0.0
2024-12-14 2:1:4.454,0.0,0.0,1.0063,25.18,0.0,0.0
2024-12-14 2:1:4.464,0.0,-0.0005,1.0044,25.12,0.0,0.0
2024-12-14 2:1:4.455,0.0005,-0.001,1.0029,25.06,0.0,0.0
2024-12-14 2:1:4.465,0.0005,0.001,1.0039,25.12,0.0,0.0
2024-12-14 2:1:4.475,-0.001,-0.0005,1.0073,25.06,0.0,0.0
2024-12-14 2:1:4.485,-0.001,0.0,1.0068,25.25,0.0,0.0
2024-12-14 2:1:4.505,0.0,0.002,1.0059,25.37,0.0,0.0
2024-12-14 2:1:4.515,-0.001,0.002,1.0063,25.25,0.0,0.0
2024-12-14 2:1:4.525,0.0024,0.002,1.0068,25.18,0.0,0.0
2024-12-14 2:1:4.535,-0.001,0.0,1.0068,24.87,0.0,0.0
2024-12-14 2:1:4.545,-0.0024,-0.001,1.0068,25.12,0.0,0.0
2024-12-14 2:1:4.555,0.0,0.002,1.0034,25.31,0.0,0.0
2024-12-14 2:1:4.565,0.0,0.0015,1.0068,25.06,0.0,0.0
2024-12-14 2:1:4.554,-0.002,-0.0015,1.0088,25.06,0.0,0.0
2024-12-14 2:1:4.564,0.0,0.001,1.0054,25.06,0.0,0.0
2024-12-14 2:1:4.574,-0.0015,0.0,1.0029,25.12,0.0,0.0
2024-12-14 2:1:4.584,0.0,0.0,1.0063,25.0,0.0,0.0
2024-12-14 2:1:4.605,0.0005,-0.0015,1.0024,25.12,0.0,0.0
2024-12-14 2:1:4.615,0.001,-0.0015,1.0059,25.06,0.0,0.0
2024-12-14 2:1:4.625,0.001,-0.001,1.0068,25.12,0.0,0.0
2024-12-14 2:1:4.649,0.0,-0.0005,1.0039,25.06,0.0,0.0
2024-12-14 2:1:4.659,0.0,-0.001,1.0068,25.25,0.0,0.0
2024-12-14 2:1:4.669,0.002,-0.0005,1.0049,25.25,0.0,0.0
2024-12-14 2:1:4.679,0.0,-0.0015,1.0044,25.18,0.0,0.0
2024-12-14 2:1:4.689,0.002,0.001,1.0073,25.18,0.0,0.0
2024-12-14 2:1:4.699,0.001,0.0029,1.0034,25.06,0.0,0.0
2024-12-14 2:1:4.709,-0.0015,0.002,1.0098,25.06,0.0,0.0
2024-12-14 2:1:4.719,-0.0015,0.001,1.0015,25.12,0.0,0.0
2024-12-14 2:1:4.705,-0.0024,0.0015,1.0073,25.25,0.0,0.0
2024-12-14 2:1:4.715,0.0,0.0,1.0073,25.06,0.0,0.0
2024-12-14 2:1:4.725,-0.0005,0.0,1.0088,25.18,0.0,0.0
2024-12-14 2:1:4.750,0.0005,0.0,1.0068,25.12,0.0,0.0
2024-12-14 2:1:4.760,0.001,0.0005,1.0068,25.12,0.0,0.0
2024-12-14 2:1:4.770,0.0,0.0,1.0054,25.12,0.0,0.0
2024-12-14 2:1:4.780,-0.001,0.0005,1.0054,25.18,0.0,0.0
2024-12-14 2:1:4.804,0.0,-0.001,1.0054,25.25,0.0,0.0
2024-12-14 2:1:4.814,0.002,-0.0005,1.0054,25.18,0.0,0.0
2024-12-14 2:1:4.824,0.002,0.001,1.0039,25.12,0.0,0.0
2024-12-14 2:1:4.834,0.0,0.0,1.0039,25.18,0.0,0.0
2024-12-14 2:1:4.844,0.0005,0.0,1.0044,25.06,0.0,0.0
2024-12-14 2:1:4.854,0.0005,-0.0015,1.0054,25.06,0.0,0.0
2024-12-14 2:1:4.864,0.0015,0.002,1.0073,25.18,0.0,0.0
2024-12-14 2:1:4.850,0.0,0.0,1.0039,25.12,0.0,0.0
2024-12-14 2:1:4.860,-0.001,0.0,1.0039,25.12,0.0,0.0
2024-12-14 2:1:4.870,-0.002,0.0,1.0068,25.12,0.0,0.0
2024-12-14 2:1:4.880,-0.001,0.0,1.0044,25.06,0.0,0.0
2024-12-14 2:1:4.904,-0.001,0.001,1.0088,25.06,0.0,0.0
2024-12-14 2:1:4.914,0.0,0.0029,1.0093,25.25,0.0,0.0
2024-12-14 2:1:4.924,0.0,0.0015,1.0049,25.18,0.0,0.0
2024-12-14 2:1:4.934,-0.001,-0.0034,1.0034,25.06,0.0,0.0
2024-12-14 2:1:4.955,0.0005,-0.001,1.0073,25.18,0.0,0.0
2024-12-14 2:1:4.965,0.0005,0.0,1.0093,25.25,0.0,0.0
2024-12-14 2:1:4.975,0.0,0.0015,1.0063,25.18,0.0,0.0
2024-12-14 2:1:4.985,-0.0005,0.0005,1.0044,25.12,0.0,0.0
2024-12-14 2:1:4.995,0.0,-0.0015,1.0098,25.12,0.0,0.0
2024-12-14 2:1:5.5,0.002,0.0,1.0054,25.06,0.0,0.0
2024-12-14 2:1:5.15,0.0005,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:1:5.5,0.0,-0.0005,1.0073,25.31,0.0,0.0
2024-12-14 2:1:5.15,0.001,0.0005,1.0054,25.12,0.0,0.0
2024-12-14 2:1:5.25,0.0024,0.0,1.0078,25.18,0.0,0.0
2024-12-14 2:1:5.35,0.0,0.0,1.0049,25.06,0.0,0.0
2024-12-14 2:1:5.54,0.0,-0.0015,1.0068,25.0,0.0,0.0
2024-12-14 2:1:5.64,-0.001,0.0,1.0063,25.12,0.0,0.0
2024-12-14 2:1:5.74,0.0015,-0.0015,1.0039,25.18,0.0,0.0
2024-12-14 2:1:5.84,-0.0015,-0.001,1.0054,25.0,0.0,0.0
2024-12-14 2:1:5.94,-0.0005,0.0005,1.0054,25.06,0.0,0.0
2024-12-14 2:1:5.104,0.0005,0.0,1.0024,25.12,0.0,0.0
2024-12-14 2:1:5.114,-0.0005,0.0015,1.0083,25.06,0.0,0.0
2024-12-14 2:1:5.124,0.0,-0.0024,1.0029,25.12,0.0,0.0
2024-12-14 2:1:5.134,0.0,0.0,1.0024,25.06,0.0,0.0
2024-12-14 2:1:5.144,-0.0005,0.0,1.0068,25.06,0.0,0.0
2024-12-14 2:1:5.154,-0.0005,-0.0005,1.0068,25.06,0.0,0.0
2024-12-14 2:1:5.105,0.001,0.0,1.0054,25.0,0.0,0.0
2024-12-14 2:1:5.115,0.0005,0.0,1.0078,25.31,0.0,0.0
2024-12-14 2:1:5.125,-0.001,0.0029,1.0083,25.06,0.0,0.0
2024-12-14 2:1:5.149,-0.002,0.0,1.0054,25.18,0.0,0.0
2024-12-14 2:1:5.159,0.001,0.001,1.0044,25.12,0.0,0.0
2024-12-14 2:1:5.169,-0.001,0.0015,1.0083,25.31,0.0,0.0
2024-12-14 2:1:5.179,0.002,0.001,1.0049,25.25,0.0,0.0
2024-12-14 2:1:5.189,0.0005,-0.0005,1.0054,25.06,0.0,0.0
2024-12-14 2:1:5.199,0.001,-0.0034,1.0044,25.12,0.0,0.0
2024-12-14 2:1:5.209,0.0015,-0.0015,1.0063,25.18,0.0,0.0
2024-12-14 2:1:5.219,-0.002,0.001,1.0044,25.06,0.0,0.0
2024-12-14 2:1:5.205,0.0,-0.0005,1.0088,25.12,0.0,0.0
2024-12-14 2:1:5.215,-0.0005,0.0034,1.0039,25.12,0.0,0.0
2024-12-14 2:1:5.225,-0.001,0.0005,1.0054,25.12,0.0,0.0
2024-12-14 2:1:5.250,-0.0015,0.002,1.0068,25.06,0.0,0.0
2024-12-14 2:1:5.260,0.0,0.0005,1.0054,25.12,0.0,0.0
2024-12-14 2:1:5.270,0.0005,0.0,1.0078,25.25,0.0,0.0
2024-12-14 2:1:5.280,0.0,0.0005,1.0059,25.06,0.0,0.0
2024-12-14 2:1:5.304,-0.001,-0.0024,1.0049,25.06,0.0,0.0
2024-12-14 2:1:5.314,-0.0029,0.0015,1.0039,25.31,0.0,0.0
2024-12-14 2:1:5.324,-0.0015,0.002,1.0078,25.25,0.0,0.0
2024-12-14 2:1:5.334,-0.0005,-0.0029,1.0068,25.06,0.0,0.0
2024-12-14 2:1:5.344,0.0034,-0.001,1.0034,25.25,0.0,0.0
2024-12-14 2:1:5.354,0.0024,-0.0015,1.0059,25.12,0.0,0.0
2024-12-14 2:1:5.364,0.0029,-0.0029,1.0029,25.12,0.0,0.0
2024-12-14 2:1:5.350,0.0034,0.0,1.0054,25.12,0.0,0.0
2024-12-14 2:1:5.360,0.0005,-0.0044,1.0034,25.18,0.0,0.0
2024-12-14 2:1:5.370,0.001,0.0005,1.0054,25.06,0.0,0.0
2024-12-14 2:1:5.380,0.0015,0.0005,1.0044,25.18,0.0,0.0
2024-12-14 2:1:5.404,0.0005,0.0,1.002,25.12,0.0,0.0
2024-12-14 2:1:5.414,0.001,-0.001,1.0083,25.06,0.0,0.0
2024-12-14 2:1:5.424,0.0005,-0.0015,1.0063,25.25,0.0,0.0
2024-12-14 2:1:5.434,0.0005,0.0,1.0083,25.31,0.0,0.0
2024-12-14 2:1:5.444,0.0015,0.0,1.0059,25.12,0.0,0.0
2024-12-14 2:1:5.454,0.0,0.0005,1.0034,25.25,0.0,0.0
2024-12-14 2:1:5.464,-0.002,0.0029,1.0039,25.25,0.0,0.0
2024-12-14 2:1:5.450,-0.0039,0.0024,1.0039,25.06,0.0,0.0
2024-12-14 2:1:5.460,-0.001,0.001,1.0103,25.12,0.0,0.0
2024-12-14 2:1:5.470,-0.0005,-0.0005,1.0029,25.12,0.0,0.0
2024-12-14 2:1:5.480,-0.0005,-0.0005,1.0044,25.12,0.0,0.0
2024-12-14 2:1:5.505,0.0005,-0.001,1.0024,25.12,0.0,0.0
2024-12-14 2:1:5.515,0.002,-0.0029,1.0068,25.12,0.0,0.0
2024-12-14 2:1:5.525,0.0034,0.0005,1.0044,25.06,0.0,0.0
2024-12-14 2:1:5.535,0.001,0.001,1.0059,25.18,0.0,0.0
2024-12-14 2:1:5.554,0.0005,-0.0005,1.0068,25.25,0.0,0.0
2024-12-14 2:1:5.564,0.0005,0.0005,1.0068,25.06,0.0,0.0
2024-12-14 2:1:5.574,0.001,0.0024,1.0024,25.12,0.0,0.0
2024-12-14 2:1:5.584,0.0,0.0,1.0059,25.25,0.0,0.0
2024-12-14 2:1:5.594,-0.0015,0.0,1.0073,24.87,0.0,0.0
2024-12-14 2:1:5.604,-0.001,0.0015,1.0049,25.12,0.0,0.0
2024-12-14 2:1:5.614,0.0,0.0005,1.0054,25.06,0.0,0.0
2024-12-14 2:1:5.605,-0.0024,0.0,1.0049,25.31,0.0,0.0
2024-12-14 2:1:5.615,-0.001,0.0,1.0039,25.06,0.0,0.0
2024-12-14 2:1:5.625,-0.002,0.002,1.0073,25.06,0.0,0.0
2024-12-14 2:1:5.635,-0.0015,-0.0005,1.0068,25.12,0.0,0.0
2024-12-14 2:1:5.654,0.001,-0.0024,1.0054,25.12,0.0,0.0
2024-12-14 2:1:5.664,0.001,0.0,1.0068,25.06,0.0,0.0
2024-12-14 2:1:5.674,0.0005,0.0005,1.0049,25.25,0.0,0.0
2024-12-14 2:1:5.700,0.0,-0.0029,1.0073,25.06,0.0,0.0
2024-12-14 2:1:5.710,0.001,0.0,1.0059,25.06,0.0,0.0
