Chiptime,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular_velocity_X (dps),Angular_velocity_Y (dps),Angular_velocity_Z (dps),Temperature (°C),Longitude,Latitude,Record Time
2076-28-187 8:0:4.885,0.001,0.0,-0.0664,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:04.511
2076-28-187 8:0:4.910,0.0024,0.0,-0.0669,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:04.522
2076-28-187 8:0:4.920,0.0015,-0.001,-0.0649,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:04.531
2076-28-187 8:0:4.930,0.0015,-0.0005,-0.0669,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:04.541
2076-28-187 8:0:4.940,0.0024,-0.002,-0.0664,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:04.551
2076-28-187 8:0:4.950,0.0,0.001,-0.0679,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:04.561
2076-28-187 8:0:4.960,0.0024,-0.001,-0.0688,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:04.570
2076-28-187 8:0:4.970,0.0024,-0.001,-0.0679,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:04.580
2076-28-187 8:0:4.980,0.002,-0.0005,-0.0659,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:04.591
2076-28-187 8:0:4.965,0.0029,0.0,-0.0664,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:04.601
2076-28-187 8:0:4.975,0.0024,0.001,-0.0669,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:04.610
2076-28-187 8:0:4.985,0.0,-0.0024,-0.0679,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:04.620
2076-28-187 8:0:4.995,0.0015,0.0005,-0.0659,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:04.630
2076-28-187 8:0:5.5,0.001,-0.0005,-0.0674,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:04.640
2076-28-187 8:0:5.15,0.001,-0.0005,-0.0693,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:04.650
2076-28-187 8:0:5.25,0.0015,0.0005,-0.0713,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:04.660
2076-28-187 8:0:5.9,0.0,-0.001,-0.0664,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:04.672
2076-28-187 8:0:5.19,0.0015,0.0005,-0.0659,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:04.680
2076-28-187 8:0:5.29,0.0005,-0.0015,-0.0684,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:04.690
2076-28-187 8:0:5.39,-0.0005,0.001,-0.0659,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:04.700
2076-28-187 8:0:5.64,0.001,-0.001,-0.0645,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:04.710
2076-28-187 8:0:5.74,0.002,-0.001,-0.0684,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:04.720
2076-28-187 8:0:5.84,0.0015,-0.001,-0.0693,0.0,0.0,0.0,24.55,0.0,0.0,2025-02-07 17:03:04.730
2076-28-187 8:0:5.110,0.0034,-0.002,-0.0698,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:04.742
2076-28-187 8:0:5.120,0.0,0.0,-0.0664,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:04.750
2076-28-187 8:0:5.130,0.002,-0.001,-0.0723,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:04.760
2076-28-187 8:0:5.140,0.002,-0.001,-0.0669,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:04.770
2076-28-187 8:0:5.160,0.0005,-0.0005,-0.0659,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:04.781
2076-28-187 8:0:5.170,0.0,-0.001,-0.0693,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:04.790
2076-28-187 8:0:5.180,0.0,-0.002,-0.0679,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:04.799
2076-28-187 8:0:5.190,0.002,-0.0024,-0.0645,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:04.809
2076-28-187 8:0:5.200,0.002,0.002,-0.064,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:04.819
2076-28-187 8:0:5.210,0.0029,-0.001,-0.0669,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:04.829
2076-28-187 8:0:5.220,0.0005,-0.002,-0.0679,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:04.839
2076-28-187 8:0:5.209,0.001,-0.0015,-0.0659,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:04.851
2076-28-187 8:0:5.219,0.0015,-0.0015,-0.0674,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:04.859
2076-28-187 8:0:5.229,0.0024,0.0015,-0.0645,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:04.869
2076-28-187 8:0:5.239,0.0015,-0.001,-0.0654,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:04.879
2076-28-187 8:0:5.259,0.002,0.0015,-0.0654,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:04.891
2076-28-187 8:0:5.269,0.0024,0.0005,-0.0664,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:04.899
2076-28-187 8:0:5.279,0.0015,0.0024,-0.0693,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:04.909
2076-28-187 8:0:5.289,-0.0005,0.001,-0.0649,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:04.919
2076-28-187 8:0:5.314,0.002,0.0,-0.0703,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:04.929
2076-28-187 8:0:5.324,0.0015,-0.0005,-0.064,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:04.939
2076-28-187 8:0:5.334,0.0,0.0,-0.0659,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:04.949
2076-28-187 8:0:5.344,0.002,-0.0015,-0.0645,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:04.959
2076-28-187 8:0:5.354,0.0015,-0.001,-0.0664,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:04.969
2076-28-187 8:0:5.364,0.002,-0.002,-0.0664,0.0,0.0,0.0,24.43,0.0,0.0,2025-02-07 17:03:04.979
2076-28-187 8:0:5.374,0.0015,0.0,-0.064,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:04.989
2076-28-187 8:0:5.360,0.002,0.0,-0.0664,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.000
2076-28-187 8:0:5.370,0.0,-0.001,-0.062,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.009
2076-28-187 8:0:5.380,0.002,-0.0005,-0.0645,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.018
2076-28-187 8:0:5.390,-0.0005,-0.0005,-0.0659,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.029
2076-28-187 8:0:5.415,0.002,-0.0039,-0.0649,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.039
2076-28-187 8:0:5.425,0.0024,-0.0005,-0.0635,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.048
2076-28-187 8:0:5.435,0.001,0.0015,-0.0664,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.058
2076-28-187 8:0:5.445,0.0005,-0.0015,-0.0684,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.068
2076-28-187 8:0:5.455,-0.0005,-0.0024,-0.0684,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.078
2076-28-187 8:0:5.465,0.0015,0.0,-0.0649,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.088
2076-28-187 8:0:5.475,0.002,0.0,-0.0635,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.098
2076-28-187 8:0:5.459,0.001,-0.002,-0.0664,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.110
2076-28-187 8:0:5.469,0.002,-0.0015,-0.0693,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.118
2076-28-187 8:0:5.479,0.0034,0.0,-0.063,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.128
2076-28-187 8:0:5.489,0.001,0.0,-0.0659,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.138
2076-28-187 8:0:5.514,0.0015,-0.0005,-0.0684,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.148
2076-28-187 8:0:5.524,0.0005,-0.0015,-0.0659,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.158
2076-28-187 8:0:5.534,0.0005,-0.0005,-0.064,0.0,0.0,0.0,24.43,0.0,0.0,2025-02-07 17:03:05.168
2076-28-187 8:0:5.544,0.0015,-0.0005,-0.064,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.178
2076-28-187 8:0:5.564,0.002,-0.0015,-0.0649,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.188
2076-28-187 8:0:5.574,0.001,-0.0015,-0.0645,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.198
2076-28-187 8:0:5.584,0.0039,-0.001,-0.0674,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.208
2076-28-187 8:0:5.594,0.002,0.0,-0.0649,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.218
2076-28-187 8:0:5.604,0.0,-0.001,-0.0645,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.228
2076-28-187 8:0:5.614,0.0015,-0.001,-0.0664,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.238
2076-28-187 8:0:5.624,0.0,0.0005,-0.0703,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:05.248
2076-28-187 8:0:5.615,0.0005,0.001,-0.062,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.258
2076-28-187 8:0:5.625,0.0,0.0,-0.0654,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.267
2076-28-187 8:0:5.635,0.001,0.0,-0.0659,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.277
2076-28-187 8:0:5.645,0.001,-0.0005,-0.0674,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.288
2076-28-187 8:0:5.665,0.0005,-0.002,-0.0659,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.298
2076-28-187 8:0:5.675,0.001,-0.001,-0.0664,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.307
2076-28-187 8:0:5.685,0.0039,-0.0015,-0.0649,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.317
2076-28-187 8:0:5.710,0.001,-0.001,-0.0645,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.329
2076-28-187 8:0:5.720,0.001,-0.001,-0.0669,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.337
2076-28-187 8:0:5.730,0.0,-0.0005,-0.0645,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.347
2076-28-187 8:0:5.740,-0.0005,-0.0015,-0.0679,0.0,0.0,0.0,24.55,0.0,0.0,2025-02-07 17:03:05.357
2076-28-187 8:0:5.750,0.0015,-0.001,-0.0654,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.367
2076-28-187 8:0:5.760,0.0,-0.002,-0.0659,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.377
2076-28-187 8:0:5.770,0.0015,-0.0005,-0.0684,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.387
2076-28-187 8:0:5.780,0.0015,-0.0005,-0.0654,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.397
2076-28-187 8:0:5.764,0.0024,-0.0029,-0.0674,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.407
2076-28-187 8:0:5.774,0.0,-0.0005,-0.064,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.417
2076-28-187 8:0:5.784,0.002,-0.0029,-0.0669,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.427
2076-28-187 8:0:5.809,0.002,-0.001,-0.064,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.438
2076-28-187 8:0:5.819,0.002,-0.002,-0.0659,0.0,0.0,0.0,24.62,0.0,0.0,2025-02-07 17:03:05.447
2076-28-187 8:0:5.829,0.0024,0.0,-0.0649,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.457
2076-28-187 8:0:5.839,0.0,-0.0005,-0.0659,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.467
2076-28-187 8:0:5.865,0.0015,-0.002,-0.064,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.477
2076-28-187 8:0:5.875,0.0,0.0,-0.0659,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.487
2076-28-187 8:0:5.885,0.001,-0.0015,-0.0669,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.496
2076-28-187 8:0:5.895,0.0015,0.0,-0.0645,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.506
2076-28-187 8:0:5.905,0.002,-0.001,-0.0664,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.516
2076-28-187 8:0:5.915,0.002,0.0,-0.0645,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.526
2076-28-187 8:0:5.925,0.001,-0.001,-0.0654,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.536
2076-28-187 8:0:5.910,0.0,-0.0015,-0.0659,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.548
2076-28-187 8:0:5.920,0.0,0.0,-0.0649,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.556
2076-28-187 8:0:5.930,-0.0005,-0.001,-0.064,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.566
2076-28-187 8:0:5.940,0.0015,-0.0015,-0.0649,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.576
2076-28-187 8:0:5.965,0.0005,-0.0005,-0.063,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.587
2076-28-187 8:0:5.975,0.002,-0.0015,-0.0645,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.596
2076-28-187 8:0:5.985,0.0,-0.002,-0.0679,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.606
2076-28-187 8:0:5.995,0.001,-0.0005,-0.0659,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.616
2076-28-187 8:0:6.5,0.0005,-0.0005,-0.0679,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.626
2076-28-187 8:0:6.15,0.0,0.001,-0.0669,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.636
2076-28-187 8:0:6.25,0.0005,-0.001,-0.0649,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.646
2076-28-187 8:0:6.35,0.0,-0.002,-0.0654,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.656
2076-28-187 8:0:6.45,0.0,0.0,-0.0659,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.666
2076-28-187 8:0:6.55,0.0,0.0,-0.0684,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.675
2076-28-187 8:0:6.65,0.0015,0.0,-0.0674,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.686
2076-28-187 8:0:6.14,0.0024,-0.0015,-0.0659,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.696
2076-28-187 8:0:6.24,0.002,-0.0024,-0.0669,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.705
2076-28-187 8:0:6.34,0.0015,-0.0024,-0.0669,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.715
2076-28-187 8:0:6.44,0.0029,-0.0015,-0.064,0.0,0.0,0.0,24.43,0.0,0.0,2025-02-07 17:03:05.726
2076-28-187 8:0:6.64,0.0015,0.0,-0.0654,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.736
2076-28-187 8:0:6.74,0.0,0.0,-0.0654,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.745
2076-28-187 8:0:6.84,0.0005,0.0005,-0.064,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.755
2076-28-187 8:0:6.94,0.0024,0.0,-0.0664,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.765
2076-28-187 8:0:6.104,0.0005,-0.0029,-0.0659,0.0,0.0,0.0,24.43,0.0,0.0,2025-02-07 17:03:05.775
2076-28-187 8:0:6.114,0.0,-0.0015,-0.0669,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.785
2076-28-187 8:0:6.124,0.0005,-0.001,-0.063,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.795
2076-28-187 8:0:6.115,0.001,0.0005,-0.0649,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.805
2076-28-187 8:0:6.125,0.001,0.0,-0.0659,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.815
2076-28-187 8:0:6.135,0.0,-0.0029,-0.0674,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.825
2076-28-187 8:0:6.145,0.001,0.0,-0.0688,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.835
2076-28-187 8:0:6.165,0.0,-0.0005,-0.0625,0.0,0.0,0.0,24.43,0.0,0.0,2025-02-07 17:03:05.845
2076-28-187 8:0:6.175,0.002,0.0005,-0.0669,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.855
2076-28-187 8:0:6.185,0.0,-0.0005,-0.0645,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.865
2076-28-187 8:0:6.209,-0.0005,-0.001,-0.0625,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.876
2076-28-187 8:0:6.219,0.0029,-0.0015,-0.0664,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.885
2076-28-187 8:0:6.229,0.0034,0.0005,-0.0664,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.895
2076-28-187 8:0:6.239,0.002,-0.001,-0.0659,0.0,0.0,0.0,24.55,0.0,0.0,2025-02-07 17:03:05.905
2076-28-187 8:0:6.249,0.001,-0.0029,-0.0654,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.915
2076-28-187 8:0:6.259,0.0005,-0.001,-0.0654,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.924
2076-28-187 8:0:6.269,0.001,-0.0005,-0.0654,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:05.934
2076-28-187 8:0:6.279,0.001,-0.002,-0.0674,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.945
2076-28-187 8:0:6.264,0.0015,0.0,-0.0679,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.955
2076-28-187 8:0:6.274,0.0024,-0.0005,-0.0669,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:05.964
2076-28-187 8:0:6.284,0.0,-0.0005,-0.0659,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.974
2076-28-187 8:0:6.309,0.0005,0.001,-0.0669,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:05.986
2076-28-187 8:0:6.319,0.0,0.0015,-0.0659,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:05.994
2076-28-187 8:0:6.329,0.0,-0.0015,-0.0684,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:06.004
2076-28-187 8:0:6.339,0.0005,-0.0015,-0.0659,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.014
2076-28-187 8:0:6.360,0.0024,0.0,-0.0659,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:06.026
2076-28-187 8:0:6.370,0.0029,-0.0005,-0.0684,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:06.034
2076-28-187 8:0:6.380,-0.0005,-0.0005,-0.0659,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.044
2076-28-187 8:0:6.390,0.0005,-0.0015,-0.0674,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:06.054
2076-28-187 8:0:6.400,0.001,-0.0024,-0.0659,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:06.064
2076-28-187 8:0:6.410,0.0024,-0.0015,-0.0645,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.074
2076-28-187 8:0:6.420,0.0,0.0,-0.0698,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:06.084
2076-28-187 8:0:6.410,0.0015,-0.0034,-0.063,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:06.095
2076-28-187 8:0:6.420,0.0005,-0.002,-0.0649,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.104
2076-28-187 8:0:6.430,0.0039,0.0,-0.0674,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:06.114
2076-28-187 8:0:6.440,0.0,-0.002,-0.0654,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.124
2076-28-187 8:0:6.459,0.002,-0.002,-0.0645,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:06.135
2076-28-187 8:0:6.469,0.0024,-0.0005,-0.062,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:06.143
2076-28-187 8:0:6.479,0.0,-0.0005,-0.0649,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:06.154
2076-28-187 8:0:6.489,0.0015,-0.0005,-0.0649,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:06.163
2076-28-187 8:0:6.499,0.0015,0.0,-0.0635,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:06.173
2076-28-187 8:0:6.509,0.0024,-0.001,-0.0649,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:06.183
2076-28-187 8:0:6.519,0.0024,-0.001,-0.0674,0.0,0.0,0.0,24.43,0.0,0.0,2025-02-07 17:03:06.193
2076-28-187 8:0:6.509,0.0015,-0.0029,-0.0674,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.205
2076-28-187 8:0:6.519,0.0005,-0.002,-0.0635,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:06.213
2076-28-187 8:0:6.529,0.002,-0.001,-0.0669,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:06.223
2076-28-187 8:0:6.539,0.0015,-0.0005,-0.0659,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.233
2076-28-187 8:0:6.559,0.0,0.0005,-0.064,0.0,0.0,0.0,24.43,0.0,0.0,2025-02-07 17:03:06.245
2076-28-187 8:0:6.569,0.0024,-0.0005,-0.0664,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:06.253
2076-28-187 8:0:6.579,0.0034,-0.001,-0.0674,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:06.263
2076-28-187 8:0:6.589,0.0,-0.0034,-0.064,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.273
2076-28-187 8:0:6.615,-0.001,-0.001,-0.0669,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:06.283
2076-28-187 8:0:6.625,0.0005,-0.002,-0.0654,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:06.293
2076-28-187 8:0:6.635,0.001,-0.0005,-0.0674,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.303
2076-28-187 8:0:6.645,0.002,-0.001,-0.0645,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:06.313
2076-28-187 8:0:6.655,0.001,0.001,-0.0664,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:06.323
2076-28-187 8:0:6.665,0.001,-0.002,-0.0659,0.0,0.0,0.0,24.43,0.0,0.0,2025-02-07 17:03:06.333
2076-28-187 8:0:6.675,0.0005,-0.001,-0.0649,0.0,0.0,0.0,24.55,0.0,0.0,2025-02-07 17:03:06.343
2076-28-187 8:0:6.660,0.001,-0.0005,-0.0679,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.354
2076-28-187 8:0:6.670,0.002,-0.0029,-0.0674,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:06.363
2076-28-187 8:0:6.680,0.0029,-0.002,-0.0669,0.0,0.0,0.0,24.43,0.0,0.0,2025-02-07 17:03:06.372
2076-28-187 8:0:6.690,0.0,-0.001,-0.0688,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.383
2076-28-187 8:0:6.715,0.002,-0.0029,-0.0654,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:06.393
2076-28-187 8:0:6.725,0.0029,-0.001,-0.064,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:06.402
2076-28-187 8:0:6.735,0.0015,0.0005,-0.0635,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.412
2076-28-187 8:0:6.759,0.002,0.0,-0.0679,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.424
2076-28-187 8:0:6.769,0.0005,0.001,-0.0674,0.0,0.0,0.0,24.24,0.0,0.0,2025-02-07 17:03:06.432
2076-28-187 8:0:6.779,0.0,-0.0005,-0.0645,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:06.442
2076-28-187 8:0:6.789,0.002,-0.001,-0.0679,0.0,0.0,0.0,24.11,0.0,0.0,2025-02-07 17:03:06.452
2076-28-187 8:0:6.799,0.0005,0.001,-0.064,0.0,0.0,0.0,24.3,0.0,0.0,2025-02-07 17:03:06.462
2076-28-187 8:0:6.809,-0.0005,0.001,-0.0659,0.0,0.0,0.0,24.36,0.0,0.0,2025-02-07 17:03:06.472
2076-28-187 8:0:6.819,0.0,0.0,-0.0615,0.0,0.0,0.0,24.17,0.0,0.0,2025-02-07 17:03:06.482
