Time,X,Y,Z,Magnitude,Filtered Magnitude
4.28,0.82864,-2.6808,-0.25872,2.817848,3.098583
4.289,0.92712,-2.6123,-0.19837,2.779031,3.04232
4.299,1.0297,-2.5468,-0.13982,2.75064,2.98667
4.308,1.1266,-2.4859,-0.09172,2.730813,2.932982
4.317,1.2133,-2.4302,-0.06326,2.716978,2.882857
4.327,1.2962,-2.3746,-0.04408,2.705698,2.837669
4.336,1.3757,-2.3304,-0.025,2.706278,2.800241
4.345,1.4609,-2.2992,-0.00592,2.724075,2.772748
4.355,1.5573,-2.2783,0.01812,2.75974,2.755899
4.364,1.6555,-2.2702,0.04064,2.810007,2.750111
4.373,1.7615,-2.2724,0.06385,2.875893,2.755915
4.382,1.8704,-2.28,0.09024,2.950413,2.773054
4.391,1.9735,-2.289,0.11955,3.024651,2.800455
4.401,2.0648,-2.2989,0.14832,3.093596,2.836733
4.41,2.1424,-2.3074,0.17098,3.153285,2.880364
4.419,2.2029,-2.3154,0.18873,3.201478,2.929942
4.428,2.2422,-2.3222,0.19959,3.234178,2.982732
4.437,2.2665,-2.3268,0.20388,3.254626,3.035787
4.447,2.2751,-2.3273,0.20237,3.260883,3.085901
4.456,2.2731,-2.3247,0.19675,3.257288,3.130629
4.465,2.2649,-2.3202,0.18802,3.247838,3.167824
4.474,2.2497,-2.3126,0.17368,3.231011,3.195884
4.484,2.227,-2.303,0.15727,3.207502,3.214169
4.493,2.1994,-2.2911,0.13728,3.178891,3.222698
4.502,2.1647,-2.2765,0.11231,3.143405,3.22171
4.511,2.1259,-2.2566,0.07733,3.101238,3.211686
4.52,2.0832,-2.2316,0.02947,3.052971,3.193565
4.53,2.0339,-2.1989,-0.0264,2.995431,3.167646
4.539,1.9836,-2.1564,-0.08584,2.931228,3.13468
4.548,1.932,-2.1023,-0.15188,2.859258,3.094877
4.558,1.8787,-2.0422,-0.22665,2.784145,3.048508
4.567,1.8284,-1.9816,-0.29784,2.712654,2.996672
4.576,1.7932,-1.9338,-0.35722,2.661345,2.942056
4.586,1.7841,-1.9041,-0.40001,2.639814,2.888149
4.595,1.7988,-1.8899,-0.43215,2.644647,2.838273
4.604,1.8347,-1.8862,-0.45615,2.670571,2.795206
4.614,1.8876,-1.8898,-0.46966,2.712003,2.76111
4.623,1.9434,-1.8961,-0.47723,2.756764,2.737243
4.632,1.9979,-1.9021,-0.48237,2.800405,2.724161
4.641,2.0515,-1.9078,-0.48389,2.842974,2.722532
4.651,2.1067,-1.9153,-0.48345,2.887955,2.732913
4.66,2.1643,-1.9275,-0.48173,2.937944,2.755442
4.669,2.2259,-1.9441,-0.47811,2.993784,2.788686
4.679,2.2877,-1.9645,-0.47135,3.052049,2.82991
4.688,2.3448,-1.9836,-0.4636,3.106072,2.876052
4.697,2.3924,-2.0004,-0.4561,3.151699,2.924165
4.707,2.4358,-2.0157,-0.44634,3.193022,2.972267
4.716,2.4833,-2.0322,-0.43232,3.237826,3.020373
4.725,2.5358,-2.0477,-0.41325,3.285443,3.068877
4.735,2.5983,-2.0629,-0.3898,3.340459,3.118625
4.744,2.6664,-2.0783,-0.36532,3.400364,3.169866
4.753,2.7332,-2.092,-0.34326,3.458999,3.221972
4.763,2.7867,-2.1024,-0.327,3.506096,3.273203
4.772,2.8257,-2.1095,-0.31688,3.540478,3.322046
4.781,2.8508,-2.1154,-0.31056,3.563485,3.367787
4.791,2.8599,-2.12,-0.30884,3.573347,3.409952
4.8,2.8568,-2.1228,-0.31169,3.572777,3.447927
4.809,2.8479,-2.1258,-0.31686,3.567907,3.480936
4.819,2.8385,-2.1284,-0.32259,3.562476,3.508639
4.828,2.8292,-2.1305,-0.32796,3.556819,3.530275
4.837,2.8223,-2.132,-0.33372,3.552769,3.545515
4.847,2.8152,-2.134,-0.34019,3.548949,3.55451
4.856,2.81,-2.1372,-0.3458,3.547295,3.55863
4.865,2.8049,-2.141,-0.35208,3.546168,3.559199
4.875,2.8015,-2.1469,-0.35767,3.547606,3.557611
4.884,2.7962,-2.1526,-0.36236,3.547355,3.555012
4.893,2.7923,-2.1591,-0.36628,3.548635,3.552598
4.903,2.7876,-2.1658,-0.36961,3.549368,3.550744
4.912,2.783,-2.1724,-0.3718,3.550021,3.549498
4.921,2.7796,-2.1791,-0.37303,3.551592,3.548976
4.931,2.7778,-2.1853,-0.37265,3.553952,3.549094
4.94,2.7756,-2.1904,-0.37227,3.555333,3.549732
4.949,2.7735,-2.1958,-0.37114,3.556907,3.550694
4.959,2.7713,-2.1999,-0.3696,3.557565,3.551833
4.968,2.7699,-2.204,-0.36742,3.558786,3.552951
4.977,2.7694,-2.2083,-0.3635,3.56066,3.554282
4.987,2.7684,-2.2128,-0.36025,3.562345,3.555653
4.996,2.7684,-2.2176,-0.35614,3.564916,3.557208
5.005,2.7682,-2.2236,-0.35177,3.568063,3.559012
5.015,2.7709,-2.2307,-0.34359,3.573788,3.561231
5.024,2.7724,-2.238,-0.33385,3.578589,3.563695
5.033,2.7746,-2.2452,-0.32244,3.583754,3.566537
5.042,2.7746,-2.2518,-0.31154,3.58693,3.56954
5.052,2.7718,-2.2613,-0.30186,3.589913,3.572774
5.061,2.7635,-2.2714,-0.29501,3.58932,3.575828
5.07,2.7523,-2.2845,-0.28944,3.588575,3.578619
5.08,2.7449,-2.2996,-0.2819,3.59195,3.58158
5.089,2.7476,-2.318,-0.26945,3.604862,3.585574
5.098,2.7573,-2.342,-0.25305,3.626527,3.591421
5.108,2.7704,-2.3659,-0.23483,3.650718,3.599114
5.117,2.7803,-2.3895,-0.21542,3.672354,3.60849
5.126,2.7859,-2.4109,-0.19673,3.689496,3.619065
5.136,2.7922,-2.4312,-0.17635,3.70651,3.631023
5.145,2.797,-2.4494,-0.1563,3.721182,3.64415
5.154,2.804,-2.4711,-0.13477,3.739908,3.659208
5.164,2.8144,-2.4962,-0.11461,3.763641,3.676715
5.173,2.8301,-2.5246,-0.09618,3.793721,3.696892
5.182,2.8445,-2.5539,-0.07633,3.823534,3.718759
5.192,2.8573,-2.5836,-0.0544,3.852546,3.741361
5.201,2.8677,-2.612,-0.031,3.879073,3.764197
5.21,2.8711,-2.6395,-0.00652,3.900028,3.786964
5.22,2.8634,-2.6642,0.01486,3.911169,3.809131
5.229,2.8415,-2.6869,0.03425,3.910847,3.829565
5.238,2.8041,-2.7072,0.04713,3.897965,3.847243
5.247,2.7489,-2.7183,0.05701,3.866375,3.85989
5.257,2.6867,-2.7223,0.06548,3.825384,3.866064
5.266,2.6171,-2.7262,0.07433,3.779802,3.864672
5.275,2.5538,-2.7318,0.08632,3.740598,3.856379
5.284,2.4966,-2.7414,0.10149,3.709257,3.84205
5.293,2.4497,-2.7572,0.12203,3.690267,3.823169
5.303,2.4162,-2.7806,0.14916,3.686734,3.80184
5.312,2.42,-2.8105,0.18806,3.71358,3.782081
5.321,2.4677,-2.8352,0.24354,3.766592,3.767655
5.33,2.5515,-2.8414,0.30985,3.831411,3.761
5.339,2.6571,-2.8198,0.3828,3.893326,3.763695
5.349,2.769,-2.7783,0.45682,3.94905,3.776062
5.358,2.8666,-2.7382,0.5244,3.998766,3.797958
5.367,2.9411,-2.7064,0.57702,4.03827,3.827725
5.376,2.9923,-2.6858,0.61897,4.068231,3.863623
5.386,3.0218,-2.6724,0.6532,4.086523,3.903248
5.395,3.0349,-2.6663,0.68515,4.097463,3.944321
5.404,3.0384,-2.6761,0.71822,4.112083,3.984172
5.413,3.0409,-2.7127,0.75611,4.144577,4.02197
5.423,3.0513,-2.7805,0.79995,4.204941,4.059323
5.432,3.0677,-2.8734,0.84758,4.287844,4.098775
5.441,3.063,-2.9905,0.88987,4.372291,4.141099
5.45,3.0324,-3.1132,0.92885,4.444123,4.185634
5.459,2.9835,-3.2297,0.97262,4.503135,4.232121
5.469,2.9158,-3.339,1.016,4.547864,4.280084
5.478,2.8232,-3.4336,1.0497,4.567487,4.328181
5.487,2.7054,-3.5126,1.0698,4.560923,4.374527
5.496,2.5646,-3.5764,1.079,4.531231,4.416441
5.505,2.4004,-3.6212,1.0761,4.475824,4.449566
5.514,2.1953,-3.6468,1.0595,4.38646,4.467718
5.524,1.9543,-3.6513,1.0273,4.266922,4.465626
5.533,1.6689,-3.6364,0.97498,4.118157,4.440213
5.542,1.3569,-3.5884,0.91027,3.94289,4.390089
5.551,1.0463,-3.4977,0.83867,3.745933,4.314369
5.56,0.74004,-3.3592,0.75881,3.522453,4.211828
5.57,0.46186,-3.1819,0.66744,3.28379,4.083458
5.579,0.2436,-2.9758,0.56978,3.039634,3.93133
5.588,0.08964,-2.765,0.48125,2.808,3.759006
5.598,-0.03871,-2.5653,0.39564,2.595919,3.571016
5.607,-0.13755,-2.3673,0.32211,2.39307,3.371677
5.616,-0.20812,-2.1848,0.26629,2.210786,3.166063
5.626,-0.26184,-2.0109,0.21938,2.039707,2.958218
5.635,-0.29761,-1.8426,0.18322,1.875451,2.751474
5.645,-0.318,-1.6879,0.15461,1.724539,2.549335
5.654,-0.32338,-1.5366,0.13289,1.575872,2.354677
5.663,-0.31723,-1.3931,0.11389,1.433295,2.169627
5.673,-0.29905,-1.2566,0.09583,1.295244,1.995188
5.682,-0.27137,-1.1297,0.07551,1.164288,1.830817
5.692,-0.23465,-1.0105,0.05622,1.038909,1.675116
5.701,-0.19121,-0.90411,0.03805,0.924891,1.528298
5.71,-0.14569,-0.80849,0.02201,0.821807,1.3894
5.72,-0.10277,-0.72113,0.00871,0.728468,1.258276
5.729,-0.06237,-0.64613,-0.0012,0.649134,1.135645
5.739,-0.02319,-0.58221,-0.00817,0.582729,1.021464
5.749,0.01618,-0.52568,-0.01282,0.526085,0.916485
5.758,0.05633,-0.47615,-0.01514,0.479709,0.821126
5.767,0.09969,-0.43501,-0.01579,0.446566,0.736259
5.777,0.14272,-0.3988,-0.01502,0.423835,0.662213
5.786,0.17677,-0.36877,-0.01368,0.409177,0.59924
5.796,0.20442,-0.34311,-0.01186,0.399566,0.546708
5.805,0.22443,-0.32041,-0.00991,0.391318,0.503659
5.815,0.24249,-0.3,-0.0087,0.385846,0.469397
5.824,0.25809,-0.28133,-0.0069,0.381844,0.442667
5.834,0.27022,-0.264,-0.00613,0.377826,0.422177
5.843,0.28134,-0.24663,-0.00521,0.374173,0.406986
5.853,0.29183,-0.23044,-0.00377,0.371862,0.396201
5.862,0.30075,-0.21653,-0.00304,0.370601,0.388605
5.872,0.30983,-0.20361,-0.00145,0.370748,0.383296
5.881,0.31818,-0.19354,0.00039,0.37242,0.37962
5.891,0.32494,-0.18342,0.00293,0.373145,0.376978
5.9,0.33198,-0.1748,0.00487,0.375219,0.375368
5.909,0.33882,-0.16709,0.00666,0.377839,0.374568
5.919,0.34349,-0.15963,0.00802,0.378855,0.374269
5.928,0.34806,-0.15287,0.00916,0.380262,0.374512
5.938,0.35261,-0.14634,0.01079,0.381924,0.375287
5.947,0.35727,-0.13975,0.01213,0.383822,0.376483
5.956,0.36118,-0.13316,0.01302,0.385165,0.37794
5.966,0.36459,-0.12673,0.01404,0.386243,0.379489
5.975,0.36709,-0.12032,0.01549,0.386616,0.380909
5.984,0.36971,-0.11425,0.01681,0.387326,0.382327
5.994,0.37267,-0.10871,0.01871,0.388653,0.38367
6.003,0.37447,-0.10281,0.02058,0.388872,0.384774
6.013,0.37648,-0.0977,0.0222,0.389584,0.385846
6.022,0.3783,-0.09276,0.0227,0.390167,0.386837
6.031,0.37988,-0.08943,0.02325,0.390957,0.38774
6.041,0.38026,-0.08692,0.02365,0.390784,0.388437
6.05,0.38062,-0.08525,0.02402,0.390789,0.388999
6.059,0.38055,-0.085,0.0233,0.390623,0.389437
6.069,0.37989,-0.08606,0.02289,0.390188,0.389794
6.078,0.3795,-0.08851,0.02193,0.390301,0.390092
6.088,0.37882,-0.09168,0.02116,0.39033,0.390259
6.097,0.37681,-0.09534,0.02049,0.389224,0.390295
6.106,0.37478,-0.10055,0.02,0.388549,0.390191
6.116,0.37263,-0.106,0.02071,0.387967,0.389971
6.125,0.37037,-0.11332,0.02255,0.387974,0.389673
6.135,0.36724,-0.12065,0.02526,0.387375,0.389332
6.144,0.36229,-0.12958,0.02772,0.385763,0.388829
6.153,0.35824,-0.13916,0.03057,0.385533,0.388321
6.163,0.35233,-0.14965,0.03313,0.384225,0.387724
6.172,0.34668,-0.16065,0.0349,0.383684,0.387063
6.182,0.33954,-0.17127,0.03575,0.381967,0.386226
6.191,0.33247,-0.18262,0.03617,0.381044,0.385408
6.2,0.32497,-0.19378,0.03588,0.380057,0.384559
6.21,0.31678,-0.20568,0.03501,0.379315,0.383694
6.219,0.30669,-0.21798,0.03357,0.377758,0.382672
6.229,0.29577,-0.23167,0.03141,0.377011,0.381636
6.238,0.28293,-0.24775,0.02833,0.377137,0.380773
6.247,0.2686,-0.26716,0.02474,0.379648,0.380185
6.257,0.25144,-0.2905,0.01908,0.384677,0.38023
6.266,0.23129,-0.3174,0.01212,0.392918,0.381153
6.275,0.20869,-0.35043,0.00385,0.407882,0.383745
6.285,0.18056,-0.39034,-0.00775,0.430148,0.388655
6.294,0.14865,-0.43905,-0.02229,0.464067,0.397056
6.304,0.11021,-0.50175,-0.0415,0.515385,0.410663
6.313,0.06099,-0.58583,-0.06648,0.592736,0.432161
6.323,-0.00428,-0.69569,-0.09877,0.702679,0.464728
6.332,-0.07613,-0.83119,-0.14316,0.846857,0.5117
6.342,-0.13785,-1.009,-0.20196,1.038206,0.577556
6.351,-0.18541,-1.2394,-0.27525,1.283063,0.667394
6.361,-0.21549,-1.5057,-0.35908,1.562852,0.784388
6.37,-0.21893,-1.8245,-0.45322,1.892654,0.932865
6.38,-0.18597,-2.1702,-0.56639,2.250589,1.114909
6.389,-0.11682,-2.5237,-0.70023,2.621647,1.330667
6.399,-0.00935,-2.8685,-0.84352,2.989968,1.578125
6.408,0.133,-3.1891,-0.99196,3.342459,1.853097
6.418,0.27032,-3.4617,-1.1341,3.652755,2.148105
6.427,0.37491,-3.6666,-1.2606,3.895334,2.452953
6.436,0.44238,-3.8128,-1.3662,4.074266,2.756559
6.446,0.47187,-3.8881,-1.4416,4.173511,3.045603
6.455,0.46749,-3.9094,-1.4813,4.206686,3.309987
6.464,0.43299,-3.8843,-1.482,4.179903,3.538712
6.473,0.37436,-3.8103,-1.4404,4.090634,3.722716
6.483,0.29413,-3.6835,-1.3597,3.937444,3.854296
6.492,0.20732,-3.4964,-1.2493,3.718675,3.927167
6.501,0.12158,-3.2514,-1.1273,3.443427,3.937264
6.511,0.03497,-2.9719,-0.9951,3.134268,3.885415
6.52,-0.04666,-2.6553,-0.86813,2.794002,3.775282
6.53,-0.10709,-2.3336,-0.74496,2.451963,3.613051
6.539,-0.14353,-2.0369,-0.63065,2.13712,3.409412
6.549,-0.15353,-1.7513,-0.52649,1.835161,3.17226
6.558,-0.14656,-1.5024,-0.43487,1.570923,2.911362
6.568,-0.12581,-1.2852,-0.35207,1.338477,2.636146
6.577,-0.09625,-1.1032,-0.28075,1.142425,2.356644
6.587,-0.06258,-0.94923,-0.21985,0.976365,2.082413
6.596,-0.02548,-0.82019,-0.16477,0.836965,1.821767
6.606,0.01326,-0.71595,-0.11576,0.725369,1.580877
6.615,0.05496,-0.63249,-0.07391,0.639161,1.365393
6.625,0.09815,-0.56154,-0.04044,0.571486,1.177345
6.634,0.14353,-0.50289,-0.01395,0.523158,1.015949
6.644,0.17868,-0.45306,0.00781,0.487084,0.881141
6.653,0.20709,-0.41256,0.02639,0.462373,0.770286
6.662,0.22761,-0.38001,0.04138,0.444889,0.680927
6.672,0.24637,-0.35301,0.05517,0.434002,0.610085
6.681,0.26139,-0.32884,0.06656,0.425312,0.55498
6.691,0.27507,-0.30678,0.07763,0.41929,0.513212
6.7,0.28571,-0.2871,0.08833,0.414559,0.482131
6.709,0.29583,-0.26859,0.09866,0.41157,0.459372
6.719,0.30363,-0.25219,0.10895,0.409464,0.44317
6.728,0.31206,-0.23476,0.1168,0.407598,0.431614
6.737,0.31916,-0.21981,0.12288,0.406545,0.42356
6.747,0.32558,-0.20669,0.12812,0.406372,0.41796
6.756,0.33204,-0.1961,0.1321,0.407623,0.414233
6.766,0.33635,-0.18635,0.13476,0.407453,0.411579
6.775,0.34163,-0.17794,0.13596,0.408484,0.409896
6.784,0.34475,-0.17141,0.13709,0.40869,0.408836
6.794,0.34883,-0.16474,0.13804,0.409728,0.408353
6.803,0.35085,-0.15956,0.13814,0.409436,0.408139
6.812,0.353,-0.15579,0.13949,0.410289,0.408222
6.822,0.35289,-0.15181,0.14081,0.409152,0.408377
6.831,0.35428,-0.14916,0.14271,0.410036,0.408726
6.841,0.35377,-0.14706,0.14492,0.409612,0.40905
6.85,0.35458,-0.14576,0.14657,0.410434,0.409331
6.859,0.3538,-0.14454,0.14783,0.40978,0.409564
6.869,0.35297,-0.14392,0.14938,0.409408,0.409656
6.878,0.35202,-0.14394,0.15156,0.409399,0.409727
6.887,0.35053,-0.14478,0.15262,0.40881,0.409635
6.897,0.34855,-0.14612,0.15424,0.408201,0.409512
6.906,0.34587,-0.14801,0.15541,0.407045,0.409188
6.916,0.34388,-0.15079,0.15578,0.40652,0.408924
6.925,0.34055,-0.15441,0.15674,0.405443,0.408465
6.934,0.3372,-0.15861,0.15718,0.404434,0.407947
6.944,0.33288,-0.1638,0.15747,0.403034,0.407207
6.953,0.32867,-0.16916,0.15809,0.402034,0.406433
6.962,0.32286,-0.1753,0.15798,0.399908,0.405483
6.972,0.31733,-0.18218,0.15747,0.398352,0.404378
6.981,0.30944,-0.18906,0.157,0.395153,0.403012
6.991,0.30305,-0.19702,0.1556,0.393532,0.401545
7.0,0.29357,-0.2055,0.15428,0.390149,0.399856
7.009,0.28422,-0.21496,0.15281,0.387737,0.397978
7.019,0.27229,-0.22518,0.15005,0.383879,0.395821
7.028,0.25924,-0.23699,0.1475,0.380954,0.393473
7.037,0.24457,-0.2512,0.14363,0.378874,0.391057
7.047,0.22597,-0.26809,0.13912,0.377212,0.388575
7.056,0.20492,-0.28933,0.13252,0.378504,0.386435
7.066,0.17997,-0.31352,0.12437,0.382298,0.384829
7.075,0.15128,-0.34277,0.11262,0.391229,0.384437
7.084,0.11738,-0.37712,0.09671,0.406633,0.385747
7.094,0.0712,-0.42034,0.07442,0.432774,0.390009
7.103,0.00353,-0.47339,0.04442,0.475483,0.398784
7.112,-0.07481,-0.54438,0.00641,0.549534,0.41535
7.122,-0.15873,-0.63497,-0.04217,0.655866,0.442841
7.132,-0.243,-0.75158,-0.09567,0.79566,0.484519
7.141,-0.33743,-0.89786,-0.15858,0.972193,0.544017
7.151,-0.43159,-1.0746,-0.23102,1.180849,0.624252
7.16,-0.51397,-1.2872,-0.31561,1.421499,0.728172
7.17,-0.58547,-1.5418,-0.4142,1.700436,0.859093
7.179,-0.6465,-1.8326,-0.53859,2.016548,1.020084
7.189,-0.68332,-2.1636,-0.68668,2.370574,1.213864
7.198,-0.68981,-2.4994,-0.85092,2.728901,1.439206
7.208,-0.66793,-2.8137,-0.9996,3.059777,1.69023
7.217,-0.6499,-3.0553,-1.1197,3.318276,1.956471
7.227,-0.64508,-3.1861,-1.2068,3.467525,2.223658
7.236,-0.65268,-3.2178,-1.2596,3.516649,2.478103
7.245,-0.67381,-3.1726,-1.2824,3.487687,2.708787
7.255,-0.70297,-3.0712,-1.2841,3.402256,2.906863
7.264,-0.73897,-2.9389,-1.2658,3.284122,3.065232
7.274,-0.77533,-2.7825,-1.2252,3.137604,3.177337
7.283,-0.80645,-2.5936,-1.1663,2.955906,3.23587
7.292,-0.82336,-2.3854,-1.0912,2.749322,3.237912
7.302,-0.82311,-2.1521,-1.0029,2.512937,3.183228
7.311,-0.80131,-1.9122,-0.90652,2.262827,3.077684
7.321,-0.76131,-1.6882,-0.80357,2.018746,2.932806
7.33,-0.70547,-1.4706,-0.70064,1.775176,2.758658
7.34,-0.63975,-1.2739,-0.60182,1.547349,2.564625
7.349,-0.56173,-1.102,-0.50686,1.336732,2.358072
7.359,-0.47762,-0.95897,-0.42087,1.151033,2.144763
7.368,-0.39679,-0.83545,-0.34107,0.985773,1.92958
7.378,-0.31897,-0.7306,-0.27124,0.842074,1.718197
7.387,-0.24318,-0.64406,-0.20947,0.719602,1.515225
7.397,-0.17104,-0.57449,-0.15263,0.618538,1.325785
7.406,-0.10671,-0.51705,-0.10284,0.53787,1.153289
7.416,-0.04994,-0.46701,-0.06058,0.473563,0.998771
7.426,4e-05,-0.42515,-0.02699,0.426006,0.863854
7.435,0.04836,-0.39146,0.00179,0.39444,0.748563
7.445,0.09749,-0.36502,0.02638,0.378734,0.652763
7.454,0.14649,-0.34115,0.04904,0.374496,0.57511
7.463,0.18307,-0.32096,0.06889,0.375867,0.514119
7.473,0.21163,-0.30106,0.08889,0.378584,0.46777
7.482,0.23345,-0.28143,0.10806,0.381286,0.433938
7.491,0.25374,-0.26392,0.12512,0.386901,0.410775
7.501,0.26989,-0.24454,0.1392,0.389894,0.395977
7.51,0.28411,-0.22563,0.15004,0.392606,0.387881
7.52,0.29653,-0.20778,0.15617,0.394324,0.384713
7.529,0.30844,-0.19128,0.16217,0.39752,0.385021
7.538,0.31815,-0.17651,0.16647,0.400109,0.387159
7.548,0.32709,-0.16199,0.16959,0.402479,0.389957
7.557,0.33348,-0.14968,0.17193,0.403947,0.392765
7.566,0.33876,-0.1385,0.17359,0.405061,0.395413
7.576,0.34317,-0.12886,0.17493,0.406166,0.397901
7.585,0.3463,-0.12095,0.17658,0.407103,0.399921
7.595,0.34855,-0.1154,0.17751,0.407816,0.401713
7.604,0.34953,-0.11016,0.17878,0.407761,0.403229
7.613,0.35125,-0.10638,0.18,0.40877,0.404673
7.623,0.35099,-0.10358,0.18037,0.40799,0.40572
7.632,0.35129,-0.10213,0.18125,0.408273,0.406537
7.641,0.3497,-0.10115,0.1821,0.40704,0.406993
7.651,0.34976,-0.1013,0.18311,0.407582,0.407356
7.66,0.34815,-0.1014,0.18354,0.40642,0.407492
7.67,0.34723,-0.10275,0.18393,0.406148,0.40749
7.679,0.3452,-0.10464,0.18396,0.404912,0.407271
7.688,0.3437,-0.10641,0.18414,0.404179,0.406908
7.698,0.34161,-0.10926,0.18457,0.403362,0.406468
7.707,0.33968,-0.11314,0.18436,0.402706,0.405861
7.716,0.33668,-0.11788,0.18367,0.401228,0.405185
7.726,0.33347,-0.12228,0.18301,0.399559,0.404314
7.735,0.33057,-0.12807,0.18219,0.398587,0.403468
7.745,0.32586,-0.13408,0.1811,0.396181,0.402328
7.754,0.32215,-0.14045,0.17964,0.394686,0.401155
7.763,0.31639,-0.14752,0.17748,0.391617,0.399702
7.773,0.31054,-0.15575,0.17541,0.389181,0.398129
7.782,0.30284,-0.1636,0.17335,0.385392,0.39625
7.792,0.29528,-0.17224,0.1707,0.382093,0.394123
7.801,0.28536,-0.18104,0.16682,0.376875,0.39154
7.81,0.27564,-0.1912,0.16256,0.372774,0.388695
7.82,0.26346,-0.20149,0.15692,0.366924,0.385431
7.829,0.24974,-0.21238,0.15063,0.360783,0.381651
7.838,0.23349,-0.22392,0.14226,0.353406,0.377373
7.848,0.21462,-0.23744,0.13351,0.346792,0.372584
7.857,0.1929,-0.25468,0.1211,0.341669,0.367589
7.866,0.16734,-0.27897,0.10421,0.341594,0.36283
7.876,0.1386,-0.31015,0.08089,0.349208,0.359212
7.885,0.10307,-0.3492,0.04978,0.367481,0.357751
7.895,0.0536,-0.39975,0.0114,0.403489,0.360412
7.904,-0.01311,-0.46322,-0.03207,0.464514,0.369586
7.914,-0.08983,-0.54679,-0.08119,0.560036,0.388897
7.923,-0.16562,-0.65802,-0.1366,0.692156,0.422034
7.933,-0.23938,-0.80168,-0.20148,0.860574,0.472751
7.942,-0.32037,-0.97464,-0.2811,1.063756,0.544448
7.952,-0.39119,-1.1926,-0.3749,1.309914,0.641272
7.961,-0.44376,-1.452,-0.484,1.593576,0.76647
7.971,-0.46065,-1.7376,-0.59648,1.894001,0.92095
7.98,-0.44467,-2.0278,-0.70458,2.19229,1.103431
7.99,-0.39521,-2.3059,-0.80265,2.473381,1.31042
7.999,-0.32733,-2.5486,-0.87497,2.714421,1.53541
8.009,-0.26406,-2.7297,-0.9236,2.893791,1.768786
8.018,-0.22217,-2.8255,-0.95202,2.989841,1.998555
8.028,-0.20354,-2.8486,-0.96369,3.014075,2.213905
8.037,-0.21062,-2.8159,-0.96318,2.983516,2.405881
8.047,-0.23784,-2.7377,-0.94781,2.906873,2.565577
8.056,-0.27937,-2.6219,-0.91809,2.792006,2.68542
8.066,-0.32717,-2.4634,-0.87356,2.634101,2.75943
8.075,-0.37096,-2.2658,-0.81609,2.436691,2.78387
8.085,-0.40186,-2.044,-0.75448,2.215551,2.758087
8.094,-0.41389,-1.8127,-0.68731,1.982317,2.684876
8.104,-0.40766,-1.5929,-0.61446,1.7553,2.571027
8.113,-0.383,-1.3831,-0.54237,1.534216,2.425465
8.123,-0.3468,-1.1965,-0.4702,1.331529,2.25721
8.132,-0.30244,-1.033,-0.39852,1.147771,2.073636
8.142,-0.25058,-0.89542,-0.3316,0.987181,1.881666
8.151,-0.19237,-0.77754,-0.27054,0.845439,1.68701
8.161,-0.13772,-0.68043,-0.21504,0.72677,1.496276
8.171,-0.08764,-0.60294,-0.16387,0.630929,1.3157
8.18,-0.04167,-0.5382,-0.11668,0.552277,1.149373
8.19,0.00291,-0.48384,-0.07653,0.489864,1.000127
8.199,0.04488,-0.43828,-0.0439,0.442754,0.868873
8.209,0.091,-0.40356,-0.01555,0.413985,0.75685
8.218,0.13721,-0.37484,0.00798,0.399243,0.663621
8.228,0.17341,-0.35058,0.02902,0.392198,0.588064
8.237,0.19956,-0.32959,0.04804,0.38828,0.528174
8.246,0.2205,-0.31045,0.06669,0.386584,0.482288
8.256,0.2379,-0.29257,0.08404,0.386337,0.448245
8.265,0.253,-0.27565,0.10177,0.387749,0.423927
8.275,0.26594,-0.25908,0.11902,0.389888,0.407688
8.284,0.27661,-0.24263,0.13396,0.391571,0.397859
8.293,0.2864,-0.22594,0.14598,0.392917,0.392875
8.303,0.29514,-0.21132,0.15349,0.39411,0.390888
8.312,0.30475,-0.19849,0.15929,0.397044,0.390668
8.321,0.31217,-0.18668,0.16366,0.398854,0.391333
8.331,0.31981,-0.17471,0.16637,0.400601,0.392565
8.34,0.32532,-0.16491,0.16857,0.401801,0.394087
8.349,0.32964,-0.1564,0.17048,0.402724,0.395726
8.359,0.33277,-0.14887,0.17185,0.403027,0.397254
8.368,0.33621,-0.14327,0.174,0.404771,0.398742
8.378,0.33731,-0.13844,0.17548,0.404644,0.400049
8.387,0.33849,-0.13445,0.17706,0.404972,0.401255
8.396,0.33904,-0.13204,0.17823,0.405153,0.402359
8.406,0.33877,-0.12997,0.18011,0.405089,0.403164
8.415,0.33778,-0.12884,0.18114,0.40436,0.403714
8.424,0.33703,-0.12914,0.18234,0.404369,0.404091
8.434,0.33609,-0.12917,0.18263,0.403727,0.404283
8.443,0.33449,-0.13035,0.18232,0.402635,0.404275
8.453,0.33347,-0.13189,0.18246,0.402354,0.404207
8.462,0.3311,-0.13388,0.18247,0.401057,0.403836
8.471,0.32979,-0.1365,0.18213,0.400706,0.403442
8.481,0.32664,-0.14019,0.18126,0.399001,0.402845
8.49,0.3246,-0.14432,0.18041,0.398423,0.402172
8.499,0.32041,-0.14933,0.17898,0.396227,0.401286
8.509,0.31654,-0.1551,0.17791,0.394849,0.400335
8.518,0.31066,-0.16203,0.17612,0.39215,0.399113
8.527,0.3049,-0.16974,0.17359,0.389755,0.397716
8.537,0.29731,-0.17845,0.17056,0.38643,0.396095
8.546,0.2889,-0.18776,0.16672,0.38277,0.394137
8.556,0.27836,-0.19839,0.1628,0.378612,0.391892
