Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp,Timestamp
10.074000,0.371390,0.473710,0.607540,0.855241,0.854895,2025-02-05 03:46:46.709,2025-02-05 03:46:46.726
10.084000,0.371970,0.473380,0.607550,0.855317,0.854994,2025-02-05 03:46:46.736,2025-02-05 03:46:46.736
10.093000,0.371600,0.473680,0.607380,0.855202,0.855025,2025-02-05 03:46:46.736,2025-02-05 03:46:46.745
10.102000,0.371880,0.473630,0.607190,0.855161,0.855044,2025-02-05 03:46:46.737,2025-02-05 03:46:46.754
10.112000,0.371590,0.473710,0.607680,0.855427,0.855136,2025-02-05 03:46:46.764,2025-02-05 03:46:46.764
10.121000,0.371450,0.473970,0.606890,0.854949,0.855129,2025-02-05 03:46:46.764,2025-02-05 03:46:46.773
10.131000,0.371330,0.472990,0.607310,0.854653,0.855103,2025-02-05 03:46:46.765,2025-02-05 03:46:46.782
10.140000,0.371750,0.472980,0.607610,0.855043,0.855100,2025-02-05 03:46:46.792,2025-02-05 03:46:46.792
10.149000,0.371580,0.473140,0.607640,0.855079,0.855154,2025-02-05 03:46:46.792,2025-02-05 03:46:46.801
10.159000,0.371880,0.472490,0.607890,0.855027,0.855110,2025-02-05 03:46:46.793,2025-02-05 03:46:46.810
10.168000,0.371590,0.472760,0.607580,0.854830,0.855069,2025-02-05 03:46:46.820,2025-02-05 03:46:46.820
10.178000,0.371020,0.472870,0.607720,0.854743,0.855011,2025-02-05 03:46:46.820,2025-02-05 03:46:46.829
10.187000,0.371500,0.473130,0.607980,0.855280,0.855019,2025-02-05 03:46:46.821,2025-02-05 03:46:46.839
10.196000,0.371340,0.473320,0.607760,0.855159,0.855019,2025-02-05 03:46:46.849,2025-02-05 03:46:46.849
10.206000,0.371430,0.473340,0.607570,0.855074,0.854984,2025-02-05 03:46:46.849,2025-02-05 03:46:46.858
10.215000,0.371330,0.473680,0.607720,0.855326,0.855021,2025-02-05 03:46:46.850,2025-02-05 03:46:46.867
10.225000,0.371000,0.473880,0.607480,0.855123,0.855068,2025-02-05 03:46:46.877,2025-02-05 03:46:46.877
10.234000,0.371070,0.473480,0.607200,0.854733,0.855037,2025-02-05 03:46:46.877,2025-02-05 03:46:46.886
10.243000,0.370650,0.473780,0.607260,0.854759,0.855006,2025-02-05 03:46:46.878,2025-02-05 03:46:46.895
10.253000,0.371470,0.473640,0.607270,0.855045,0.855007,2025-02-05 03:46:46.905,2025-02-05 03:46:46.905
10.262000,0.370790,0.473790,0.607270,0.854833,0.855008,2025-02-05 03:46:46.905,2025-02-05 03:46:46.914
10.272000,0.371160,0.473810,0.607100,0.854884,0.855022,2025-02-05 03:46:46.906,2025-02-05 03:46:46.923
10.281000,0.371300,0.473980,0.607160,0.855081,0.855002,2025-02-05 03:46:46.933,2025-02-05 03:46:46.933
10.290000,0.370880,0.473660,0.607000,0.854608,0.854947,2025-02-05 03:46:46.933,2025-02-05 03:46:46.942
10.300000,0.370950,0.473380,0.607160,0.854597,0.854899,2025-02-05 03:46:46.934,2025-02-05 03:46:46.951
10.309000,0.371170,0.473600,0.607510,0.855063,0.854873,2025-02-05 03:46:46.961,2025-02-05 03:46:46.961
10.319000,0.371520,0.473710,0.607210,0.855063,0.854867,2025-02-05 03:46:46.961,2025-02-05 03:46:46.970
10.328000,0.371230,0.473720,0.607340,0.855035,0.854897,2025-02-05 03:46:46.962,2025-02-05 03:46:46.980
10.337000,0.370990,0.473130,0.607780,0.854916,0.854912,2025-02-05 03:46:46.990,2025-02-05 03:46:46.990
10.347000,0.371390,0.473240,0.607650,0.855059,0.854914,2025-02-05 03:46:46.990,2025-02-05 03:46:46.999
10.356000,0.371430,0.472920,0.607980,0.855133,0.854944,2025-02-05 03:46:46.991,2025-02-05 03:46:47.008
10.365000,0.370900,0.473300,0.607760,0.854957,0.854951,2025-02-05 03:46:47.018,2025-02-05 03:46:47.018
10.375000,0.371810,0.473170,0.607570,0.855146,0.854958,2025-02-05 03:46:47.018,2025-02-05 03:46:47.027
10.384000,0.371040,0.473660,0.608050,0.855423,0.855039,2025-02-05 03:46:47.019,2025-02-05 03:46:47.036
10.394000,0.370860,0.473630,0.607600,0.855009,0.855080,2025-02-05 03:46:47.046,2025-02-05 03:46:47.046
10.403000,0.371270,0.473210,0.607720,0.855040,0.855078,2025-02-05 03:46:47.046,2025-02-05 03:46:47.055
10.412000,0.371210,0.473160,0.607400,0.854758,0.855048,2025-02-05 03:46:47.047,2025-02-05 03:46:47.064
10.422000,0.370770,0.473330,0.607530,0.854754,0.855020,2025-02-05 03:46:47.074,2025-02-05 03:46:47.074
10.431000,0.370830,0.473430,0.607710,0.854963,0.855024,2025-02-05 03:46:47.074,2025-02-05 03:46:47.083
10.441000,0.371050,0.473270,0.607820,0.855048,0.855023,2025-02-05 03:46:47.075,2025-02-05 03:46:47.092
10.450000,0.371720,0.473000,0.607830,0.855197,0.855030,2025-02-05 03:46:47.102,2025-02-05 03:46:47.102
10.459000,0.371900,0.473390,0.607910,0.855548,0.855089,2025-02-05 03:46:47.102,2025-02-05 03:46:47.111
10.469000,0.371590,0.473680,0.607500,0.855282,0.855102,2025-02-05 03:46:47.103,2025-02-05 03:46:47.121
10.478000,0.371240,0.473300,0.607540,0.854948,0.855055,2025-02-05 03:46:47.131,2025-02-05 03:46:47.131
10.488000,0.371310,0.474010,0.607210,0.855138,0.855068,2025-02-05 03:46:47.131,2025-02-05 03:46:47.140
10.497000,0.370890,0.473830,0.607340,0.854948,0.855059,2025-02-05 03:46:47.132,2025-02-05 03:46:47.149
10.506000,0.371270,0.474230,0.607690,0.855583,0.855141,2025-02-05 03:46:47.159,2025-02-05 03:46:47.159
10.516000,0.370990,0.474020,0.607810,0.855431,0.855209,2025-02-05 03:46:47.159,2025-02-05 03:46:47.168
10.525000,0.371610,0.473750,0.607490,0.855323,0.855245,2025-02-05 03:46:47.160,2025-02-05 03:46:47.177
10.535000,0.371240,0.473550,0.607710,0.855208,0.855261,2025-02-05 03:46:47.187,2025-02-05 03:46:47.187
10.544000,0.371200,0.473780,0.607390,0.855090,0.855250,2025-02-05 03:46:47.187,2025-02-05 03:46:47.196
10.553000,0.371200,0.473720,0.607280,0.854979,0.855193,2025-02-05 03:46:47.188,2025-02-05 03:46:47.205
10.563000,0.371310,0.473380,0.607600,0.855066,0.855171,2025-02-05 03:46:47.215,2025-02-05 03:46:47.215
10.572000,0.371100,0.473520,0.607550,0.855017,0.855178,2025-02-05 03:46:47.215,2025-02-05 03:46:47.224
10.581000,0.370970,0.473610,0.607970,0.855309,0.855195,2025-02-05 03:46:47.216,2025-02-05 03:46:47.233
10.591000,0.370960,0.473620,0.608430,0.855637,0.855264,2025-02-05 03:46:47.243,2025-02-05 03:46:47.243
10.600000,0.371390,0.473620,0.607970,0.855496,0.855255,2025-02-05 03:46:47.243,2025-02-05 03:46:47.252
10.610000,0.371000,0.473790,0.607930,0.855393,0.855252,2025-02-05 03:46:47.244,2025-02-05 03:46:47.262
10.619000,0.370420,0.473890,0.608090,0.855311,0.855250,2025-02-05 03:46:47.272,2025-02-05 03:46:47.272
10.628000,0.370470,0.473900,0.607850,0.855167,0.855246,2025-02-05 03:46:47.272,2025-02-05 03:46:47.281
10.638000,0.370370,0.473900,0.607750,0.855053,0.855243,2025-02-05 03:46:47.272,2025-02-05 03:46:47.290
10.647000,0.370580,0.473400,0.608070,0.855094,0.855254,2025-02-05 03:46:47.300,2025-02-05 03:46:47.300
10.657000,0.370810,0.472930,0.607600,0.854600,0.855208,2025-02-05 03:46:47.300,2025-02-05 03:46:47.309
10.666000,0.371700,0.473470,0.607720,0.855370,0.855243,2025-02-05 03:46:47.300,2025-02-05 03:46:47.318
10.675000,0.371140,0.473270,0.607400,0.854789,0.855191,2025-02-05 03:46:47.328,2025-02-05 03:46:47.328
10.685000,0.370980,0.472840,0.608040,0.854937,0.855121,2025-02-05 03:46:47.328,2025-02-05 03:46:47.337
10.694000,0.370640,0.473210,0.607760,0.854795,0.855051,2025-02-05 03:46:47.328,2025-02-05 03:46:47.346
10.704000,0.370710,0.473420,0.607570,0.854806,0.854992,2025-02-05 03:46:47.356,2025-02-05 03:46:47.356
10.713000,0.371150,0.473690,0.607800,0.855310,0.854992,2025-02-05 03:46:47.356,2025-02-05 03:46:47.365
10.722000,0.371190,0.473460,0.608250,0.855520,0.855027,2025-02-05 03:46:47.356,2025-02-05 03:46:47.374
10.732000,0.371630,0.473440,0.607530,0.855188,0.855041,2025-02-05 03:46:47.384,2025-02-05 03:46:47.384
10.741000,0.371460,0.473350,0.607460,0.855015,0.855033,2025-02-05 03:46:47.384,2025-02-05 03:46:47.393
10.751000,0.371760,0.473600,0.607870,0.855575,0.855130,2025-02-05 03:46:47.384,2025-02-05 03:46:47.403
10.760000,0.371790,0.473290,0.607580,0.855210,0.855114,2025-02-05 03:46:47.413,2025-02-05 03:46:47.413
10.769000,0.371580,0.473590,0.607380,0.855143,0.855150,2025-02-05 03:46:47.413,2025-02-05 03:46:47.422
10.779000,0.371340,0.473040,0.607780,0.855019,0.855158,2025-02-05 03:46:47.413,2025-02-05 03:46:47.431
10.788000,0.371640,0.472810,0.607400,0.854752,0.855154,2025-02-05 03:46:47.441,2025-02-05 03:46:47.441
10.798000,0.371350,0.472790,0.607530,0.854707,0.855144,2025-02-05 03:46:47.441,2025-02-05 03:46:47.450
10.807000,0.371110,0.473120,0.607540,0.854792,0.855092,2025-02-05 03:46:47.441,2025-02-05 03:46:47.459
10.816000,0.371400,0.472990,0.607460,0.854790,0.855019,2025-02-05 03:46:47.469,2025-02-05 03:46:47.469
10.826000,0.371000,0.472890,0.607290,0.854440,0.854944,2025-02-05 03:46:47.469,2025-02-05 03:46:47.478
10.835000,0.370860,0.472970,0.607600,0.854644,0.854907,2025-02-05 03:46:47.469,2025-02-05 03:46:47.487
10.845000,0.371380,0.473730,0.607720,0.855375,0.854887,2025-02-05 03:46:47.497,2025-02-05 03:46:47.497
10.854000,0.371430,0.473220,0.607730,0.855122,0.854878,2025-02-05 03:46:47.497,2025-02-05 03:46:47.506
10.863000,0.371110,0.472910,0.607730,0.854811,0.854845,2025-02-05 03:46:47.497,2025-02-05 03:46:47.515
10.873000,0.370760,0.473140,0.607480,0.854609,0.854804,2025-02-05 03:46:47.525,2025-02-05 03:46:47.525
10.882000,0.371150,0.473160,0.607710,0.854953,0.854824,2025-02-05 03:46:47.525,2025-02-05 03:46:47.534
10.892000,0.371300,0.473160,0.607900,0.855153,0.854869,2025-02-05 03:46:47.525,2025-02-05 03:46:47.544
10.901000,0.371100,0.472490,0.607750,0.854589,0.854848,2025-02-05 03:46:47.554,2025-02-05 03:46:47.554
10.910000,0.371080,0.473180,0.607740,0.854955,0.854865,2025-02-05 03:46:47.554,2025-02-05 03:46:47.563
10.920000,0.370860,0.473330,0.607400,0.854701,0.854891,2025-02-05 03:46:47.554,2025-02-05 03:46:47.572
10.929000,0.371060,0.473340,0.607620,0.854949,0.854922,2025-02-05 03:46:47.582,2025-02-05 03:46:47.582
10.939000,0.371080,0.473760,0.607810,0.855326,0.854917,2025-02-05 03:46:47.582,2025-02-05 03:46:47.591
10.948000,0.371190,0.473470,0.608080,0.855405,0.854945,2025-02-05 03:46:47.582,2025-02-05 03:46:47.600
10.957000,0.371630,0.473860,0.607680,0.855527,0.855017,2025-02-05 03:46:47.610,2025-02-05 03:46:47.610
10.967000,0.371240,0.473480,0.607730,0.855183,0.855074,2025-02-05 03:46:47.610,2025-02-05 03:46:47.619
10.976000,0.370880,0.473360,0.607560,0.854840,0.855063,2025-02-05 03:46:47.610,2025-02-05 03:46:47.628
10.986000,0.370730,0.473260,0.607550,0.854712,0.855019,2025-02-05 03:46:47.638,2025-02-05 03:46:47.638
10.995000,0.370830,0.473170,0.607710,0.854819,0.855042,2025-02-05 03:46:47.638,2025-02-05 03:46:47.647
11.004000,0.370950,0.473240,0.607730,0.854924,0.855039,2025-02-05 03:46:47.638,2025-02-05 03:46:47.656
11.014000,0.371170,0.473250,0.607730,0.855025,0.855071,2025-02-05 03:46:47.666,2025-02-05 03:46:47.666
11.023000,0.371300,0.473250,0.607570,0.854968,0.855073,2025-02-05 03:46:47.666,2025-02-05 03:46:47.675
11.033000,0.371420,0.473670,0.607720,0.855359,0.855076,2025-02-05 03:46:47.666,2025-02-05 03:46:47.684
11.042000,0.371540,0.473630,0.608070,0.855638,0.855100,2025-02-05 03:46:47.694,2025-02-05 03:46:47.694
11.051000,0.371660,0.473620,0.608100,0.855706,0.855118,2025-02-05 03:46:47.694,2025-02-05 03:46:47.703
11.061000,0.371460,0.473870,0.607350,0.855225,0.855122,2025-02-05 03:46:47.694,2025-02-05 03:46:47.713
11.070000,0.371870,0.473820,0.607610,0.855560,0.855194,2025-02-05 03:46:47.723,2025-02-05 03:46:47.723
11.080000,0.371480,0.473480,0.607380,0.855039,0.855226,2025-02-05 03:46:47.723,2025-02-05 03:46:47.732
11.089000,0.371330,0.473610,0.607700,0.855273,0.855272,2025-02-05 03:46:47.723,2025-02-05 03:46:47.741
11.098000,0.371530,0.473540,0.607730,0.855342,0.855314,2025-02-05 03:46:47.751,2025-02-05 03:46:47.751
11.108000,0.371660,0.473280,0.607730,0.855255,0.855336,2025-02-05 03:46:47.751,2025-02-05 03:46:47.760
11.117000,0.371140,0.473340,0.607820,0.855126,0.855352,2025-02-05 03:46:47.751,2025-02-05 03:46:47.769
11.126000,0.371620,0.473510,0.607910,0.855493,0.855366,2025-02-05 03:46:47.779,2025-02-05 03:46:47.779
11.136000,0.371350,0.473190,0.607840,0.855149,0.855317,2025-02-05 03:46:47.779,2025-02-05 03:46:47.788
11.145000,0.371750,0.473000,0.607490,0.854969,0.855243,2025-02-05 03:46:47.779,2025-02-05 03:46:47.797
11.155000,0.371250,0.473140,0.607790,0.855042,0.855225,2025-02-05 03:46:47.807,2025-02-05 03:46:47.807
11.164000,0.371420,0.473910,0.607740,0.855507,0.855219,2025-02-05 03:46:47.807,2025-02-05 03:46:47.816
11.173000,0.370790,0.473820,0.607400,0.854942,0.855210,2025-02-05 03:46:47.807,2025-02-05 03:46:47.825
11.183000,0.371370,0.473480,0.607360,0.854977,0.855180,2025-02-05 03:46:47.835,2025-02-05 03:46:47.835
11.192000,0.371750,0.473190,0.607360,0.854981,0.855144,2025-02-05 03:46:47.835,2025-02-05 03:46:47.844
11.202000,0.372010,0.473250,0.607110,0.854950,0.855113,2025-02-05 03:46:47.835,2025-02-05 03:46:47.854
11.211000,0.372140,0.473670,0.607250,0.855339,0.855135,2025-02-05 03:46:47.864,2025-02-05 03:46:47.864
11.220000,0.371620,0.473130,0.606840,0.854522,0.855038,2025-02-05 03:46:47.864,2025-02-05 03:46:47.873
11.230000,0.371560,0.472910,0.606720,0.854289,0.854952,2025-02-05 03:46:47.864,2025-02-05 03:46:47.882
11.239000,0.371340,0.472970,0.607300,0.854639,0.854919,2025-02-05 03:46:47.892,2025-02-05 03:46:47.892
11.249000,0.371320,0.473140,0.607100,0.854582,0.854873,2025-02-05 03:46:47.892,2025-02-05 03:46:47.901
11.258000,0.371210,0.472820,0.607500,0.854641,0.854786,2025-02-05 03:46:47.892,2025-02-05 03:46:47.910
11.267000,0.371090,0.472960,0.607540,0.854695,0.854762,2025-02-05 03:46:47.920,2025-02-05 03:46:47.920
11.277000,0.370970,0.473640,0.607710,0.855140,0.854778,2025-02-05 03:46:47.920,2025-02-05 03:46:47.929
11.286000,0.372150,0.473040,0.607730,0.855335,0.854813,2025-02-05 03:46:47.920,2025-02-05 03:46:47.938
11.296000,0.371940,0.472810,0.607730,0.855117,0.854830,2025-02-05 03:46:47.948,2025-02-05 03:46:47.948
11.305000,0.371600,0.472540,0.607060,0.854343,0.854730,2025-02-05 03:46:47.948,2025-02-05 03:46:47.957
11.314000,0.371780,0.472850,0.607080,0.854607,0.854739,2025-02-05 03:46:47.948,2025-02-05 03:46:47.966
11.324000,0.371360,0.472880,0.606910,0.854320,0.854742,2025-02-05 03:46:47.976,2025-02-05 03:46:47.976
11.333000,0.371320,0.472630,0.606890,0.854151,0.854693,2025-02-05 03:46:47.976,2025-02-05 03:46:47.985
11.343000,0.371860,0.472610,0.607230,0.854616,0.854697,2025-02-05 03:46:47.976,2025-02-05 03:46:47.995
11.352000,0.371480,0.472850,0.607260,0.854605,0.854693,2025-02-05 03:46:48.005,2025-02-05 03:46:48.005
11.361000,0.371870,0.472960,0.607180,0.854778,0.854701,2025-02-05 03:46:48.005,2025-02-05 03:46:48.014
11.371000,0.371700,0.473140,0.607680,0.855159,0.854703,2025-02-05 03:46:48.005,2025-02-05 03:46:48.023
11.380000,0.371360,0.472990,0.607390,0.854722,0.854642,2025-02-05 03:46:48.033,2025-02-05 03:46:48.033
11.390000,0.371210,0.473390,0.607360,0.854857,0.854616,2025-02-05 03:46:48.033,2025-02-05 03:46:48.042
11.399000,0.371520,0.473180,0.607190,0.854755,0.854657,2025-02-05 03:46:48.033,2025-02-05 03:46:48.051
11.408000,0.371660,0.473160,0.607260,0.854855,0.854682,2025-02-05 03:46:48.061,2025-02-05 03:46:48.061
11.418000,0.371140,0.473080,0.607690,0.854890,0.854739,2025-02-05 03:46:48.061,2025-02-05 03:46:48.070
11.427000,0.371080,0.473150,0.608070,0.855173,0.854841,2025-02-05 03:46:48.061,2025-02-05 03:46:48.079
11.436000,0.370970,0.473330,0.607430,0.854770,0.854856,2025-02-05 03:46:48.089,2025-02-05 03:46:48.089
11.446000,0.371610,0.473090,0.607450,0.854929,0.854889,2025-02-05 03:46:48.089,2025-02-05 03:46:48.098
11.455000,0.371240,0.473070,0.607540,0.854821,0.854893,2025-02-05 03:46:48.089,2025-02-05 03:46:48.107
11.465000,0.371310,0.472570,0.607710,0.854696,0.854847,2025-02-05 03:46:48.117,2025-02-05 03:46:48.117
11.474000,0.371320,0.473180,0.607230,0.854697,0.854844,2025-02-05 03:46:48.117,2025-02-05 03:46:48.126
11.483000,0.371320,0.473160,0.607510,0.854884,0.854847,2025-02-05 03:46:48.117,2025-02-05 03:46:48.135
11.493000,0.370890,0.473410,0.606870,0.854381,0.854810,2025-02-05 03:46:48.145,2025-02-05 03:46:48.145
11.502000,0.370840,0.473690,0.607390,0.854884,0.854812,2025-02-05 03:46:48.145,2025-02-05 03:46:48.154
11.512000,0.371590,0.473130,0.607030,0.854644,0.854788,2025-02-05 03:46:48.145,2025-02-05 03:46:48.164
11.521000,0.371350,0.473570,0.606820,0.854634,0.854734,2025-02-05 03:46:48.174,2025-02-05 03:46:48.174
11.530000,0.371100,0.473370,0.606800,0.854401,0.854697,2025-02-05 03:46:48.174,2025-02-05 03:46:48.183
11.540000,0.370870,0.472930,0.606800,0.854057,0.854610,2025-02-05 03:46:48.174,2025-02-05 03:46:48.192
11.549000,0.371160,0.472890,0.606970,0.854282,0.854556,2025-02-05 03:46:48.202,2025-02-05 03:46:48.202
11.559000,0.370760,0.472630,0.606820,0.853857,0.854472,2025-02-05 03:46:48.202,2025-02-05 03:46:48.211
11.568000,0.371370,0.472940,0.606550,0.854102,0.854413,2025-02-05 03:46:48.202,2025-02-05 03:46:48.220
11.577000,0.370890,0.473140,0.606600,0.854040,0.854328,2025-02-05 03:46:48.230,2025-02-05 03:46:48.230
11.587000,0.370840,0.473070,0.606780,0.854107,0.854301,2025-02-05 03:46:48.230,2025-02-05 03:46:48.239
11.596000,0.370410,0.472480,0.606960,0.853722,0.854185,2025-02-05 03:46:48.230,2025-02-05 03:46:48.248
11.606000,0.370580,0.472670,0.607070,0.853979,0.854118,2025-02-05 03:46:48.258,2025-02-05 03:46:48.258
11.615000,0.370810,0.472610,0.607250,0.854174,0.854072,2025-02-05 03:46:48.258,2025-02-05 03:46:48.267
11.624000,0.371050,0.472600,0.607770,0.854642,0.854096,2025-02-05 03:46:48.258,2025-02-05 03:46:48.276
11.634000,0.371080,0.472940,0.607230,0.854459,0.854137,2025-02-05 03:46:48.286,2025-02-05 03:46:48.286
11.643000,0.371190,0.473050,0.607090,0.854469,0.854155,2025-02-05 03:46:48.286,2025-02-05 03:46:48.295
11.653000,0.371520,0.473230,0.607590,0.855067,0.854276,2025-02-05 03:46:48.286,2025-02-05 03:46:48.305
11.662000,0.371770,0.473330,0.607380,0.855082,0.854374,2025-02-05 03:46:48.315,2025-02-05 03:46:48.315
11.671000,0.371250,0.473090,0.607700,0.854950,0.854465,2025-02-05 03:46:48.315,2025-02-05 03:46:48.324
11.681000,0.371740,0.473490,0.607310,0.855108,0.854565,2025-02-05 03:46:48.315,2025-02-05 03:46:48.333
11.690000,0.371360,0.473360,0.607350,0.854899,0.854683,2025-02-05 03:46:48.343,2025-02-05 03:46:48.343
11.700000,0.371110,0.473010,0.607360,0.854604,0.854745,2025-02-05 03:46:48.343,2025-02-05 03:46:48.352
11.709000,0.371510,0.473480,0.607360,0.855038,0.854832,2025-02-05 03:46:48.343,2025-02-05 03:46:48.361
11.718000,0.371880,0.473280,0.606940,0.854789,0.854846,2025-02-05 03:46:48.371,2025-02-05 03:46:48.371
11.728000,0.371590,0.473670,0.607060,0.854964,0.854897,2025-02-05 03:46:48.371,2025-02-05 03:46:48.380
11.737000,0.371670,0.473130,0.607330,0.854892,0.854939,2025-02-05 03:46:48.371,2025-02-05 03:46:48.389
11.747000,0.372000,0.472910,0.607020,0.854694,0.854902,2025-02-05 03:46:48.399,2025-02-05 03:46:48.399
11.756000,0.371600,0.472880,0.606990,0.854482,0.854842,2025-02-05 03:46:48.399,2025-02-05 03:46:48.408
11.765000,0.371350,0.473130,0.607490,0.854867,0.854834,2025-02-05 03:46:48.399,2025-02-05 03:46:48.417
11.775000,0.371100,0.473490,0.607370,0.854872,0.854810,2025-02-05 03:46:48.427,2025-02-05 03:46:48.427
11.784000,0.371300,0.473360,0.607700,0.855121,0.854832,2025-02-05 03:46:48.427,2025-02-05 03:46:48.436
11.794000,0.372070,0.473350,0.607730,0.855472,0.854919,2025-02-05 03:46:48.427,2025-02-05 03:46:48.446
11.803000,0.372260,0.473430,0.607900,0.855720,0.854987,2025-02-05 03:46:48.456,2025-02-05 03:46:48.456
11.812000,0.371520,0.473440,0.607750,0.855297,0.855038,2025-02-05 03:46:48.456,2025-02-05 03:46:48.465
11.822000,0.371120,0.472520,0.607820,0.854664,0.855008,2025-02-05 03:46:48.456,2025-02-05 03:46:48.474
11.831000,0.371730,0.472930,0.607320,0.854800,0.854999,2025-02-05 03:46:48.484,2025-02-05 03:46:48.484
11.840000,0.371900,0.472970,0.607100,0.854740,0.855003,2025-02-05 03:46:48.484,2025-02-05 03:46:48.493
11.850000,0.371810,0.473140,0.607250,0.854902,0.855045,2025-02-05 03:46:48.484,2025-02-05 03:46:48.502
11.859000,0.371690,0.473160,0.607100,0.854754,0.855034,2025-02-05 03:46:48.512,2025-02-05 03:46:48.512
11.869000,0.371460,0.473330,0.607500,0.855032,0.855050,2025-02-05 03:46:48.512,2025-02-05 03:46:48.521
11.878000,0.371440,0.472840,0.607710,0.854902,0.855028,2025-02-05 03:46:48.512,2025-02-05 03:46:48.530
11.887000,0.370790,0.473130,0.607390,0.854552,0.854936,2025-02-05 03:46:48.540,2025-02-05 03:46:48.540
11.897000,0.370940,0.473410,0.607360,0.854751,0.854839,2025-02-05 03:46:48.540,2025-02-05 03:46:48.549
11.906000,0.370960,0.473850,0.607530,0.855124,0.854822,2025-02-05 03:46:48.540,2025-02-05 03:46:48.558
11.916000,0.371170,0.473150,0.607540,0.854835,0.854839,2025-02-05 03:46:48.568,2025-02-05 03:46:48.568
11.925000,0.371090,0.473330,0.607210,0.854665,0.854826,2025-02-05 03:46:48.568,2025-02-05 03:46:48.577
11.934000,0.370650,0.473010,0.607340,0.854390,0.854791,2025-02-05 03:46:48.568,2025-02-05 03:46:48.587
11.944000,0.371040,0.473310,0.607270,0.854675,0.854768,2025-02-05 03:46:48.597,2025-02-05 03:46:48.597
11.953000,0.371500,0.473170,0.607430,0.854911,0.854784,2025-02-05 03:46:48.597,2025-02-05 03:46:48.606
11.963000,0.371120,0.473240,0.607540,0.854863,0.854767,2025-02-05 03:46:48.597,2025-02-05 03:46:48.615
11.972000,0.371840,0.473340,0.607040,0.854876,0.854764,2025-02-05 03:46:48.625,2025-02-05 03:46:48.625
11.981000,0.371800,0.473260,0.607160,0.854900,0.854799,2025-02-05 03:46:48.625,2025-02-05 03:46:48.634
11.991000,0.371690,0.473340,0.607680,0.855266,0.854851,2025-02-05 03:46:48.625,2025-02-05 03:46:48.643
12.000000,0.371790,0.473340,0.607140,0.854925,0.854831,2025-02-05 03:46:48.653,2025-02-05 03:46:48.653
12.010000,0.371040,0.473010,0.607420,0.854616,0.854809,2025-02-05 03:46:48.653,2025-02-05 03:46:48.662
12.019000,0.371070,0.473140,0.607450,0.854722,0.854814,2025-02-05 03:46:48.653,2025-02-05 03:46:48.671
12.028000,0.371510,0.473410,0.607120,0.854828,0.854858,2025-02-05 03:46:48.681,2025-02-05 03:46:48.681
12.038000,0.371010,0.473020,0.607250,0.854488,0.854840,2025-02-05 03:46:48.681,2025-02-05 03:46:48.690
12.047000,0.371070,0.472810,0.607260,0.854404,0.854789,2025-02-05 03:46:48.681,2025-02-05 03:46:48.699
12.056000,0.371720,0.472790,0.607180,0.854619,0.854764,2025-02-05 03:46:48.709,2025-02-05 03:46:48.709
12.066000,0.371680,0.473460,0.607850,0.855448,0.854822,2025-02-05 03:46:48.709,2025-02-05 03:46:48.718
12.075000,0.371570,0.473360,0.607240,0.854912,0.854823,2025-02-05 03:46:48.709,2025-02-05 03:46:48.727
12.085000,0.371560,0.473600,0.607680,0.855353,0.854832,2025-02-05 03:46:48.737,2025-02-05 03:46:48.737
12.094000,0.371880,0.473450,0.607390,0.855203,0.854859,2025-02-05 03:46:48.737,2025-02-05 03:46:48.746
12.103000,0.371910,0.473360,0.607110,0.854967,0.854895,2025-02-05 03:46:48.737,2025-02-05 03:46:48.756
12.113000,0.372020,0.473350,0.607330,0.855166,0.854939,2025-02-05 03:46:48.766,2025-02-05 03:46:48.766
12.122000,0.371710,0.473600,0.607950,0.855610,0.855017,2025-02-05 03:46:48.766,2025-02-05 03:46:48.775
12.132000,0.371900,0.473540,0.607840,0.855581,0.855126,2025-02-05 03:46:48.766,2025-02-05 03:46:48.784
12.141000,0.372020,0.473450,0.607910,0.855633,0.855249,2025-02-05 03:46:48.794,2025-02-05 03:46:48.794
12.150000,0.371500,0.473690,0.607410,0.855185,0.855306,2025-02-05 03:46:48.794,2025-02-05 03:46:48.803
12.160000,0.371230,0.473300,0.606940,0.854518,0.855213,2025-02-05 03:46:48.794,2025-02-05 03:46:48.812
12.169000,0.370550,0.473340,0.607320,0.854515,0.855173,2025-02-05 03:46:48.822,2025-02-05 03:46:48.822
12.179000,0.370490,0.473180,0.607520,0.854542,0.855092,2025-02-05 03:46:48.822,2025-02-05 03:46:48.831
12.188000,0.370800,0.473500,0.607540,0.854868,0.855059,2025-02-05 03:46:48.822,2025-02-05 03:46:48.840
12.197000,0.371160,0.473190,0.607380,0.854739,0.855036,2025-02-05 03:46:48.850,2025-02-05 03:46:48.850
12.207000,0.371300,0.473410,0.607360,0.854908,0.855010,2025-02-05 03:46:48.850,2025-02-05 03:46:48.859
12.216000,0.371100,0.472930,0.607530,0.854676,0.854917,2025-02-05 03:46:48.850,2025-02-05 03:46:48.868
12.226000,0.371300,0.473390,0.607630,0.855088,0.854867,2025-02-05 03:46:48.878,2025-02-05 03:46:48.878
12.235000,0.370880,0.473430,0.607550,0.854871,0.854791,2025-02-05 03:46:48.878,2025-02-05 03:46:48.887
12.244000,0.370630,0.473100,0.607550,0.854580,0.854731,2025-02-05 03:46:48.878,2025-02-05 03:46:48.897
