Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp,Timestamp
10.403000,-0.417840,0.453690,0.323640,0.696540,0.696460,2025-02-05 03:39:37.441,2025-02-05 03:39:37.441
10.413000,-0.417750,0.453660,0.324000,0.696634,0.696469,2025-02-05 03:39:37.442,2025-02-05 03:39:37.450
10.422000,-0.418070,0.453410,0.323530,0.696444,0.696468,2025-02-05 03:39:37.442,2025-02-05 03:39:37.459
10.432000,-0.418640,0.453380,0.323570,0.696786,0.696481,2025-02-05 03:39:37.469,2025-02-05 03:39:37.469
10.441000,-0.417830,0.453710,0.323320,0.696398,0.696488,2025-02-05 03:39:37.470,2025-02-05 03:39:37.478
10.451000,-0.417540,0.453580,0.323720,0.696325,0.696500,2025-02-05 03:39:37.470,2025-02-05 03:39:37.488
10.460000,-0.417830,0.453480,0.324180,0.696648,0.696523,2025-02-05 03:39:37.498,2025-02-05 03:39:37.498
10.470000,-0.418400,0.453470,0.323970,0.696886,0.696570,2025-02-05 03:39:37.499,2025-02-05 03:39:37.507
10.479000,-0.418130,0.453970,0.323870,0.697003,0.696613,2025-02-05 03:39:37.499,2025-02-05 03:39:37.516
10.489000,-0.417570,0.453770,0.323860,0.696532,0.696620,2025-02-05 03:39:37.526,2025-02-05 03:39:37.526
10.498000,-0.417940,0.453670,0.323770,0.696647,0.696630,2025-02-05 03:39:37.527,2025-02-05 03:39:37.535
10.508000,-0.417760,0.453830,0.323760,0.696639,0.696631,2025-02-05 03:39:37.527,2025-02-05 03:39:37.545
10.517000,-0.418180,0.453840,0.323850,0.696939,0.696680,2025-02-05 03:39:37.555,2025-02-05 03:39:37.555
10.527000,-0.418220,0.453680,0.323940,0.696901,0.696692,2025-02-05 03:39:37.556,2025-02-05 03:39:37.564
10.536000,-0.418000,0.453660,0.324120,0.696839,0.696736,2025-02-05 03:39:37.556,2025-02-05 03:39:37.573
10.546000,-0.418090,0.453580,0.323630,0.696614,0.696765,2025-02-05 03:39:37.583,2025-02-05 03:39:37.583
10.555000,-0.418640,0.453650,0.323830,0.697082,0.696808,2025-02-05 03:39:37.584,2025-02-05 03:39:37.592
10.565000,-0.418260,0.453570,0.323850,0.696811,0.696801,2025-02-05 03:39:37.584,2025-02-05 03:39:37.602
10.574000,-0.418120,0.453730,0.323690,0.696757,0.696776,2025-02-05 03:39:37.612,2025-02-05 03:39:37.612
10.583000,-0.418210,0.454170,0.323330,0.696931,0.696816,2025-02-05 03:39:37.613,2025-02-05 03:39:37.621
10.593000,-0.418970,0.453880,0.323300,0.697184,0.696870,2025-02-05 03:39:37.613,2025-02-05 03:39:37.630
10.602000,-0.418510,0.454270,0.323300,0.697162,0.696922,2025-02-05 03:39:37.640,2025-02-05 03:39:37.640
10.612000,-0.418250,0.453800,0.323630,0.696853,0.696913,2025-02-05 03:39:37.641,2025-02-05 03:39:37.649
10.621000,-0.418660,0.453840,0.323500,0.697065,0.696930,2025-02-05 03:39:37.641,2025-02-05 03:39:37.659
10.631000,-0.418370,0.453680,0.323650,0.696856,0.696931,2025-02-05 03:39:37.669,2025-02-05 03:39:37.669
10.640000,-0.418020,0.453910,0.323500,0.696726,0.696943,2025-02-05 03:39:37.670,2025-02-05 03:39:37.678
10.650000,-0.418520,0.454190,0.323740,0.697320,0.696966,2025-02-05 03:39:37.670,2025-02-05 03:39:37.687
10.659000,-0.418570,0.453790,0.323680,0.697062,0.696992,2025-02-05 03:39:37.697,2025-02-05 03:39:37.697
10.669000,-0.418470,0.454090,0.323330,0.697035,0.697019,2025-02-05 03:39:37.698,2025-02-05 03:39:37.706
10.678000,-0.418570,0.454200,0.323050,0.697036,0.697030,2025-02-05 03:39:37.698,2025-02-05 03:39:37.716
10.688000,-0.417820,0.453880,0.323610,0.696638,0.696975,2025-02-05 03:39:37.726,2025-02-05 03:39:37.726
10.697000,-0.418290,0.453760,0.323160,0.696633,0.696922,2025-02-05 03:39:37.727,2025-02-05 03:39:37.735
10.707000,-0.418340,0.453670,0.323030,0.696544,0.696891,2025-02-05 03:39:37.727,2025-02-05 03:39:37.744
10.716000,-0.418560,0.453910,0.323440,0.697022,0.696887,2025-02-05 03:39:37.754,2025-02-05 03:39:37.754
10.726000,-0.417820,0.454190,0.323560,0.696816,0.696883,2025-02-05 03:39:37.755,2025-02-05 03:39:37.763
10.735000,-0.418290,0.453710,0.323240,0.696637,0.696874,2025-02-05 03:39:37.755,2025-02-05 03:39:37.772
10.745000,-0.418340,0.453830,0.323210,0.696731,0.696815,2025-02-05 03:39:37.782,2025-02-05 03:39:37.782
10.754000,-0.418450,0.454010,0.323450,0.697026,0.696812,2025-02-05 03:39:37.783,2025-02-05 03:39:37.791
10.764000,-0.418460,0.454200,0.323480,0.697170,0.696825,2025-02-05 03:39:37.783,2025-02-05 03:39:37.801
10.773000,-0.418030,0.453710,0.323480,0.696593,0.696781,2025-02-05 03:39:37.811,2025-02-05 03:39:37.811
10.783000,-0.417990,0.453750,0.323060,0.696400,0.696757,2025-02-05 03:39:37.812,2025-02-05 03:39:37.820
10.792000,-0.418520,0.454000,0.323440,0.697057,0.696800,2025-02-05 03:39:37.812,2025-02-05 03:39:37.829
10.802000,-0.418250,0.453940,0.323730,0.696990,0.696844,2025-02-05 03:39:37.839,2025-02-05 03:39:37.839
10.811000,-0.418220,0.453520,0.323590,0.696634,0.696805,2025-02-05 03:39:37.839,2025-02-05 03:39:37.848
10.821000,-0.418760,0.454150,0.323330,0.697248,0.696849,2025-02-05 03:39:37.840,2025-02-05 03:39:37.858
10.830000,-0.418060,0.454210,0.323470,0.696932,0.696878,2025-02-05 03:39:37.868,2025-02-05 03:39:37.868
10.839000,-0.417990,0.454050,0.324070,0.697064,0.696911,2025-02-05 03:39:37.868,2025-02-05 03:39:37.877
10.849000,-0.417550,0.453700,0.323790,0.696442,0.696853,2025-02-05 03:39:37.869,2025-02-05 03:39:37.886
10.858000,-0.418150,0.453660,0.323600,0.696688,0.696805,2025-02-05 03:39:37.896,2025-02-05 03:39:37.896
10.868000,-0.418430,0.453660,0.324000,0.697042,0.696850,2025-02-05 03:39:37.896,2025-02-05 03:39:37.905
10.877000,-0.418130,0.453740,0.323790,0.696816,0.696891,2025-02-05 03:39:37.897,2025-02-05 03:39:37.915
10.887000,-0.417890,0.453670,0.323930,0.696692,0.696855,2025-02-05 03:39:37.925,2025-02-05 03:39:37.925
10.896000,-0.418510,0.453580,0.323020,0.696583,0.696814,2025-02-05 03:39:37.925,2025-02-05 03:39:37.934
10.906000,-0.418250,0.453820,0.323270,0.696699,0.696820,2025-02-05 03:39:37.926,2025-02-05 03:39:37.943
10.915000,-0.418120,0.453510,0.323210,0.696391,0.696735,2025-02-05 03:39:37.953,2025-02-05 03:39:37.953
10.925000,-0.418210,0.453810,0.322950,0.696520,0.696694,2025-02-05 03:39:37.953,2025-02-05 03:39:37.962
10.934000,-0.417900,0.453840,0.323510,0.696613,0.696648,2025-02-05 03:39:37.954,2025-02-05 03:39:37.972
10.944000,-0.418190,0.453840,0.323650,0.696852,0.696689,2025-02-05 03:39:37.982,2025-02-05 03:39:37.982
10.953000,-0.418220,0.453590,0.323500,0.696638,0.696684,2025-02-05 03:39:37.982,2025-02-05 03:39:37.991
10.963000,-0.418540,0.453320,0.323740,0.696766,0.696657,2025-02-05 03:39:37.983,2025-02-05 03:39:38.000
10.972000,-0.418470,0.453370,0.323510,0.696649,0.696640,2025-02-05 03:39:38.010,2025-02-05 03:39:38.010
10.982000,-0.418030,0.453630,0.323490,0.696545,0.696626,2025-02-05 03:39:38.010,2025-02-05 03:39:38.019
10.991000,-0.418200,0.453490,0.323150,0.696398,0.696607,2025-02-05 03:39:38.011,2025-02-05 03:39:38.029
11.001000,-0.418110,0.453310,0.323450,0.696366,0.696574,2025-02-05 03:39:38.039,2025-02-05 03:39:38.039
11.010000,-0.418100,0.453460,0.323480,0.696472,0.696582,2025-02-05 03:39:38.039,2025-02-05 03:39:38.048
11.020000,-0.417990,0.453470,0.323650,0.696491,0.696579,2025-02-05 03:39:38.040,2025-02-05 03:39:38.057
11.029000,-0.417660,0.453560,0.323670,0.696361,0.696554,2025-02-05 03:39:38.067,2025-02-05 03:39:38.067
11.039000,-0.418060,0.453400,0.323670,0.696497,0.696518,2025-02-05 03:39:38.067,2025-02-05 03:39:38.076
11.048000,-0.418310,0.453800,0.323330,0.696750,0.696529,2025-02-05 03:39:38.068,2025-02-05 03:39:38.085
11.058000,-0.417370,0.453670,0.323470,0.696166,0.696470,2025-02-05 03:39:38.095,2025-02-05 03:39:38.095
11.067000,-0.417600,0.453410,0.323400,0.696102,0.696415,2025-02-05 03:39:38.095,2025-02-05 03:39:38.104
11.076000,-0.417730,0.453630,0.323730,0.696477,0.696408,2025-02-05 03:39:38.096,2025-02-05 03:39:38.114
11.086000,-0.417630,0.453820,0.323590,0.696475,0.696416,2025-02-05 03:39:38.124,2025-02-05 03:39:38.124
11.095000,-0.417620,0.453840,0.323490,0.696436,0.696423,2025-02-05 03:39:38.125,2025-02-05 03:39:38.133
11.105000,-0.417620,0.453590,0.323400,0.696231,0.696399,2025-02-05 03:39:38.125,2025-02-05 03:39:38.142
11.114000,-0.417080,0.453400,0.323730,0.695937,0.696343,2025-02-05 03:39:38.152,2025-02-05 03:39:38.152
11.124000,-0.417460,0.453300,0.323590,0.696035,0.696311,2025-02-05 03:39:38.152,2025-02-05 03:39:38.161
11.133000,-0.417820,0.453370,0.322990,0.696018,0.696263,2025-02-05 03:39:38.153,2025-02-05 03:39:38.171
11.143000,-0.417750,0.453300,0.323430,0.696134,0.696201,2025-02-05 03:39:38.181,2025-02-05 03:39:38.181
11.152000,-0.418710,0.453460,0.323560,0.696875,0.696272,2025-02-05 03:39:38.181,2025-02-05 03:39:38.190
11.162000,-0.418380,0.453390,0.323410,0.696562,0.696318,2025-02-05 03:39:38.182,2025-02-05 03:39:38.199
11.171000,-0.418560,0.453800,0.323560,0.697006,0.696371,2025-02-05 03:39:38.209,2025-02-05 03:39:38.209
11.181000,-0.418900,0.453840,0.323490,0.697204,0.696444,2025-02-05 03:39:38.209,2025-02-05 03:39:38.218
11.190000,-0.418500,0.453430,0.323650,0.696771,0.696477,2025-02-05 03:39:38.209,2025-02-05 03:39:38.228
11.200000,-0.418360,0.453800,0.323580,0.696896,0.696544,2025-02-05 03:39:38.238,2025-02-05 03:39:38.238
11.209000,-0.418990,0.453670,0.323410,0.697111,0.696661,2025-02-05 03:39:38.238,2025-02-05 03:39:38.247
11.219000,-0.418620,0.453660,0.323140,0.696756,0.696733,2025-02-05 03:39:38.238,2025-02-05 03:39:38.256
11.228000,-0.418050,0.453740,0.323110,0.696452,0.696777,2025-02-05 03:39:38.266,2025-02-05 03:39:38.266
11.238000,-0.418200,0.453580,0.323020,0.696396,0.696803,2025-02-05 03:39:38.266,2025-02-05 03:39:38.275
11.247000,-0.418110,0.453820,0.323100,0.696536,0.696769,2025-02-05 03:39:38.266,2025-02-05 03:39:38.285
11.257000,-0.418320,0.453170,0.323280,0.696322,0.696745,2025-02-05 03:39:38.295,2025-02-05 03:39:38.295
11.266000,-0.417910,0.453190,0.323460,0.696173,0.696662,2025-02-05 03:39:38.295,2025-02-05 03:39:38.304
11.276000,-0.417870,0.453440,0.323310,0.696242,0.696566,2025-02-05 03:39:38.295,2025-02-05 03:39:38.313
11.285000,-0.417970,0.453470,0.322960,0.696159,0.696504,2025-02-05 03:39:38.323,2025-02-05 03:39:38.323
11.294000,-0.418730,0.453140,0.323090,0.696461,0.696461,2025-02-05 03:39:38.323,2025-02-05 03:39:38.332
11.304000,-0.417630,0.453770,0.322770,0.696062,0.696356,2025-02-05 03:39:38.323,2025-02-05 03:39:38.341
11.313000,-0.417840,0.453750,0.323070,0.696314,0.696312,2025-02-05 03:39:38.351,2025-02-05 03:39:38.351
11.323000,-0.417430,0.454340,0.323440,0.696625,0.696329,2025-02-05 03:39:38.351,2025-02-05 03:39:38.360
11.332000,-0.418140,0.454230,0.323310,0.696918,0.696381,2025-02-05 03:39:38.351,2025-02-05 03:39:38.370
11.342000,-0.417890,0.453880,0.323300,0.696536,0.696381,2025-02-05 03:39:38.380,2025-02-05 03:39:38.380
11.351000,-0.418400,0.453430,0.323300,0.696549,0.696404,2025-02-05 03:39:38.380,2025-02-05 03:39:38.389
11.361000,-0.418020,0.453390,0.323300,0.696295,0.696416,2025-02-05 03:39:38.380,2025-02-05 03:39:38.398
11.370000,-0.417770,0.453130,0.323630,0.696129,0.696405,2025-02-05 03:39:38.408,2025-02-05 03:39:38.408
11.380000,-0.418280,0.453690,0.323240,0.696618,0.696451,2025-02-05 03:39:38.408,2025-02-05 03:39:38.417
11.389000,-0.418230,0.453910,0.323210,0.696718,0.696476,2025-02-05 03:39:38.408,2025-02-05 03:39:38.427
11.399000,-0.418760,0.453850,0.323620,0.697187,0.696589,2025-02-05 03:39:38.437,2025-02-05 03:39:38.437
11.408000,-0.418490,0.453680,0.323830,0.697012,0.696659,2025-02-05 03:39:38.437,2025-02-05 03:39:38.446
11.418000,-0.418250,0.453660,0.324020,0.696943,0.696690,2025-02-05 03:39:38.437,2025-02-05 03:39:38.455
11.427000,-0.418330,0.453580,0.323960,0.696911,0.696690,2025-02-05 03:39:38.465,2025-02-05 03:39:38.465
11.437000,-0.417910,0.453900,0.323780,0.696784,0.696714,2025-02-05 03:39:38.465,2025-02-05 03:39:38.474
11.446000,-0.417760,0.453770,0.323760,0.696600,0.696719,2025-02-05 03:39:38.465,2025-02-05 03:39:38.484
11.456000,-0.417960,0.453590,0.323590,0.696523,0.696742,2025-02-05 03:39:38.494,2025-02-05 03:39:38.494
11.465000,-0.417980,0.453650,0.323410,0.696491,0.696779,2025-02-05 03:39:38.494,2025-02-05 03:39:38.503
11.475000,-0.418300,0.453660,0.323560,0.696759,0.696793,2025-02-05 03:39:38.494,2025-02-05 03:39:38.512
11.484000,-0.418120,0.453740,0.322650,0.696281,0.696749,2025-02-05 03:39:38.522,2025-02-05 03:39:38.522
11.494000,-0.418430,0.453420,0.323060,0.696449,0.696675,2025-02-05 03:39:38.522,2025-02-05 03:39:38.531
11.503000,-0.418560,0.453470,0.323270,0.696657,0.696640,2025-02-05 03:39:38.522,2025-02-05 03:39:38.541
11.512000,-0.418360,0.453640,0.322870,0.696462,0.696592,2025-02-05 03:39:38.551,2025-02-05 03:39:38.551
11.522000,-0.417910,0.454070,0.323170,0.696611,0.696562,2025-02-05 03:39:38.551,2025-02-05 03:39:38.560
11.531000,-0.417970,0.453780,0.323620,0.696667,0.696550,2025-02-05 03:39:38.551,2025-02-05 03:39:38.569
11.541000,-0.418200,0.453670,0.324000,0.696910,0.696581,2025-02-05 03:39:38.579,2025-02-05 03:39:38.579
11.550000,-0.417790,0.453990,0.324040,0.696891,0.696618,2025-02-05 03:39:38.579,2025-02-05 03:39:38.588
11.560000,-0.417750,0.453860,0.323540,0.696550,0.696624,2025-02-05 03:39:38.579,2025-02-05 03:39:38.597
11.569000,-0.418390,0.453680,0.323490,0.696794,0.696627,2025-02-05 03:39:38.607,2025-02-05 03:39:38.607
11.579000,-0.418350,0.453410,0.323650,0.696668,0.696666,2025-02-05 03:39:38.607,2025-02-05 03:39:38.616
11.588000,-0.418340,0.453380,0.323330,0.696494,0.696670,2025-02-05 03:39:38.607,2025-02-05 03:39:38.626
11.598000,-0.418450,0.453710,0.323470,0.696840,0.696689,2025-02-05 03:39:38.636,2025-02-05 03:39:38.636
11.607000,-0.417700,0.453830,0.323480,0.696473,0.696690,2025-02-05 03:39:38.636,2025-02-05 03:39:38.645
11.617000,-0.417950,0.453840,0.323990,0.696866,0.696715,2025-02-05 03:39:38.636,2025-02-05 03:39:38.654
11.626000,-0.418300,0.454090,0.324210,0.697341,0.696783,2025-02-05 03:39:38.664,2025-02-05 03:39:38.664
11.636000,-0.417690,0.454120,0.323720,0.696767,0.696768,2025-02-05 03:39:38.664,2025-02-05 03:39:38.673
11.645000,-0.417950,0.453870,0.324100,0.696937,0.696773,2025-02-05 03:39:38.664,2025-02-05 03:39:38.683
11.655000,-0.417760,0.453600,0.324220,0.696703,0.696788,2025-02-05 03:39:38.693,2025-02-05 03:39:38.693
11.664000,-0.417640,0.453900,0.323810,0.696636,0.696773,2025-02-05 03:39:38.693,2025-02-05 03:39:38.702
11.674000,-0.417840,0.453350,0.323940,0.696458,0.696751,2025-02-05 03:39:38.693,2025-02-05 03:39:38.711
11.683000,-0.417970,0.453460,0.323780,0.696533,0.696755,2025-02-05 03:39:38.721,2025-02-05 03:39:38.721
11.693000,-0.418090,0.453560,0.323340,0.696466,0.696718,2025-02-05 03:39:38.721,2025-02-05 03:39:38.730
11.702000,-0.418100,0.453980,0.323130,0.696648,0.696735,2025-02-05 03:39:38.721,2025-02-05 03:39:38.740
11.712000,-0.418100,0.453770,0.323280,0.696581,0.696707,2025-02-05 03:39:38.750,2025-02-05 03:39:38.750
11.721000,-0.418210,0.453500,0.323290,0.696476,0.696620,2025-02-05 03:39:38.750,2025-02-05 03:39:38.759
11.731000,-0.417790,0.453640,0.323130,0.696240,0.696568,2025-02-05 03:39:38.750,2025-02-05 03:39:38.768
11.740000,-0.417750,0.453660,0.323450,0.696378,0.696512,2025-02-05 03:39:38.778,2025-02-05 03:39:38.778
11.749000,-0.417960,0.453570,0.323730,0.696575,0.696499,2025-02-05 03:39:38.778,2025-02-05 03:39:38.787
11.759000,-0.418190,0.453730,0.323250,0.696595,0.696495,2025-02-05 03:39:38.778,2025-02-05 03:39:38.797
11.768000,-0.418110,0.453830,0.323540,0.696747,0.696524,2025-02-05 03:39:38.807,2025-02-05 03:39:38.807
11.778000,-0.417780,0.453840,0.323570,0.696569,0.696527,2025-02-05 03:39:38.807,2025-02-05 03:39:38.816
11.787000,-0.417210,0.453680,0.323740,0.696202,0.696501,2025-02-05 03:39:38.807,2025-02-05 03:39:38.825
11.797000,-0.417040,0.453330,0.323510,0.695765,0.696413,2025-02-05 03:39:38.835,2025-02-05 03:39:38.835
11.806000,-0.416700,0.453630,0.323650,0.695822,0.696337,2025-02-05 03:39:38.835,2025-02-05 03:39:38.844
11.816000,-0.417310,0.453820,0.323750,0.696358,0.696325,2025-02-05 03:39:38.835,2025-02-05 03:39:38.854
11.825000,-0.417480,0.453590,0.323430,0.696161,0.696317,2025-02-05 03:39:38.864,2025-02-05 03:39:38.864
11.835000,-0.417610,0.453480,0.323480,0.696191,0.696299,2025-02-05 03:39:38.864,2025-02-05 03:39:38.873
11.844000,-0.417080,0.453220,0.324070,0.695978,0.696239,2025-02-05 03:39:38.864,2025-02-05 03:39:38.882
11.854000,-0.417140,0.453530,0.323630,0.696011,0.696180,2025-02-05 03:39:38.892,2025-02-05 03:39:38.892
11.863000,-0.417140,0.453730,0.324000,0.696314,0.696137,2025-02-05 03:39:38.892,2025-02-05 03:39:38.901
11.873000,-0.417360,0.453920,0.323700,0.696430,0.696123,2025-02-05 03:39:38.892,2025-02-05 03:39:38.910
11.882000,-0.417060,0.454020,0.323670,0.696301,0.696133,2025-02-05 03:39:38.920,2025-02-05 03:39:38.920
11.892000,-0.417570,0.453780,0.324170,0.696683,0.696225,2025-02-05 03:39:38.920,2025-02-05 03:39:38.929
11.901000,-0.417620,0.453920,0.323640,0.696558,0.696298,2025-02-05 03:39:38.920,2025-02-05 03:39:38.939
11.911000,-0.417300,0.453680,0.323830,0.696298,0.696292,2025-02-05 03:39:38.949,2025-02-05 03:39:38.949
11.920000,-0.417270,0.453490,0.323690,0.696091,0.696285,2025-02-05 03:39:38.949,2025-02-05 03:39:38.958
11.930000,-0.417690,0.453810,0.323840,0.696621,0.696328,2025-02-05 03:39:38.949,2025-02-05 03:39:38.967
11.939000,-0.417740,0.454180,0.324190,0.697055,0.696436,2025-02-05 03:39:38.977,2025-02-05 03:39:38.977
11.949000,-0.417310,0.454040,0.323720,0.696487,0.696484,2025-02-05 03:39:38.977,2025-02-05 03:39:38.986
11.958000,-0.417480,0.454200,0.323840,0.696749,0.696527,2025-02-05 03:39:38.977,2025-02-05 03:39:38.996
11.968000,-0.417930,0.454050,0.323180,0.696615,0.696546,2025-02-05 03:39:39.006,2025-02-05 03:39:39.006
11.977000,-0.417980,0.454030,0.323280,0.696678,0.696583,2025-02-05 03:39:39.006,2025-02-05 03:39:39.015
11.986000,-0.418300,0.453860,0.323800,0.697001,0.696615,2025-02-05 03:39:39.006,2025-02-05 03:39:39.024
11.996000,-0.418340,0.453600,0.323350,0.696647,0.696624,2025-02-05 03:39:39.034,2025-02-05 03:39:39.034
12.005000,-0.418120,0.453740,0.323810,0.696819,0.696676,2025-02-05 03:39:39.034,2025-02-05 03:39:39.043
12.015000,-0.418000,0.454080,0.323510,0.696830,0.696750,2025-02-05 03:39:39.034,2025-02-05 03:39:39.053
12.024000,-0.418630,0.454120,0.323570,0.697261,0.696814,2025-02-05 03:39:39.063,2025-02-05 03:39:39.063
12.034000,-0.418150,0.453540,0.323320,0.696480,0.696757,2025-02-05 03:39:39.063,2025-02-05 03:39:39.072
12.043000,-0.418210,0.453480,0.323300,0.696467,0.696755,2025-02-05 03:39:39.063,2025-02-05 03:39:39.081
12.053000,-0.418330,0.453470,0.323210,0.696491,0.696729,2025-02-05 03:39:39.091,2025-02-05 03:39:39.091
12.062000,-0.418120,0.453220,0.323200,0.696197,0.696687,2025-02-05 03:39:39.091,2025-02-05 03:39:39.100
12.072000,-0.418100,0.453530,0.323030,0.696308,0.696650,2025-02-05 03:39:39.091,2025-02-05 03:39:39.110
12.081000,-0.417890,0.453730,0.323350,0.696461,0.696596,2025-02-05 03:39:39.120,2025-02-05 03:39:39.120
12.091000,-0.417760,0.453830,0.323390,0.696467,0.696578,2025-02-05 03:39:39.120,2025-02-05 03:39:39.129
12.100000,-0.417960,0.454180,0.323640,0.696931,0.696589,2025-02-05 03:39:39.120,2025-02-05 03:39:39.138
12.110000,-0.417980,0.454040,0.323830,0.696940,0.696600,2025-02-05 03:39:39.148,2025-02-05 03:39:39.148
12.119000,-0.417660,0.453860,0.323520,0.696487,0.696523,2025-02-05 03:39:39.148,2025-02-05 03:39:39.157
12.129000,-0.417730,0.453680,0.323910,0.696593,0.696534,2025-02-05 03:39:39.148,2025-02-05 03:39:39.166
12.138000,-0.417630,0.453910,0.323690,0.696580,0.696546,2025-02-05 03:39:39.176,2025-02-05 03:39:39.176
12.148000,-0.418160,0.453850,0.323590,0.696813,0.696578,2025-02-05 03:39:39.176,2025-02-05 03:39:39.185
12.157000,-0.418750,0.453590,0.323410,0.696914,0.696649,2025-02-05 03:39:39.176,2025-02-05 03:39:39.195
12.167000,-0.418060,0.453650,0.322800,0.696256,0.696644,2025-02-05 03:39:39.205,2025-02-05 03:39:39.205
12.176000,-0.418200,0.453830,0.323580,0.696819,0.696680,2025-02-05 03:39:39.205,2025-02-05 03:39:39.214
12.186000,-0.418220,0.453680,0.323410,0.696655,0.696699,2025-02-05 03:39:39.205,2025-02-05 03:39:39.223
12.195000,-0.418110,0.453580,0.323480,0.696556,0.696661,2025-02-05 03:39:39.233,2025-02-05 03:39:39.233
12.205000,-0.417890,0.453480,0.323570,0.696401,0.696607,2025-02-05 03:39:39.233,2025-02-05 03:39:39.242
12.214000,-0.417760,0.453560,0.323740,0.696454,0.696604,2025-02-05 03:39:39.233,2025-02-05 03:39:39.252
12.223000,-0.417960,0.453560,0.323170,0.696309,0.696576,2025-02-05 03:39:39.262,2025-02-05 03:39:39.262
12.233000,-0.417870,0.453900,0.323450,0.696606,0.696578,2025-02-05 03:39:39.262,2025-02-05 03:39:39.271
12.242000,-0.417860,0.453850,0.323480,0.696582,0.696555,2025-02-05 03:39:39.262,2025-02-05 03:39:39.280
12.252000,-0.417860,0.454010,0.323480,0.696686,0.696532,2025-02-05 03:39:39.290,2025-02-05 03:39:39.290
12.261000,-0.418190,0.453530,0.323650,0.696650,0.696572,2025-02-05 03:39:39.290,2025-02-05 03:39:39.299
12.271000,-0.417890,0.453230,0.323500,0.696205,0.696510,2025-02-05 03:39:39.290,2025-02-05 03:39:39.309
12.280000,-0.417650,0.453620,0.323320,0.696232,0.696468,2025-02-05 03:39:39.319,2025-02-05 03:39:39.319
12.290000,-0.417840,0.453820,0.323300,0.696467,0.696459,2025-02-05 03:39:39.319,2025-02-05 03:39:39.328
12.299000,-0.417640,0.453840,0.323380,0.696397,0.696459,2025-02-05 03:39:39.319,2025-02-05 03:39:39.337
12.309000,-0.417950,0.454090,0.323300,0.696709,0.696484,2025-02-05 03:39:39.347,2025-02-05 03:39:39.347
12.318000,-0.418090,0.453950,0.323460,0.696776,0.696531,2025-02-05 03:39:39.347,2025-02-05 03:39:39.356
12.328000,-0.418320,0.453860,0.323650,0.696943,0.696565,2025-02-05 03:39:39.347,2025-02-05 03:39:39.366
12.337000,-0.418010,0.453590,0.323500,0.696512,0.696558,2025-02-05 03:39:39.376,2025-02-05 03:39:39.376
12.347000,-0.417980,0.453650,0.323900,0.696719,0.696561,2025-02-05 03:39:39.376,2025-02-05 03:39:39.385
12.356000,-0.418520,0.453410,0.323360,0.696636,0.696559,2025-02-05 03:39:39.376,2025-02-05 03:39:39.394
12.366000,-0.418040,0.453380,0.323550,0.696416,0.696580,2025-02-05 03:39:39.404,2025-02-05 03:39:39.404
12.375000,-0.418200,0.453710,0.323570,0.696736,0.696631,2025-02-05 03:39:39.404,2025-02-05 03:39:39.413
12.385000,-0.418110,0.453750,0.323580,0.696713,0.696656,2025-02-05 03:39:39.404,2025-02-05 03:39:39.423
12.394000,-0.417990,0.453670,0.323410,0.696510,0.696667,2025-02-05 03:39:39.433,2025-02-05 03:39:39.433
12.404000,-0.417980,0.453580,0.323310,0.696399,0.696636,2025-02-05 03:39:39.433,2025-02-05 03:39:39.442
12.413000,-0.417120,0.453570,0.323460,0.695946,0.696553,2025-02-05 03:39:39.433,2025-02-05 03:39:39.451
12.423000,-0.417140,0.453570,0.323650,0.696047,0.696463,2025-02-05 03:39:39.461,2025-02-05 03:39:39.461
12.432000,-0.418110,0.453480,0.323500,0.696500,0.696462,2025-02-05 03:39:39.461,2025-02-05 03:39:39.470
12.442000,-0.417560,0.453560,0.323320,0.696139,0.696404,2025-02-05 03:39:39.461,2025-02-05 03:39:39.479
12.451000,-0.417940,0.453730,0.323300,0.696468,0.696387,2025-02-05 03:39:39.489,2025-02-05 03:39:39.489
12.460000,-0.417870,0.453500,0.323300,0.696276,0.696373,2025-02-05 03:39:39.489,2025-02-05 03:39:39.498
12.470000,-0.417320,0.453810,0.322960,0.695990,0.696299,2025-02-05 03:39:39.489,2025-02-05 03:39:39.508
12.479000,-0.417480,0.453840,0.323510,0.696361,0.696264,2025-02-05 03:39:39.518,2025-02-05 03:39:39.518
12.489000,-0.418360,0.453260,0.323400,0.696461,0.696259,2025-02-05 03:39:39.518,2025-02-05 03:39:39.527
12.498000,-0.417910,0.453950,0.323470,0.696672,0.696286,2025-02-05 03:39:39.518,2025-02-05 03:39:39.536
12.508000,-0.417650,0.453690,0.323730,0.696468,0.696338,2025-02-05 03:39:39.546,2025-02-05 03:39:39.546
12.517000,-0.417840,0.453910,0.323420,0.696581,0.696392,2025-02-05 03:39:39.546,2025-02-05 03:39:39.555
12.527000,-0.418080,0.453680,0.323640,0.696677,0.696409,2025-02-05 03:39:39.546,2025-02-05 03:39:39.565
12.536000,-0.417990,0.454000,0.323500,0.696767,0.696472,2025-02-05 03:39:39.575,2025-02-05 03:39:39.575
12.546000,-0.417660,0.454110,0.323570,0.696673,0.696493,2025-02-05 03:39:39.575,2025-02-05 03:39:39.584
12.555000,-0.417950,0.453950,0.323320,0.696627,0.696528,2025-02-05 03:39:39.575,2025-02-05 03:39:39.593
